index_id,index_name,event_type,status,eligible,anchor_date,anchor_position,anchor_price,confirmation_date,confirmation_position,confirmation_price,confirmation_lag,reversal_return,threshold
sse_composite,上证指数,bottom,confirmed,False,2000-01-04,0,1406.37,2000-01-07,3,1516.6,3,0.07837908942881322,0.05
sse_composite,上证指数,top,confirmed,True,2000-01-10,4,1545.11,2000-01-12,6,1438.02,2,-0.06930898123758178,0.05
sse_composite,上证指数,bottom,confirmed,True,2000-01-14,8,1408.84,2000-01-26,16,1481.11,8,0.05129752136509458,0.05
sse_composite,上证指数,top,confirmed,True,2000-02-16,21,1693.1,2000-02-23,26,1594.93,5,-0.057982399149488995,0.05
sse_composite,上证指数,bottom,confirmed,True,2000-02-23,26,1594.93,2000-02-28,29,1704.85,3,0.06891838513288984,0.05
sse_composite,上证指数,top,confirmed,True,2000-03-03,33,1738.02,2000-03-16,42,1607.52,9,-0.07508544205475198,0.05
sse_composite,上证指数,bottom,confirmed,True,2000-03-16,42,1607.52,2000-03-20,44,1699.24,2,0.05705683288543839,0.05
sse_composite,上证指数,top,confirmed,True,2000-04-20,67,1847.02,2000-05-10,76,1752.68,9,-0.05107686976860015,0.05
sse_composite,上证指数,bottom,confirmed,True,2000-05-15,79,1704.58,2000-05-22,84,1824.73,5,0.07048657147215165,0.05
sse_composite,上证指数,top,confirmed,True,2000-08-21,149,2108.69,2000-09-01,158,1999.85,9,-0.05161498371026574,0.05
sse_composite,上证指数,bottom,confirmed,True,2000-09-25,174,1875.91,2000-10-25,191,1977.25,17,0.054021781428746474,0.05
sse_composite,上证指数,top,confirmed,True,2001-01-10,245,2125.61,2001-02-05,253,2008.03,8,-0.055315885792784236,0.05
sse_composite,上证指数,bottom,confirmed,True,2001-02-22,266,1907.26,2001-03-09,277,2011.66,11,0.054738210836488,0.05
sse_composite,上证指数,top,confirmed,True,2001-06-13,340,2242.42,2001-07-25,370,2112.25,30,-0.05804889360601495,0.05
sse_composite,上证指数,bottom,confirmed,True,2001-10-22,428,1520.66,2001-10-23,429,1670.56,1,0.0985756184814488,0.05
sse_composite,上证指数,top,confirmed,True,2001-10-24,430,1718.06,2001-11-07,440,1594.05,10,-0.07218024981665372,0.05
sse_composite,上证指数,bottom,confirmed,True,2001-11-07,440,1594.05,2001-11-20,449,1699.73,9,0.06629654025908849,0.05
sse_composite,上证指数,top,confirmed,True,2001-12-04,459,1769.68,2001-12-14,467,1675.51,8,-0.0532130102617423,0.05
sse_composite,上证指数,bottom,confirmed,True,2002-01-22,491,1358.69,2002-01-23,492,1444.96,1,0.0634949841391339,0.05
sse_composite,上证指数,top,confirmed,True,2002-01-24,493,1456.4,2002-01-28,495,1359.55,2,-0.0664995880252679,0.05
sse_composite,上证指数,bottom,confirmed,True,2002-01-28,495,1359.55,2002-01-31,498,1491.67,3,0.09717921371041904,0.05
sse_composite,上证指数,top,confirmed,True,2002-03-21,523,1685.02,2002-04-02,531,1582.88,8,-0.06061649119891743,0.05
sse_composite,上证指数,bottom,confirmed,True,2002-04-02,531,1582.88,2002-04-09,536,1667.52,5,0.05347215202668543,0.05
sse_composite,上证指数,top,confirmed,True,2002-04-10,537,1677.66,2002-05-16,558,1549.5,21,-0.07639211759236086,0.05
sse_composite,上证指数,bottom,confirmed,True,2002-06-05,572,1462.0,2002-06-21,584,1562.72,12,0.06889192886456907,0.05
sse_composite,上证指数,top,confirmed,True,2002-07-08,595,1732.93,2002-08-12,620,1634.57,25,-0.05675936131292092,0.05
sse_composite,上证指数,bottom,confirmed,True,2003-01-03,717,1319.87,2003-01-09,721,1397.38,4,0.05872548053975035,0.05
sse_composite,上证指数,top,confirmed,True,2003-04-15,782,1631.47,2003-04-23,788,1541.96,6,-0.054864631283443765,0.05
sse_composite,上证指数,bottom,confirmed,True,2003-05-13,795,1485.31,2003-05-23,803,1560.95,8,0.05092539604527002,0.05
sse_composite,上证指数,top,confirmed,True,2003-06-02,809,1576.53,2003-06-27,828,1497.05,19,-0.050414517960330585,0.05
sse_composite,上证指数,bottom,confirmed,True,2003-11-18,925,1316.56,2003-11-24,929,1404.01,4,0.0664231026310993,0.05
sse_composite,上证指数,top,confirmed,True,2004-04-06,1016,1777.52,2004-04-15,1023,1679.08,7,-0.05538053017687572,0.05
sse_composite,上证指数,bottom,confirmed,True,2004-06-28,1070,1385.18,2004-07-16,1084,1456.13,14,0.051220779970834185,0.05
sse_composite,上证指数,top,confirmed,True,2004-07-19,1085,1457.54,2004-07-27,1091,1384.13,6,-0.05036568464673341,0.05
sse_composite,上证指数,bottom,confirmed,True,2004-09-13,1125,1260.32,2004-09-15,1127,1355.23,2,0.07530627142313073,0.05
sse_composite,上证指数,top,confirmed,True,2004-09-23,1133,1464.78,2004-10-12,1141,1384.44,8,-0.05484782697742996,0.05
sse_composite,上证指数,bottom,confirmed,True,2004-11-02,1156,1301.53,2004-11-15,1165,1370.05,9,0.05264573233041103,0.05
sse_composite,上证指数,top,confirmed,True,2004-11-22,1170,1383.02,2004-12-13,1185,1309.69,15,-0.0530216482769591,0.05
sse_composite,上证指数,bottom,confirmed,True,2005-02-01,1220,1188.93,2005-02-02,1221,1252.5,1,0.053468244556029276,0.05
sse_composite,上证指数,top,confirmed,True,2005-03-08,1238,1318.27,2005-03-17,1245,1243.47,7,-0.05674103180683776,0.05
sse_composite,上证指数,bottom,confirmed,True,2005-03-30,1254,1172.57,2005-04-08,1261,1248.52,7,0.06477225240284157,0.05
sse_composite,上证指数,top,confirmed,True,2005-04-08,1261,1248.52,2005-04-20,1269,1184.19,8,-0.0515250056066382,0.05
sse_composite,上证指数,bottom,confirmed,True,2005-06-03,1296,1013.64,2005-06-08,1299,1115.58,3,0.10056824908251438,0.05
sse_composite,上证指数,top,confirmed,True,2005-06-09,1300,1131.05,2005-06-15,1304,1072.84,4,-0.05146545245568279,0.05
sse_composite,上证指数,bottom,confirmed,True,2005-07-11,1322,1011.5,2005-07-26,1333,1072.81,11,0.060612951062777976,0.05
sse_composite,上证指数,top,confirmed,True,2005-09-19,1372,1220.63,2005-09-23,1376,1151.98,4,-0.05624144908776618,0.05
sse_composite,上证指数,bottom,confirmed,True,2005-12-05,1422,1079.2,2005-12-20,1433,1136.34,11,0.052946627131208235,0.05
sse_composite,上证指数,top,confirmed,True,2006-06-05,1538,1684.62,2006-06-07,1540,1589.55,2,-0.05643409196139182,0.05
sse_composite,上证指数,bottom,confirmed,True,2006-06-14,1545,1531.33,2006-06-26,1553,1633.45,8,0.06668712818269085,0.05
sse_composite,上证指数,top,confirmed,True,2006-07-11,1564,1745.81,2006-07-13,1566,1655.77,2,-0.051574913650397236,0.05
sse_composite,上证指数,bottom,confirmed,True,2006-08-07,1583,1547.44,2006-08-28,1598,1650.44,15,0.06656154681280047,0.05
sse_composite,上证指数,top,confirmed,True,2007-01-10,1687,2825.58,2007-01-12,1689,2668.11,2,-0.05573015097785228,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-01-12,1689,2668.11,2007-01-16,1691,2821.02,2,0.05731023083755904,0.05
sse_composite,上证指数,top,confirmed,True,2007-01-24,1697,2975.13,2007-01-31,1702,2786.33,5,-0.06345941185763315,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-02-05,1705,2612.54,2007-02-12,1710,2807.17,5,0.07449838088603422,0.05
sse_composite,上证指数,top,confirmed,True,2007-02-26,1715,3040.6,2007-02-27,1716,2771.79,1,-0.08840689337630725,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-02-27,1716,2771.79,2007-03-08,1723,2928.01,7,0.05636069110574771,0.05
sse_composite,上证指数,top,confirmed,True,2007-05-29,1776,4334.92,2007-05-30,1777,4053.09,1,-0.06501388722283219,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-06-04,1780,3670.4,2007-06-07,1783,3890.8,3,0.06004795117698336,0.05
sse_composite,上证指数,top,confirmed,True,2007-06-19,1791,4269.52,2007-06-25,1795,3941.08,4,-0.07692668028256111,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-07-05,1803,3615.87,2007-07-09,1805,3883.22,2,0.0739379457779179,0.05
sse_composite,上证指数,top,confirmed,True,2007-09-06,1848,5393.66,2007-09-11,1851,5113.97,3,-0.05185532643881885,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-09-11,1851,5113.97,2007-09-17,1855,5421.39,4,0.06011376679957059,0.05
sse_composite,上证指数,top,confirmed,True,2007-10-16,1871,6092.06,2007-10-22,1875,5667.33,4,-0.06971861734782658,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-10-25,1878,5562.39,2007-10-30,1881,5897.19,3,0.060189954318197625,0.05
sse_composite,上证指数,top,confirmed,True,2007-10-31,1882,5954.77,2007-11-05,1885,5634.45,3,-0.053792169974659076,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-11-28,1902,4803.39,2007-12-07,1909,5091.76,7,0.060034683837872915,0.05
sse_composite,上证指数,top,confirmed,True,2007-12-11,1911,5175.08,2007-12-17,1915,4876.76,4,-0.05764548567365135,0.05
sse_composite,上证指数,bottom,confirmed,True,2007-12-18,1916,4836.17,2007-12-21,1919,5101.78,3,0.05492155982936908,0.05
sse_composite,上证指数,top,confirmed,True,2008-01-14,1933,5497.9,2008-01-17,1936,5151.63,3,-0.06298222957856625,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-02-01,1947,4320.77,2008-02-04,1948,4672.17,1,0.08132809661240925,0.05
sse_composite,上证指数,top,confirmed,True,2008-02-04,1948,4672.17,2008-02-22,1957,4370.29,9,-0.06461237497779404,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-02-25,1958,4192.53,2008-03-03,1963,4438.27,5,0.058613772590774715,0.05
sse_composite,上证指数,top,confirmed,True,2008-03-03,1963,4438.27,2008-03-10,1968,4146.3,5,-0.06578464131294404,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-04-01,1984,3329.16,2008-04-07,1987,3599.62,3,0.08123971211957381,0.05
sse_composite,上证指数,top,confirmed,True,2008-04-08,1988,3612.54,2008-04-09,1989,3413.91,1,-0.05498347423142724,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-04-18,1996,3094.67,2008-04-23,1999,3278.33,3,0.05934720018612638,0.05
sse_composite,上证指数,top,confirmed,True,2008-05-05,2005,3761.01,2008-05-13,2011,3560.24,6,-0.05338193729875762,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-06-17,2035,2794.75,2008-06-18,2036,2941.11,1,0.052369621611951134,0.05
sse_composite,上证指数,top,confirmed,True,2008-06-18,2036,2941.11,2008-06-19,2037,2748.87,1,-0.0653630772055449,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-06-19,2037,2748.87,2008-06-25,2041,2905.01,4,0.056801522079982014,0.05
sse_composite,上证指数,top,confirmed,True,2008-06-25,2041,2905.01,2008-06-27,2043,2748.43,2,-0.053899986574917236,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-07-01,2045,2651.6,2008-07-07,2049,2792.4,4,0.053100015085231655,0.05
sse_composite,上证指数,top,confirmed,True,2008-07-09,2051,2920.55,2008-07-16,2056,2705.87,5,-0.07350670250466529,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-07-17,2057,2684.78,2008-07-21,2059,2861.42,2,0.06579310036576547,0.05
sse_composite,上证指数,top,confirmed,True,2008-07-24,2062,2910.29,2008-08-04,2069,2741.74,7,-0.057915190582381926,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-08-18,2079,2319.87,2008-08-20,2081,2523.28,2,0.08768163733312662,0.05
sse_composite,上证指数,top,confirmed,True,2008-08-20,2081,2523.28,2008-08-26,2085,2350.08,4,-0.0686408167147523,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-09-18,2101,1895.84,2008-09-19,2102,2075.09,1,0.09454911806903543,0.05
sse_composite,上证指数,top,confirmed,True,2008-09-25,2106,2297.5,2008-10-06,2108,2173.74,2,-0.053867247007617025,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-11-04,2129,1706.7,2008-11-10,2133,1874.8,4,0.09849417003574135,0.05
sse_composite,上证指数,top,confirmed,True,2008-11-17,2138,2030.48,2008-11-18,2139,1902.43,1,-0.06306390607147072,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-11-18,2139,1902.43,2008-11-19,2140,2017.47,1,0.060470030434759625,0.05
sse_composite,上证指数,top,confirmed,True,2008-11-19,2140,2017.47,2008-11-24,2143,1897.06,3,-0.05968366320193119,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-11-28,2147,1871.16,2008-12-03,2150,1965.41,3,0.050369824066354596,0.05
sse_composite,上证指数,top,confirmed,True,2008-12-08,2153,2090.77,2008-12-12,2157,1954.21,4,-0.06531564925840716,0.05
sse_composite,上证指数,bottom,confirmed,True,2008-12-31,2170,1820.81,2009-01-06,2172,1937.15,2,0.06389464029745007,0.05
sse_composite,上证指数,top,confirmed,True,2009-02-16,2196,2389.39,2009-02-18,2198,2209.86,2,-0.0751363318671292,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-03-03,2207,2071.43,2009-03-04,2208,2198.11,1,0.061155819892538155,0.05
sse_composite,上证指数,top,confirmed,True,2009-04-20,2240,2557.46,2009-04-27,2245,2405.35,5,-0.0594769810671526,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-04-28,2246,2401.44,2009-05-04,2249,2559.91,3,0.06598957292291274,0.05
sse_composite,上证指数,top,confirmed,True,2009-07-28,2308,3438.37,2009-07-29,2309,3266.43,1,-0.05000625296288652,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-07-29,2309,3266.43,2009-08-03,2312,3462.59,3,0.060053330394344906,0.05
sse_composite,上证指数,top,confirmed,True,2009-08-04,2313,3471.44,2009-08-07,2316,3260.69,3,-0.06070967667596161,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-08-19,2324,2785.58,2009-08-21,2326,2960.77,2,0.06289174965357303,0.05
sse_composite,上证指数,top,confirmed,True,2009-08-24,2327,2993.43,2009-08-31,2332,2667.75,5,-0.10879826820737415,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-08-31,2332,2667.75,2009-09-03,2335,2845.02,3,0.0664492549901603,0.05
sse_composite,上证指数,top,confirmed,True,2009-09-17,2345,3060.26,2009-09-22,2348,2897.55,3,-0.05316868501369165,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-09-29,2353,2754.54,2009-10-09,2355,2911.72,2,0.057062159198995044,0.05
sse_composite,上证指数,top,confirmed,True,2009-11-23,2386,3338.66,2009-11-26,2389,3170.98,3,-0.050223742459549636,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-11-27,2390,3096.27,2009-12-02,2393,3269.75,3,0.056028705506948606,0.05
sse_composite,上证指数,top,confirmed,True,2009-12-07,2396,3331.9,2009-12-18,2405,3113.89,9,-0.06543113538821699,0.05
sse_composite,上证指数,bottom,confirmed,True,2009-12-22,2407,3050.52,2009-12-29,2412,3211.76,5,0.052856562159894205,0.05
sse_composite,上证指数,top,confirmed,True,2010-01-05,2416,3282.18,2010-01-25,2430,3094.41,14,-0.05720892821234669,0.05
sse_composite,上证指数,bottom,confirmed,True,2010-02-02,2436,2934.71,2010-03-01,2450,3087.84,14,0.0521789205747758,0.05
sse_composite,上证指数,top,confirmed,True,2010-04-14,2481,3166.18,2010-04-19,2484,2980.3,3,-0.058707969856419906,0.05
sse_composite,上证指数,bottom,confirmed,True,2010-07-05,2535,2363.95,2010-07-12,2540,2490.72,5,0.05362634573489289,0.05
sse_composite,上证指数,top,confirmed,True,2010-11-08,2617,3159.51,2010-11-12,2621,2985.43,4,-0.05509715114052505,0.05
sse_composite,上证指数,bottom,confirmed,True,2011-01-25,2672,2677.43,2011-02-10,2679,2818.16,7,0.052561598249067254,0.05
sse_composite,上证指数,top,confirmed,True,2011-04-18,2724,3057.33,2011-04-28,2732,2887.04,8,-0.055698926841394325,0.05
sse_composite,上证指数,bottom,confirmed,True,2011-06-20,2767,2621.25,2011-06-27,2772,2758.23,5,0.05225751072961371,0.05
sse_composite,上证指数,top,confirmed,True,2011-07-15,2786,2820.17,2011-08-03,2799,2678.48,13,-0.05024165209898701,0.05
sse_composite,上证指数,bottom,confirmed,True,2011-10-21,2850,2317.28,2011-10-27,2854,2435.61,4,0.051064178692259876,0.05
sse_composite,上证指数,top,confirmed,True,2011-11-15,2867,2529.76,2011-11-23,2873,2395.06,6,-0.05324615773828356,0.05
sse_composite,上证指数,bottom,confirmed,True,2012-01-05,2902,2148.45,2012-01-10,2905,2285.74,3,0.06390188275268205,0.05
sse_composite,上证指数,top,confirmed,True,2012-03-02,2938,2460.69,2012-03-28,2956,2284.88,18,-0.0714474395393162,0.05
sse_composite,上证指数,bottom,confirmed,True,2012-03-29,2957,2252.16,2012-04-18,2968,2380.85,11,0.05714070048309172,0.05
sse_composite,上证指数,top,confirmed,True,2012-05-04,2978,2452.01,2012-06-04,2999,2308.55,21,-0.05850710233645051,0.05
sse_composite,上证指数,bottom,confirmed,True,2012-09-26,3080,2004.17,2012-10-09,3084,2115.23,4,0.0554144608491296,0.05
sse_composite,上证指数,top,confirmed,True,2012-10-22,3093,2132.76,2012-11-16,3112,2014.73,19,-0.055341435510793624,0.05
sse_composite,上证指数,bottom,confirmed,True,2012-12-03,3123,1959.77,2012-12-07,3127,2061.79,4,0.05205712915291083,0.05
sse_composite,上证指数,top,confirmed,True,2013-02-06,3167,2434.48,2013-02-26,3176,2293.34,9,-0.057975419802175354,0.05
sse_composite,上证指数,bottom,confirmed,True,2013-05-02,3218,2174.12,2013-05-17,3229,2282.87,11,0.050020238073335443,0.05
sse_composite,上证指数,top,confirmed,True,2013-05-29,3237,2324.02,2013-06-13,3245,2148.36,8,-0.07558454746516807,0.05
sse_composite,上证指数,bottom,confirmed,True,2013-06-27,3255,1950.01,2013-07-11,3265,2072.99,10,0.06306634324952176,0.05
sse_composite,上证指数,top,confirmed,True,2013-09-12,3310,2255.61,2013-10-25,3334,2132.96,24,-0.05437553477773205,0.05
sse_composite,上证指数,bottom,confirmed,True,2013-11-13,3347,2087.94,2013-11-18,3350,2197.22,3,0.052338668735691485,0.05
sse_composite,上证指数,top,confirmed,True,2013-12-04,3362,2251.76,2013-12-19,3373,2127.79,11,-0.05505471275802054,0.05
sse_composite,上证指数,bottom,confirmed,True,2014-01-20,3394,1991.25,2014-02-11,3405,2103.67,11,0.05645699937225368,0.05
sse_composite,上证指数,top,confirmed,True,2014-02-19,3411,2142.55,2014-02-25,3415,2034.22,4,-0.050561247112086094,0.05
sse_composite,上证指数,bottom,confirmed,True,2014-03-20,3432,1993.48,2014-04-08,3444,2098.28,12,0.052571382707626846,0.05
sse_composite,上证指数,top,confirmed,True,2014-04-10,3446,2134.3,2014-04-28,3458,2003.49,12,-0.06128941573349589,0.05
sse_composite,上证指数,bottom,confirmed,True,2014-04-28,3458,2003.49,2014-07-24,3518,2105.06,60,0.05069653454721501,0.05
sse_composite,上证指数,top,confirmed,True,2014-12-08,3609,3020.26,2014-12-09,3610,2856.27,1,-0.054296649957288556,0.05
sse_composite,上证指数,bottom,confirmed,True,2014-12-09,3610,2856.27,2014-12-16,3615,3021.52,5,0.05785517475588797,0.05
sse_composite,上证指数,top,confirmed,True,2015-01-16,3636,3376.5,2015-01-19,3637,3116.35,1,-0.07704723826447513,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-01-19,3637,3116.35,2015-01-21,3639,3323.61,2,0.06650729218476759,0.05
sse_composite,上证指数,top,confirmed,True,2015-01-26,3642,3383.18,2015-01-30,3646,3210.36,4,-0.05108211800731843,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-02-06,3651,3075.91,2015-02-17,3658,3246.91,7,0.05559330409537333,0.05
sse_composite,上证指数,top,confirmed,True,2015-04-27,3701,4527.4,2015-05-05,3706,4298.71,5,-0.05051243539338246,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-05-07,3708,4112.21,2015-05-11,3710,4333.58,2,0.05383236751041398,0.05
sse_composite,上证指数,top,confirmed,True,2015-05-27,3722,4941.71,2015-05-28,3723,4620.27,1,-0.0650463098805878,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-05-29,3724,4611.74,2015-06-02,3726,4910.53,2,0.06478899504308577,0.05
sse_composite,上证指数,top,confirmed,True,2015-06-12,3734,5166.35,2015-06-16,3736,4887.43,2,-0.05398782506024569,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-06-29,3744,4053.03,2015-06-30,3745,4277.22,1,0.055314172359938185,0.05
sse_composite,上证指数,top,confirmed,True,2015-06-30,3745,4277.22,2015-07-01,3746,4053.7,1,-0.05225824250330835,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-07-08,3751,3507.19,2015-07-09,3752,3709.33,1,0.05763588513881479,0.05
sse_composite,上证指数,top,confirmed,True,2015-07-23,3762,4123.92,2015-07-27,3764,3725.56,2,-0.0965974121709442,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-08-03,3769,3622.91,2015-08-10,3774,3928.42,5,0.08432723970509892,0.05
sse_composite,上证指数,top,confirmed,True,2015-08-17,3779,3993.67,2015-08-18,3780,3748.16,1,-0.06147478384543548,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-08-26,3786,2927.29,2015-08-27,3787,3083.59,1,0.05339409487956437,0.05
sse_composite,上证指数,top,confirmed,True,2015-09-09,3794,3243.09,2015-09-15,3798,3005.17,4,-0.0733621330274522,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-09-15,3798,3005.17,2015-09-21,3802,3156.54,4,0.05036986260344678,0.05
sse_composite,上证指数,top,confirmed,True,2015-11-11,3834,3650.25,2015-11-27,3846,3436.3,12,-0.05861242380658849,0.05
sse_composite,上证指数,bottom,confirmed,True,2015-12-11,3856,3434.58,2015-12-21,3862,3642.47,6,0.06052850712459734,0.05
sse_composite,上证指数,top,confirmed,True,2015-12-22,3863,3651.77,2016-01-04,3871,3296.26,8,-0.09735279056457546,0.05
sse_composite,上证指数,bottom,confirmed,True,2016-01-28,3889,2655.66,2016-02-16,3897,2836.57,8,0.06812242531046908,0.05
sse_composite,上证指数,top,confirmed,True,2016-02-24,3903,2928.9,2016-02-25,3904,2741.25,1,-0.06406842159172388,0.05
sse_composite,上证指数,bottom,confirmed,True,2016-02-29,3906,2687.98,2016-03-02,3908,2849.68,2,0.06015669759447606,0.05
sse_composite,上证指数,top,confirmed,True,2016-04-14,3938,3082.36,2016-05-06,3953,2913.25,15,-0.05486380565540694,0.05
sse_composite,上证指数,bottom,confirmed,True,2016-05-19,3962,2806.91,2016-07-04,3992,2988.6,30,0.06472954245059515,0.05
sse_composite,上证指数,top,confirmed,True,2016-11-29,4091,3282.92,2016-12-15,4103,3117.68,12,-0.0503332399205586,0.05
sse_composite,上证指数,bottom,confirmed,True,2016-12-29,4113,3096.1,2017-02-21,4145,3253.33,32,0.050783243435289505,0.05
sse_composite,上证指数,top,confirmed,True,2017-04-11,4178,3288.97,2017-05-05,4195,3103.04,17,-0.05653137608430603,0.05
sse_composite,上证指数,bottom,confirmed,True,2017-05-10,4198,3052.78,2017-07-05,4236,3207.13,38,0.05056047274942843,0.05
sse_composite,上证指数,top,confirmed,True,2017-11-13,4324,3447.84,2017-12-07,4342,3272.05,18,-0.050985544572833996,0.05
sse_composite,上证指数,bottom,confirmed,True,2017-12-15,4348,3266.14,2018-01-16,4369,3436.59,21,0.05218698524864229,0.05
sse_composite,上证指数,top,confirmed,True,2018-01-24,4375,3559.47,2018-02-06,4384,3370.65,9,-0.05304722332257328,0.05
sse_composite,上证指数,bottom,confirmed,True,2018-02-09,4387,3129.85,2018-02-23,4392,3289.02,5,0.05085547230697962,0.05
sse_composite,上证指数,top,confirmed,True,2018-02-26,4393,3329.57,2018-03-23,4412,3152.76,19,-0.053102953234201444,0.05
sse_composite,上证指数,bottom,confirmed,True,2018-07-05,4481,2733.88,2018-07-24,4494,2905.56,13,0.06279719665822925,0.05
sse_composite,上证指数,top,confirmed,True,2018-07-24,4494,2905.56,2018-08-03,4502,2740.44,8,-0.05682897616982607,0.05
sse_composite,上证指数,bottom,confirmed,True,2018-09-17,4533,2651.79,2018-09-21,4537,2797.48,4,0.05494024790801677,0.05
sse_composite,上证指数,top,confirmed,True,2018-09-28,4541,2821.35,2018-10-11,4545,2583.46,4,-0.08431779112836046,0.05
sse_composite,上证指数,bottom,confirmed,True,2018-10-18,4550,2486.42,2018-10-22,4552,2654.88,2,0.06775202902164557,0.05
sse_composite,上证指数,top,confirmed,True,2018-11-19,4572,2703.51,2018-11-29,4580,2567.44,8,-0.050330866170275046,0.05
sse_composite,上证指数,bottom,confirmed,True,2019-01-03,4603,2464.36,2019-01-18,4614,2596.01,11,0.05342157801619907,0.05
sse_composite,上证指数,top,confirmed,True,2019-04-19,4673,3270.8,2019-04-26,4678,3086.4,5,-0.056377644612938704,0.05
sse_composite,上证指数,bottom,confirmed,True,2019-06-06,4704,2827.8,2019-06-20,4713,2987.12,9,0.05634061814838387,0.05
sse_composite,上证指数,top,confirmed,True,2019-07-01,4720,3044.9,2019-07-22,4735,2886.97,15,-0.0518670563893725,0.05
sse_composite,上证指数,bottom,confirmed,True,2019-08-07,4747,2768.68,2019-09-02,4765,2924.11,18,0.056138665356776585,0.05
sse_composite,上证指数,top,confirmed,True,2019-09-12,4773,3031.24,2019-11-29,4823,2871.98,50,-0.0525395547696651,0.05
sse_composite,上证指数,bottom,confirmed,True,2019-11-29,4823,2871.98,2019-12-17,4835,3022.42,12,0.05238198037590802,0.05
sse_composite,上证指数,top,confirmed,True,2020-01-13,4853,3115.57,2020-02-03,4862,2746.61,9,-0.118424557946058,0.05
sse_composite,上证指数,bottom,confirmed,True,2020-02-03,4862,2746.61,2020-02-10,4867,2890.49,5,0.05238457589537626,0.05
sse_composite,上证指数,top,confirmed,True,2020-02-21,4876,3039.67,2020-02-28,4881,2880.3,5,-0.05243003352337583,0.05
sse_composite,上证指数,bottom,confirmed,True,2020-02-28,4881,2880.3,2020-03-05,4885,3071.68,4,0.06644446759018141,0.05
sse_composite,上证指数,top,confirmed,True,2020-03-05,4885,3071.68,2020-03-13,4891,2887.43,6,-0.05998346181893943,0.05
sse_composite,上证指数,bottom,confirmed,True,2020-03-23,4897,2660.17,2020-04-07,4907,2820.76,10,0.0603683223252649,0.05
sse_composite,上证指数,top,confirmed,True,2020-07-09,4969,3450.59,2020-07-16,4974,3210.1,5,-0.06969532746573781,0.05
sse_composite,上证指数,bottom,confirmed,True,2020-07-24,4980,3196.77,2020-08-03,4986,3367.97,6,0.05355405612540154,0.05
sse_composite,上证指数,top,confirmed,True,2020-08-18,4997,3451.09,2020-09-09,5013,3254.63,16,-0.05692694192269687,0.05
sse_composite,上证指数,bottom,confirmed,True,2020-09-28,5026,3217.53,2020-11-23,5060,3414.49,34,0.061214658449182835,0.05
sse_composite,上证指数,top,confirmed,True,2021-02-19,5118,3696.17,2021-02-26,5123,3509.08,5,-0.05061726056972493,0.05
sse_composite,上证指数,bottom,confirmed,True,2021-03-10,5131,3357.74,2021-05-18,5176,3529.01,45,0.051007522917200454,0.05
sse_composite,上证指数,top,confirmed,True,2021-06-01,5186,3624.71,2021-07-27,5225,3381.18,39,-0.06718606454033571,0.05
sse_composite,上证指数,bottom,confirmed,True,2021-07-28,5226,3361.59,2021-08-10,5235,3529.93,9,0.050077493091067016,0.05
sse_composite,上证指数,top,confirmed,True,2021-09-13,5259,3715.37,2021-10-28,5285,3518.42,26,-0.05300952529626923,0.05
sse_composite,上证指数,bottom,confirmed,True,2021-11-05,5291,3491.57,2021-12-09,5315,3673.04,24,0.0519737539273164,0.05
sse_composite,上证指数,top,confirmed,True,2021-12-13,5317,3681.08,2022-01-25,5347,3433.06,30,-0.0673769654557902,0.05
