date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,comparison_start_date,market_breadth_ma20,ranked_industry_count_ma20,top1_tie_count_ma20,top1_industry_codes_ma20,top1_industry_names_ma20,four_industry_top1_ids,target_bank_industry_code,target_bank_industry_name,target_bank_valid_count_ma20,target_bank_breadth_ma20,target_bank_rank_ma20,target_bank_is_top1_ma20,target_coal_industry_code,target_coal_industry_name,target_coal_valid_count_ma20,target_coal_breadth_ma20,target_coal_rank_ma20,target_coal_is_top1_ma20,target_nonferrous_industry_code,target_nonferrous_industry_name,target_nonferrous_valid_count_ma20,target_nonferrous_breadth_ma20,target_nonferrous_rank_ma20,target_nonferrous_is_top1_ma20,target_steel_industry_code,target_steel_industry_name,target_steel_valid_count_ma20,target_steel_breadth_ma20,target_steel_rank_ma20,target_steel_is_top1_ma20,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2021-12-13,four_industry_top1,top,0.8787878788,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5907647203,31,1,801760,传媒I,,801780.0,银行I,40,0.7,12.0,False,801950.0,煤炭I,33,0.8787878788,2.0,False,801050,有色金属I,117,0.5384615385,22,False,801040,钢铁I,44,0.7727272727,7,False,,,,inactive,False,False,False,False,,2
2021-12-14,four_industry_top1,top,0.5151515152,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5985829465,31,1,801760,传媒I,,801780.0,银行I,40,0.35,31.0,False,801950.0,煤炭I,33,0.5151515152,24.0,False,801050,有色金属I,117,0.4358974359,28,False,801040,钢铁I,44,0.3863636364,30,False,,,,inactive,False,False,False,False,,2
2021-12-15,four_industry_top1,top,0.8181818182,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6123746637,31,1,801760,传媒I,,801780.0,银行I,40,0.4,30.0,False,801950.0,煤炭I,33,0.8181818182,4.0,False,801050,有色金属I,117,0.3333333333,31,False,801040,钢铁I,44,0.5,25,False,,,,inactive,False,False,False,False,,2
2021-12-16,four_industry_top1,top,0.9393939394,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6589242054,31,1,801760,传媒I,,801780.0,银行I,40,0.525,26.0,False,801950.0,煤炭I,33,0.9393939394,2.0,False,801050,有色金属I,117,0.3846153846,31,False,801040,钢铁I,44,0.8409090909,8,False,,,,inactive,False,False,False,False,,2
2021-12-17,four_industry_top1,top,0.9393939394,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5828850856,31,1,801760,传媒I,,801780.0,银行I,40,0.375,29.0,False,801950.0,煤炭I,33,0.9393939394,2.0,False,801050,有色金属I,117,0.4358974359,26,False,801040,钢铁I,44,0.7954545455,9,False,,,,inactive,False,False,False,False,,2
2021-12-20,four_industry_top1,top,0.7575757576,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5061124694,31,1,801760,传媒I,,801780.0,银行I,40,0.25,29.0,False,801950.0,煤炭I,33,0.7575757576,5.0,False,801050,有色金属I,117,0.264957265,28,False,801040,钢铁I,44,0.6136363636,14,False,,,,inactive,False,False,False,False,,2
2021-12-21,four_industry_top1,top,0.7878787879,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5929095355,31,1,801180,房地产I,,801780.0,银行I,40,0.7,17.0,False,801950.0,煤炭I,33,0.7878787879,9.0,False,801050,有色金属I,117,0.2991452991,30,False,801040,钢铁I,44,0.75,12,False,,,,inactive,False,False,False,False,,2
2021-12-22,four_industry_top1,top,0.8787878788,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6215158924,31,1,801760,传媒I,,801780.0,银行I,40,0.575,23.0,False,801950.0,煤炭I,33,0.8787878788,3.0,False,801050,有色金属I,117,0.358974359,29,False,801040,钢铁I,44,0.6818181818,18,False,,,,inactive,False,False,False,False,,2
2021-12-23,four_industry_top1,top,0.9090909091,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5918417196,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.6,20.0,False,801950.0,煤炭I,33,0.9090909091,1.0,True,801050,有色金属I,117,0.4102564103,28,False,801040,钢铁I,44,0.7272727273,12,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000001,1,1,onset,True,False,False,False,,2
2021-12-24,four_industry_top1,top,0.7575757576,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4611626771,31,1,801760,传媒I,,801780.0,银行I,40,0.425,19.0,False,801950.0,煤炭I,33,0.7575757576,5.0,False,801050,有色金属I,117,0.2136752137,30,False,801040,钢铁I,44,0.4545454545,16,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000001,1,,exit,False,False,True,True,short_episode_exit,2
2021-12-27,four_industry_top1,top,0.696969697,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4838788471,31,1,801010,农林牧渔I,,801780.0,银行I,40,0.325,26.0,False,801950.0,煤炭I,33,0.696969697,8.0,False,801050,有色金属I,117,0.188034188,31,False,801040,钢铁I,44,0.2954545455,27,False,,,,inactive,False,False,False,False,,2
2021-12-28,four_industry_top1,top,0.425,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.528951869,31,1,801010,农林牧渔I,,801780.0,银行I,40,0.425,24.0,False,801950.0,煤炭I,33,0.3333333333,26.0,False,801050,有色金属I,117,0.2307692308,31,False,801040,钢铁I,44,0.2727272727,28,False,,,,inactive,False,False,False,False,,2
2021-12-29,four_industry_top1,top,0.3409090909,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5120938187,31,1,801150,医药生物I,,801780.0,银行I,40,0.325,28.0,False,801950.0,煤炭I,33,0.303030303,29.0,False,801050,有色金属I,117,0.2136752137,31,False,801040,钢铁I,44,0.3409090909,25,False,,,,inactive,False,False,False,False,,2
2021-12-30,four_industry_top1,top,0.325,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5798729849,31,1,801760,传媒I,,801780.0,银行I,40,0.325,27.0,False,801950.0,煤炭I,33,0.2424242424,31.0,False,801050,有色金属I,117,0.2905982906,30,False,801040,钢铁I,44,0.2954545455,28,False,,,,inactive,False,False,False,False,,2
2021-12-31,four_industry_top1,top,0.4090909091,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6156853164,31,1,801760,传媒I,,801780.0,银行I,40,0.325,29.0,False,801950.0,煤炭I,33,0.2121212121,31.0,False,801050,有色金属I,117,0.2905982906,30,False,801040,钢铁I,44,0.4090909091,26,False,,,,inactive,False,False,False,False,,2
2022-01-04,four_industry_top1,top,0.6818181818,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6819848448,31,1,801010,农林牧渔I,,801780.0,银行I,40,0.675,20.0,False,801950.0,煤炭I,33,0.5454545455,27.0,False,801050,有色金属I,117,0.358974359,30,False,801040,钢铁I,44,0.6818181818,19,False,,,,inactive,False,False,False,False,,2
2022-01-05,four_industry_top1,top,0.8974358974,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5937423613,31,1,801760,传媒I,,801780.0,银行I,39,0.8974358974,3.0,False,801950.0,煤炭I,33,0.303030303,28.0,False,801050,有色金属I,117,0.2307692308,30,False,801040,钢铁I,44,0.5227272727,22,False,,,,inactive,False,False,False,False,,2
2022-01-06,four_industry_top1,top,0.8461538462,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6245416769,31,1,801760,传媒I,,801780.0,银行I,39,0.8461538462,6.0,False,801950.0,煤炭I,33,0.3333333333,27.0,False,801050,有色金属I,117,0.3076923077,30,False,801040,钢铁I,44,0.7045454545,18,False,,,,inactive,False,False,False,False,,2
2022-01-07,four_industry_top1,top,0.9230769231,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5241935484,31,1,801780,银行I,bank,801780.0,银行I,39,0.9230769231,1.0,True,801950.0,煤炭I,33,0.3636363636,25.0,False,801050,有色金属I,117,0.2820512821,27,False,801040,钢铁I,44,0.75,9,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000002,2,1,onset,True,False,False,False,,2
2022-01-10,four_industry_top1,top,0.9487179487,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5725806452,31,1,801780,银行I,bank,801780.0,银行I,39,0.9487179487,1.0,True,801950.0,煤炭I,33,0.6666666667,16.0,False,801050,有色金属I,117,0.3162393162,28,False,801040,钢铁I,44,0.7727272727,11,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000002,2,2,continuation,False,True,False,True,nth_active_day,2
2022-01-11,four_industry_top1,top,0.9743589744,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5456989247,31,1,801780,银行I,bank,801780.0,银行I,39,0.9743589744,1.0,True,801950.0,煤炭I,33,0.5454545455,19.0,False,801050,有色金属I,117,0.3504273504,26,False,801040,钢铁I,44,0.7954545455,8,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000002,2,3,continuation,False,True,False,False,,2
2022-01-12,four_industry_top1,top,0.9743589744,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6221896383,31,1,801780,银行I,bank,801780.0,银行I,39,0.9743589744,1.0,True,801950.0,煤炭I,33,0.4848484848,26.0,False,801050,有色金属I,117,0.5384615385,25,False,801040,钢铁I,44,0.8181818182,8,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000002,2,4,continuation,False,True,False,False,,2
2022-01-13,four_industry_top1,top,0.925,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5673100415,31,1,801780,银行I,bank,801780.0,银行I,40,0.925,1.0,True,801950.0,煤炭I,33,0.6666666667,14.0,False,801050,有色金属I,117,0.4700854701,27,False,801040,钢铁I,44,0.7045454545,10,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000002,2,5,continuation,False,True,False,False,,2
2022-01-14,four_industry_top1,top,0.75,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4417012955,31,1,801150,医药生物I,,801780.0,银行I,40,0.75,2.0,False,801950.0,煤炭I,33,0.1818181818,28.0,False,801050,有色金属I,117,0.3162393162,25,False,801040,钢铁I,44,0.4090909091,18,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000002,2,,exit,False,False,True,False,,2
2022-01-17,four_industry_top1,top,0.675,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5557729941,31,1,801750,计算机I,,801780.0,银行I,40,0.675,8.0,False,801950.0,煤炭I,33,0.303030303,29.0,False,801050,有色金属I,117,0.4102564103,23,False,801040,钢铁I,44,0.3863636364,24,False,,,,inactive,False,False,False,False,,2
2022-01-18,four_industry_top1,top,0.875,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4256723716,31,1,801780,银行I,bank,801780.0,银行I,40,0.875,1.0,True,801950.0,煤炭I,33,0.5151515152,5.0,False,801050,有色金属I,117,0.3333333333,22,False,801040,钢铁I,44,0.4772727273,10,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000003,3,1,onset,True,False,False,False,,2
2022-01-19,four_industry_top1,top,0.925,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4651504035,31,1,801780,银行I,bank,801780.0,银行I,40,0.925,1.0,True,801950.0,煤炭I,33,0.5454545455,15.0,False,801050,有色金属I,117,0.264957265,26,False,801040,钢铁I,44,0.75,4,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000003,3,2,continuation,False,True,False,True,nth_active_day,2
2022-01-20,four_industry_top1,top,1.0,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2902910247,31,1,801780,银行I,bank,801780.0,银行I,40,1.0,1.0,True,801950.0,煤炭I,33,0.5151515152,4.0,False,801050,有色金属I,117,0.2307692308,20,False,801040,钢铁I,44,0.6363636364,3,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000003,3,3,continuation,False,True,False,False,,2
2022-01-21,four_industry_top1,top,0.925,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2430912203,31,1,801780,银行I,bank,801780.0,银行I,40,0.925,1.0,True,801950.0,煤炭I,33,0.6666666667,3.0,False,801050,有色金属I,117,0.2222222222,16,False,801040,钢铁I,44,0.4772727273,6,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000003,3,4,continuation,False,True,False,False,,2
2022-01-24,four_industry_top1,top,0.8,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.213010516,31,1,801780,银行I,bank,801780.0,银行I,40,0.8,1.0,True,801950.0,煤炭I,33,0.6060606061,3.0,False,801050,有色金属I,117,0.2564102564,9,False,801040,钢铁I,44,0.4772727273,4,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000003,3,5,continuation,False,True,False,False,,2
2022-01-25,four_industry_top1,top,0.35,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1066797162,31,1,801210,休闲服务I,,801780.0,银行I,40,0.35,2.0,False,801950.0,煤炭I,33,0.303030303,4.0,False,801050,有色金属I,117,0.1538461538,7,False,801040,钢铁I,44,0.1363636364,9,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000003,3,,exit,False,False,True,False,,2
2022-01-26,four_industry_top1,top,0.4,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1150269212,31,1,801780,银行I,bank,801780.0,银行I,40,0.4,1.0,True,801950.0,煤炭I,33,0.303030303,3.0,False,801050,有色金属I,117,0.1794871795,7,False,801040,钢铁I,44,0.2045454545,5,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000004,4,1,onset,True,False,False,False,,2
2022-01-27,four_industry_top1,top,0.375,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.0623624358,31,1,801780,银行I,bank,801780.0,银行I,40,0.375,1.0,True,801950.0,煤炭I,33,0.2727272727,2.0,False,801050,有色金属I,117,0.08547008547,9,False,801040,钢铁I,44,0.04545454545,17,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000004,4,2,continuation,False,True,False,True,nth_active_day,2
2022-01-28,four_industry_top1,top,0.225,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.07088731362,31,1,801210,休闲服务I,,801780.0,银行I,40,0.225,2.0,False,801950.0,煤炭I,33,0.06060606061,14.0,False,801050,有色金属I,117,0.06837606838,13,False,801040,钢铁I,44,0.02272727273,29,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000004,4,,exit,False,False,True,False,,2
2022-02-07,four_industry_top1,top,0.575,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1253665689,31,1,801780,银行I,bank,801780.0,银行I,40,0.575,1.0,True,801950.0,煤炭I,33,0.2727272727,7.0,False,801050,有色金属I,117,0.1282051282,13,False,801040,钢铁I,44,0.3409090909,5,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000005,5,1,onset,True,False,False,False,,2
2022-02-08,four_industry_top1,top,0.825,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2082620386,31,1,801780,银行I,bank,801780.0,银行I,40,0.825,1.0,True,801950.0,煤炭I,33,0.5757575758,4.0,False,801050,有色金属I,117,0.2307692308,14,False,801040,钢铁I,44,0.6818181818,2,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000005,5,2,continuation,False,True,False,True,nth_active_day,2
2022-02-09,four_industry_top1,top,0.925,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2916157419,31,1,801780,银行I,bank,801780.0,银行I,40,0.925,1.0,True,801950.0,煤炭I,33,0.6060606061,5.0,False,801050,有色金属I,117,0.4871794872,9,False,801040,钢铁I,44,0.7045454545,2,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000005,5,3,continuation,False,True,False,False,,2
2022-02-10,four_industry_top1,top,0.925,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.3135386119,31,1,801780,银行I,bank,801780.0,银行I,40,0.925,1.0,True,801950.0,煤炭I,33,0.7272727273,2.0,False,801050,有色金属I,117,0.5128205128,9,False,801040,钢铁I,44,0.7045454545,3,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000005,5,4,continuation,False,True,False,False,,2
2022-02-11,four_industry_top1,top,0.925,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2605083089,31,1,801780,银行I,bank,801780.0,银行I,40,0.925,1.0,True,801950.0,煤炭I,33,0.7575757576,2.0,False,801050,有色金属I,117,0.4188034188,13,False,801040,钢铁I,44,0.6590909091,3,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000005,5,5,continuation,False,True,False,False,,2
2022-02-14,four_industry_top1,top,0.7272727273,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2620908647,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.7,2.0,False,801950.0,煤炭I,33,0.7272727273,1.0,True,801050,有色金属I,117,0.4444444444,10,False,801040,钢铁I,44,0.4318181818,11,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000005,5,6,continuation,False,True,False,False,,2
2022-02-15,four_industry_top1,top,0.6060606061,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2638006839,31,1,801720,建筑装饰I,,801780.0,银行I,40,0.525,5.0,False,801950.0,煤炭I,33,0.6060606061,2.0,False,801050,有色金属I,117,0.5299145299,4,False,801040,钢铁I,44,0.1818181818,25,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000005,5,,exit,False,False,True,False,,2
2022-02-16,four_industry_top1,top,0.7155172414,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.3786953335,31,1,801720,建筑装饰I,,801780.0,银行I,40,0.7,4.0,False,801950.0,煤炭I,33,0.696969697,5.0,False,801050,有色金属I,116,0.7155172414,2,False,801040,钢铁I,44,0.7045454545,3,False,,,,inactive,False,False,False,False,,2
2022-02-17,four_industry_top1,top,0.7844827586,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.3816271683,31,1,801720,建筑装饰I,,801780.0,银行I,40,0.65,5.0,False,801950.0,煤炭I,33,0.7575757576,4.0,False,801050,有色金属I,116,0.7844827586,3,False,801040,钢铁I,44,0.6136363636,6,False,,,,inactive,False,False,False,False,,2
2022-02-18,four_industry_top1,top,0.9545454545,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4592085979,31,1,801040,钢铁I,steel,801780.0,银行I,40,0.9,4.0,False,801950.0,煤炭I,33,0.9393939394,2.0,False,801050,有色金属I,116,0.8017241379,6,False,801040,钢铁I,44,0.9545454545,1,True,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000006,6,1,onset,True,False,False,False,,2
2022-02-21,four_industry_top1,top,1.0,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6189545677,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.825,7.0,False,801950.0,煤炭I,33,1.0,1.0,True,801050,有色金属I,116,0.8189655172,8,False,801040,钢铁I,44,0.9545454545,2,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000006,6,2,continuation,False,True,False,True,nth_active_day,2
2022-02-22,four_industry_top1,top,1.0,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5262643538,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.525,18.0,False,801950.0,煤炭I,33,1.0,1.0,True,801050,有色金属I,116,0.8620689655,2,False,801040,钢铁I,44,0.7727272727,6,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000006,6,3,continuation,False,True,False,False,,2
2022-02-23,four_industry_top1,top,1.0,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6884925483,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.325,31.0,False,801950.0,煤炭I,33,1.0,1.0,True,801050,有色金属I,116,0.8965517241,2,False,801040,钢铁I,44,0.8409090909,5,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000006,6,4,continuation,False,True,False,False,,2
2022-02-24,four_industry_top1,top,0.8632478632,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4391792868,31,1,801740,国防军工I,,801780.0,银行I,40,0.075,31.0,False,801950.0,煤炭I,33,0.8484848485,4.0,False,801050,有色金属I,117,0.8632478632,2,False,801040,钢铁I,44,0.2727272727,21,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000006,6,,exit,False,False,True,False,,2
2022-02-25,four_industry_top1,top,0.9401709402,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5705911089,31,1,801050,有色金属I,nonferrous,801780.0,银行I,40,0.025,31.0,False,801950.0,煤炭I,33,0.7272727273,7.0,False,801050,有色金属I,117,0.9401709402,1,True,801040,钢铁I,44,0.6590909091,11,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,1,onset,True,False,False,False,,2
2022-02-28,four_industry_top1,top,0.9316239316,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.5648668458,31,1,801050,有色金属I,nonferrous,801780.0,银行I,40,0.025,31.0,False,801950.0,煤炭I,33,0.9090909091,2.0,False,801050,有色金属I,117,0.9316239316,1,True,801040,钢铁I,44,0.6363636364,13,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,2,continuation,False,True,False,True,nth_active_day,2
2022-03-01,four_industry_top1,top,1.0,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6389838788,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.1,31.0,False,801950.0,煤炭I,33,1.0,1.0,True,801050,有色金属I,117,0.9401709402,2,False,801040,钢铁I,44,0.7272727273,13,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,3,continuation,False,True,False,False,,2
2022-03-02,four_industry_top1,top,1.0,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.6601514781,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.175,31.0,False,801950.0,煤炭I,33,1.0,1.0,True,801050,有色金属I,117,0.9401709402,2,False,801040,钢铁I,43,0.8837209302,4,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,4,continuation,False,True,False,False,,2
2022-03-03,four_industry_top1,top,1.0,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.61358085,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.375,28.0,False,801950.0,煤炭I,33,1.0,1.0,True,801050,有色金属I,117,0.8803418803,5,False,801040,钢铁I,44,0.8863636364,3,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,5,continuation,False,True,False,False,,2
2022-03-04,four_industry_top1,top,0.9696969697,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.4787493894,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.225,29.0,False,801950.0,煤炭I,33,0.9696969697,1.0,True,801050,有色金属I,117,0.6923076923,8,False,801040,钢铁I,44,0.75,6,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,6,continuation,False,True,False,False,,2
2022-03-07,four_industry_top1,top,0.8484848485,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.3371610066,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.1,31.0,False,801950.0,煤炭I,33,0.8484848485,1.0,True,801050,有色金属I,117,0.5299145299,6,False,801040,钢铁I,44,0.5681818182,5,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,7,continuation,False,True,False,False,,2
2022-03-08,four_industry_top1,top,0.6666666667,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1627963823,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.025,31.0,False,801950.0,煤炭I,33,0.6666666667,1.0,True,801050,有色金属I,117,0.3333333333,3,False,801040,钢铁I,44,0.1590909091,14,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,8,continuation,False,True,False,False,,2
2022-03-09,four_industry_top1,top,0.696969697,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1398875031,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.0,31.0,False,801950.0,煤炭I,33,0.696969697,1.0,True,801050,有色金属I,117,0.2051282051,5,False,801040,钢铁I,44,0.06818181818,24,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,9,continuation,False,True,False,False,,2
2022-03-10,four_industry_top1,top,0.696969697,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.209586696,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.0,31.0,False,801950.0,煤炭I,33,0.696969697,1.0,True,801050,有色金属I,117,0.1452991453,24,False,801040,钢铁I,44,0.09090909091,29,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,10,continuation,False,True,False,False,,2
2022-03-11,four_industry_top1,top,0.696969697,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2383863081,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.05,31.0,False,801950.0,煤炭I,33,0.696969697,1.0,True,801050,有色金属I,117,0.1538461538,25,False,801040,钢铁I,44,0.09090909091,29,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,11,continuation,False,True,False,False,,2
2022-03-14,four_industry_top1,top,0.3636363636,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1568531639,31,1,801150,医药生物I,,801780.0,银行I,40,0.0,30.0,False,801950.0,煤炭I,33,0.3636363636,2.0,False,801050,有色金属I,117,0.05128205128,28,False,801040,钢铁I,44,0.0,30,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000007,7,,exit,False,False,True,False,,2
2022-03-15,four_industry_top1,top,0.01709401709,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.07915954068,31,1,801150,医药生物I,,801780.0,银行I,40,0.0,28.0,False,801950.0,煤炭I,33,0.0,28.0,False,801050,有色金属I,117,0.01709401709,27,False,801040,钢铁I,44,0.0,28,False,,,,inactive,False,False,False,False,,2
2022-03-16,four_industry_top1,top,0.03418803419,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1246029807,31,1,801150,医药生物I,,801780.0,银行I,40,0.0,29.0,False,801950.0,煤炭I,33,0.0303030303,28.0,False,801050,有色金属I,117,0.03418803419,27,False,801040,钢铁I,44,0.0,29,False,,,,inactive,False,False,False,False,,2
2022-03-17,four_industry_top1,top,0.06060606061,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.1700464207,31,1,801150,医药生物I,,801780.0,银行I,40,0.025,29.0,False,801950.0,煤炭I,33,0.06060606061,26.0,False,801050,有色金属I,117,0.05128205128,27,False,801040,钢铁I,44,0.0,31,False,,,,inactive,False,False,False,False,,2
2022-03-18,four_industry_top1,top,0.5151515152,False,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.2311263132,31,1,801150,医药生物I,,801780.0,银行I,40,0.1,29.0,False,801950.0,煤炭I,33,0.5151515152,2.0,False,801050,有色金属I,117,0.1111111111,27,False,801040,钢铁I,44,0.06818181818,30,False,,,,inactive,False,False,False,False,,2
2022-03-21,four_industry_top1,top,0.696969697,True,4,4,four_industry_top1_v2_20211213_20260814,2021-12-13,0.3080117245,31,1,801950,煤炭I,coal,801780.0,银行I,40,0.075,30.0,False,801950.0,煤炭I,33,0.696969697,1.0,True,801050,有色金属I,117,0.1196581197,28,False,801040,钢铁I,44,0.09090909091,29,False,four_industry_top1::top::four_industry_top1_v2_20211213_20260814::000008,8,1,onset,True,False,False,False,,2
