signal_id,direction,version,event_kind,episode_id,event_date,index_id,index_name,horizon,event_date_available,available_future_bars,complete_window,window_end_date,close,terminal_return,max_up,max_down
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,all_a,全A,5,True,5,True,2019-05-14,4175.39990234375,-0.007290305627770777,0.012327014429170946,-0.029063049373428518
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,all_a,全A,10,True,10,True,2019-05-21,4175.39990234375,-0.0005555933019607551,0.021820631654972278,-0.029120526558845006
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,all_a,全A,20,True,20,True,2019-06-04,4175.39990234375,-0.030447354932671034,0.021820631654972278,-0.03503611590347533
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,cni2000,国证2000,5,True,5,True,2019-05-14,5964.74,0.017271498841525457,0.028365025131020127,-0.02685112846494564
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,cni2000,国证2000,10,True,10,True,2019-05-21,5964.74,0.02490971945130882,0.050297246820481645,-0.02685112846494564
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,cni2000,国证2000,20,True,20,True,2019-06-04,5964.74,-0.021925515613421487,0.050297246820481645,-0.027939189302467415
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi1000,中证1000,5,True,5,True,2019-05-14,5312.5,0.010490352941176395,0.02504470588235308,-0.02750117647058825
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi1000,中证1000,10,True,10,True,2019-05-21,5312.5,0.019868235294117742,0.04270117647058824,-0.02750117647058825
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi1000,中证1000,20,True,20,True,2019-06-04,5312.5,-0.028521411764706017,0.04270117647058824,-0.03416282352941169
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi300,沪深300,5,True,5,True,2019-05-14,3720.67,-0.020297419550779794,0.003292417763467226,-0.036512241074860174
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi300,沪深300,10,True,10,True,2019-05-21,3720.67,-0.014483950471286033,0.006635901598368132,-0.03677832218390775
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi300,沪深300,20,True,20,True,2019-06-04,3720.67,-0.03284354699556813,0.006635901598368132,-0.04418827791768687
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi500,中证500,5,True,5,True,2019-05-14,4973.4,-0.00156633289097996,0.018281256283427805,-0.02630795833835997
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi500,中证500,10,True,10,True,2019-05-21,4973.4,0.0073330116218282,0.029163147947078416,-0.027665178750954977
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,csi500,中证500,20,True,20,True,2019-06-04,4973.4,-0.03578839425744962,0.029163147947078416,-0.04129167169340886
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,microcap,微盘股,5,True,5,True,2019-05-14,943.9,0.031115584277995545,0.040904756859836855,-0.022640110181163298
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,microcap,微盘股,10,True,10,True,2019-05-21,943.9,0.041169615425362904,0.06413815022777847,-0.022640110181163298
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,microcap,微盘股,20,True,20,True,2019-06-04,943.9,0.01385740014832093,0.06413815022777847,-0.022640110181163298
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,sse_composite,上证指数,5,True,5,True,2019-05-14,2926.39,-0.014618694022327738,0.0051462723697115464,-0.03007459702910409
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,sse_composite,上证指数,10,True,10,True,2019-05-21,2926.39,-0.006977880596912955,0.010384808586688887,-0.03007459702910409
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000001,2019-05-07,sse_composite,上证指数,20,True,20,True,2019-06-04,2926.39,-0.0219075379563215,0.010384808586688887,-0.03189937089724881
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,all_a,全A,5,True,5,True,2019-05-17,4226.02001953125,-0.021625580640028952,0.00958105875188009,-0.025141859127251642
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,all_a,全A,10,True,10,True,2019-05-24,4226.02001953125,-0.040103922765502786,0.00958105875188009,-0.04264768733602475
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,all_a,全A,20,True,20,True,2019-06-10,4226.02001953125,-0.04649528145306081,0.00958105875188009,-0.060543988490204814
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,cni2000,国证2000,5,True,5,True,2019-05-17,6129.7,-0.017769221984762718,0.022032073347798553,-0.022461131866159723
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,cni2000,国证2000,10,True,10,True,2019-05-24,6129.7,-0.04071488001044088,0.022032073347798553,-0.04318808424555842
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,cni2000,国证2000,20,True,20,True,2019-06-10,6129.7,-0.061981826190514955,0.022032073347798553,-0.07658286702448724
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi1000,中证1000,5,True,5,True,2019-05-17,5445.53,-0.021033765308427266,0.017228809684273205,-0.025536540979482214
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi1000,中证1000,10,True,10,True,2019-05-24,5445.53,-0.04494695649459268,0.017228809684273205,-0.04749950877141429
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi1000,中证1000,20,True,20,True,2019-06-10,5445.53,-0.06364669738299122,0.017228809684273205,-0.0796561583537323
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi300,沪深300,5,True,5,True,2019-05-17,3730.45,-0.021898162420083245,0.003996836842740326,-0.026809098098084627
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi300,沪深300,10,True,10,True,2019-05-24,3730.45,-0.036601482394885365,0.003996836842740326,-0.04083689635298682
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi300,沪深300,20,True,20,True,2019-06-10,3730.45,-0.03208996233698347,0.003996836842740326,-0.04669409856719686
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi500,中证500,5,True,5,True,2019-05-17,5064.32,-0.024038765322886402,0.010686528497409364,-0.027772731580942733
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000002,2019-05-10,csi500,中证500,10,True,10,True,2019-05-24,5064.32,-0.04394667003664843,0.010686528497409364,-0.0460042019461645
