signal_id,direction,version,event_kind,aggregation,index_id,index_name,observation_unit,match_scope,timing_slice,region_form_slice,region_count,matched_region_count,missed_region_count,region_recall,episode_count,matched_episode_count,false_alarm_count,isolated_false_alarm_count,duplicate_alarm_count,unclassified_episode_count,episode_precision,median_lead_lag_days,q25_lead_lag_days,q75_lead_lag_days
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,all,all,109,17,92,0.1559633027522936,203,17,186,108,53,0,0.08374384236453201,0.0,0.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,all,multi_lobe,46,9,37,0.1956521739130435,63,9,54,29,20,0,0.14285714285714285,0.0,-1.0,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,all,single_lobe,63,8,55,0.12698412698412698,140,8,132,79,33,0,0.05714285714285714,1.0,0.75,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,confirmation,all,104,8,96,0.07692307692307693,66,8,58,32,25,0,0.12121212121212122,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,confirmation,multi_lobe,43,2,41,0.046511627906976744,28,2,26,14,12,0,0.07142857142857142,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,confirmation,single_lobe,61,6,55,0.09836065573770492,38,6,32,18,13,0,0.15789473684210525,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,prediction,all,104,9,95,0.08653846153846154,137,9,128,76,28,0,0.06569343065693431,0.0,-1.0,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,prediction,multi_lobe,41,7,34,0.17073170731707318,35,7,28,15,8,0,0.2,-1.0,-4.5,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,loose,prediction,single_lobe,63,2,61,0.031746031746031744,102,2,100,61,20,0,0.0196078431372549,0.0,0.0,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,all,all,109,15,94,0.13761467889908258,203,15,188,108,53,0,0.07389162561576355,1.0,0.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,all,multi_lobe,46,7,39,0.15217391304347827,63,7,56,29,20,0,0.1111111111111111,0.0,-4.0,0.5
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,all,single_lobe,63,8,55,0.12698412698412698,140,8,132,79,33,0,0.05714285714285714,1.0,0.75,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,confirmation,all,104,8,96,0.07692307692307693,66,8,58,32,25,0,0.12121212121212122,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,confirmation,multi_lobe,43,2,41,0.046511627906976744,28,2,26,14,12,0,0.07142857142857142,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,confirmation,single_lobe,61,6,55,0.09836065573770492,38,6,32,18,13,0,0.15789473684210525,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,prediction,all,104,7,97,0.0673076923076923,137,7,130,76,28,0,0.051094890510948905,0.0,-4.0,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,prediction,multi_lobe,41,5,36,0.12195121951219512,35,5,30,15,8,0,0.14285714285714285,0.0,-8.0,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,strict,prediction,single_lobe,63,2,61,0.031746031746031744,102,2,100,61,20,0,0.0196078431372549,0.0,0.0,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,all,all,109,42,67,0.3853211009174312,203,42,161,108,53,0,0.20689655172413793,-2.0,-3.0,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,all,multi_lobe,46,14,32,0.30434782608695654,63,14,49,29,20,0,0.2222222222222222,-1.5,-6.75,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,all,single_lobe,63,28,35,0.4444444444444444,140,28,112,79,33,0,0.2,-2.5,-3.0,0.25
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,confirmation,all,104,9,95,0.08653846153846154,66,9,57,32,25,0,0.13636363636363635,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,confirmation,multi_lobe,43,2,41,0.046511627906976744,28,2,26,14,12,0,0.07142857142857142,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,confirmation,single_lobe,61,7,54,0.11475409836065574,38,7,31,18,13,0,0.18421052631578946,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,prediction,all,104,33,71,0.3173076923076923,137,33,104,76,28,0,0.24087591240875914,-3.0,-3.0,-1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,prediction,multi_lobe,41,12,29,0.2926829268292683,35,12,23,15,8,0,0.34285714285714286,-2.0,-8.0,-0.75
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,all_indices,__all__,全部指数（指数-事件对）,index_region_or_index_episode_pair,window,prediction,single_lobe,63,21,42,0.3333333333333333,102,21,81,61,20,0,0.20588235294117646,-3.0,-3.0,-2.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,index,all_a,全A,region_or_episode,loose,all,all,15,3,12,0.2,29,3,26,17,6,0,0.10344827586206896,-1.0,-4.5,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,index,all_a,全A,region_or_episode,loose,all,multi_lobe,10,3,7,0.3,19,3,16,8,6,0,0.15789473684210525,-1.0,-4.5,0.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,index,all_a,全A,region_or_episode,loose,all,single_lobe,5,0,5,0.0,10,0,10,9,0,0,0.0,,,
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,index,all_a,全A,region_or_episode,loose,confirmation,all,14,1,13,0.07142857142857142,8,1,7,4,3,0,0.125,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,index,all_a,全A,region_or_episode,loose,confirmation,multi_lobe,9,1,8,0.1111111111111111,8,1,7,4,3,0,0.125,1.0,1.0,1.0
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,index,all_a,全A,region_or_episode,loose,confirmation,single_lobe,5,0,5,0.0,0,0,0,0,0,0,,,,
ml_elastic_net,bottom,all_a_ml_walk_forward_v2,capped_confirmation,index,all_a,全A,region_or_episode,loose,prediction,all,14,2,12,0.14285714285714285,21,2,19,13,3,0,0.09523809523809523,-4.5,-6.25,-2.75
