signal_id,direction,version,event_kind,episode_id,event_date,index_id,index_name,horizon,event_date_available,available_future_bars,complete_window,window_end_date,close,terminal_return,max_up,max_down
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,all_a,全A,5,True,5,True,2012-01-19,2706.030029296875,-0.005794441107772608,0.008115194842536866,-0.05668086654344284
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,all_a,全A,10,True,10,True,2012-02-02,2706.030029296875,0.0072578250667927335,0.010628119220501775,-0.05668086654344284
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,all_a,全A,20,True,20,True,2012-02-16,2706.030029296875,0.05137046088204156,0.06023584300073459,-0.05668086654344284
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,cni2000,国证2000,5,True,5,True,2012-01-19,2881.21,-0.05327969846002212,-0.0004789654346611938,-0.08658862075308638
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,cni2000,国证2000,10,True,10,True,2012-02-02,2881.21,-0.026832476633081193,-0.0004789654346611938,-0.08658862075308638
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,cni2000,国证2000,20,True,20,True,2012-02-16,2881.21,0.060849434786079515,0.06858229702104324,-0.08658862075308638
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,csi1000,中证1000,5,True,5,True,2012-01-19,3518.88,-0.04108977856590734,-0.0003154412767699677,-0.08137532396671665
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,csi1000,中证1000,10,True,10,True,2012-02-02,3518.88,-0.01757093166007362,-0.0003154412767699677,-0.08137532396671665
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,csi1000,中证1000,20,True,20,True,2012-02-16,3518.88,0.07301186741235854,0.07968728686400217,-0.08137532396671665
multi_period_ma_breadth_bottom,bottom,multi_period_ma_breadth_v1_20120104_20260814,capped_confirmation,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000001,2012-01-12,csi300,沪深300,5,True,5,True,2012-01-19,2435.22,0.013604520330811942,0.0206470051987091,-0.04351557559481267
