date,breadth_ma20,breadth_ma20_change_5d,breadth_ma60,breadth_ma60_change_10d,new_high_low_net_ratio_60,new_high_low_net_ratio_60_change_5d,limit_hit_net_ratio,limit_hit_net_ratio_change_5d,turnover_ratio_pct_p50,turnover_ratio_pct_p50_change_10d,index_close_to_ma60,index_drawdown_60d,index_rebound_60d,index_return_5d,index_volatility_20d,index_price_available,target_available,truth_top_intensity,truth_top_in_strict_lobe,truth_bottom_intensity,truth_bottom_in_strict_lobe
2012-08-29,0.2614440774,-0.3434592701,0.2114204814,-0.026697165699999997,-0.1165644172,-0.11184966001,0.0136857008,0.004727662139000001,0.68665,-0.028349999999999986,-0.06941275531318469,-0.1344231384355471,0.00024152043786940247,-0.03512308552947829,0.010616518215406793,True,True,0.0,False,0.0,False
2012-08-30,0.1630434783,-0.5290828772,0.154536862,-0.05789837119999999,-0.306710775,-0.29256650343,-0.0179584121,-0.03446006227,0.8675,0.26885000000000003,-0.07504138731035703,-0.14154115618047403,0.012342402306746214,-0.047381123813953874,0.010612093926459223,True,True,0.0,False,0.0,False
2012-08-31,0.1705243269,-0.28822154769999997,0.1686348607,-0.0434292298,-0.1100614077,-0.05112694282,0.007085498347,0.005199595471,0.55175,-0.03815000000000002,-0.07316551766806068,-0.14160281989768508,0.012269685022666676,-0.03283652693611627,0.01004058305791472,True,True,0.0,False,0.0,False
2012-09-03,0.2739726027,0.04723665560000001,0.2224846481,-0.0027745413000000163,-0.05479452055,0.14879546525,0.01180916391,0.014170996692,0.7588,0.13670000000000004,-0.058551474729995556,-0.12962181901606962,0.026398347452852633,0.0026212722745977413,0.009664039212678882,True,True,0.0,False,0.0,False
2012-09-04,0.2471698113,-0.005779693199999991,0.208490566,-0.07628076830000002,-0.05613207547,0.11517514492999999,0.008962264151,-4.2294780000003834e-06,0.7531,-0.21975,-0.06591057341464568,-0.13833338785733473,0.016125181077877304,-0.012683596791601581,0.009633451535382361,True,True,0.0,False,0.0,False
2012-09-05,0.3246936852,0.06324960780000005,0.2516493874,-0.011905539500000006,-0.1098020735,0.006762343700000006,0.01932139491,0.0056356941100000005,0.7353,-0.1170500000000001,-0.0624012936889039,-0.13689403788829635,0.017822542594864377,-0.002854627431102097,0.009684096402601986,True,True,0.0,False,0.0,False
2012-09-06,0.4433962264,0.2803527481,0.3018867925,-0.002215046300000023,-0.00141509434,0.30529568066,0.01698113208,0.034939544180000004,0.7699,-0.12159999999999993,-0.051402144283600126,-0.12872045778742047,0.027461282732891057,0.014934552174930893,0.009555650987052482,True,True,0.0,False,0.0,False
2012-09-07,0.8441926346,0.6736683077000001,0.5056657224,0.26662753289999996,0.06185080264,0.17191221034,0.05240793201,0.045322433663,2.0678,1.1826,-0.011813707189417655,-0.0936993151645974,0.06876016142645058,0.05580575733878579,0.013451239507885739,True,True,0.0,False,0.0,False
2012-09-10,0.895754717,0.6217821143,0.5801886792,0.38840785729999994,0.06226415094,0.11705867149,0.02783018868,0.01602102477,1.5945,0.7709,-0.004236656443693976,-0.08803779944030765,0.07543653557098651,0.047776955447978775,0.012765839587376654,True,True,0.0,False,0.0,False
2012-09-11,0.8729333963,0.6257635850000001,0.5767595654,0.37005829119999994,0.04298535664,0.09911743211,0.008502598016,-0.00045966613499999996,1.24435,0.5788500000000001,-0.007616159228728159,-0.08881863669214707,0.07004529388932101,0.05306443912180847,0.012765011853178455,True,True,0.0,False,0.0,False
2012-09-12,0.9170202735,0.5923265883,0.6407355021,0.42931502069999994,0.04620462046,0.15600669396,0.01461574729,-0.004705647620000001,1.29055,0.6039000000000001,-0.0011826012354981819,-0.08193497943918837,0.07546879954913321,0.05663684438281713,0.012586085328724975,True,True,0.0,False,0.0,False
2012-09-13,0.8006597549,0.3572635285,0.5377002828,0.38316342080000004,0.04288407163,0.04429916597,0.01555136664,-0.0014297654399999995,1.1939,0.3263999999999999,-0.011193659550234991,-0.08386419706686699,0.0630455892971209,0.03463323354587233,0.012787100153724312,True,True,0.0,False,0.0,False
2012-09-14,0.7891252955,-0.05506733910000006,0.5687943262,0.40015946550000003,0.02836879433,-0.033482008310000005,0.01087470449,-0.04153322752,1.18525,0.6335,-0.005355048756953695,-0.06406952645199115,0.06803269258585631,-0.000680666127771401,0.01281621992336712,True,True,0.0,False,0.0,False
2012-09-17,0.3627775154,-0.5329772016000001,0.3566367501,0.13415210200000002,-0.005668398677,-0.067932549617,0.0,-0.02783018868,1.0521,0.2933,-0.030597815443311416,-0.08510268817946542,0.039641970482505284,-0.0332837539962102,0.014118026223430797,True,True,0.0,False,0.0,False
2012-09-18,0.3069306931,-0.5660027032,0.3413484206,0.1328578546,-0.03583215464,-0.07881751128,0.005186232909,-0.003316365107,0.711,-0.042100000000000026,-0.03653391962007391,-0.09192396560543148,0.031890623732750756,-0.03565706085009568,0.013988713787428024,True,True,0.0,False,0.0,False
2012-09-19,0.4351109014,-0.4819093721,0.4044360547,0.1527866673,-0.01510146295,-0.06130608341,0.009910335064,-0.004705412225999999,0.6645,-0.07079999999999997,-0.028945193193839258,-0.08585661381546372,0.03878524839612507,-0.03410935879161425,0.014024931213911695,True,True,0.0,False,0.0,False
2012-09-20,0.170754717,-0.6299050379,0.2301886792,-0.0716981133,-0.1410377358,-0.18392180743,-0.0009433962264,-0.0164947628664,0.9106,0.14069999999999994,-0.05282635149161585,-0.1096067040078228,0.011796874676250235,-0.048209329060624695,0.014986940261135607,True,True,0.0,False,0.0,False
2012-09-21,0.1446066886,-0.6445186069,0.1907677814,-0.31489794099999996,-0.1884126236,-0.21678141793,0.004710315591,-0.006164388898999999,0.7292,-1.3386,-0.05342008261270814,-0.11168015145543764,0.009440716272154814,-0.054859721729905164,0.014698515412541574,True,True,0.0,False,0.0,False
2012-09-24,0.1776098252,-0.18516769019999998,0.2120925838,-0.36809609539999993,-0.2593292395,-0.253660840823,0.008502598016,0.008502598016,0.6613,-0.9332,-0.04498808764213802,-0.10528563258077084,0.019479942569810893,-0.022060338510716426,0.014052906542370963,True,True,0.0,False,0.0,False
2012-09-25,0.1469754253,-0.1599552678,0.1989603025,-0.3777992629,-0.0652173913,-0.029385236659999994,0.007088846881,0.0019026139719999996,0.5637,-0.6806500000000001,-0.04761940574304513,-0.10577395847281734,0.014835901308088095,-0.0192025363828624,0.01402177540882428,True,True,0.0,False,0.0,False
2012-09-26,0.07852412488,-0.35658677652000004,0.1267738884,-0.5139616136999999,-0.3268684957,-0.31176703275,-0.002838221381,-0.012748556445,0.65,-0.6405500000000001,-0.06186018925538572,-0.11634405639606804,0.0017375036334588145,-0.04222739687826149,0.01437963567711835,True,True,0.0,False,0.0,False
2012-09-27,0.1590372817,-0.011717435299999995,0.1949032563,-0.34279702650000005,-0.2307692308,-0.089731495,0.0136857008,0.014629097026400001,0.8456,-0.34829999999999994,-0.0352625440416916,-0.09247436661860897,0.02879686267840209,0.00988180547368267,0.015521600745601497,True,True,0.0,False,0.0,False
2012-09-28,0.2559017941,0.11129510550000002,0.2780925401,-0.2907017861,0.007082152975,0.195494776575,0.008498583569,0.003788267978,0.8473,-0.33794999999999986,-0.016475855572430143,-0.07367057243974828,0.047437226844858404,0.030579352105035484,0.015982593510664833,True,True,0.0,False,0.0,False
2012-10-08,0.2388836329,0.061273807700000016,0.2710501419,-0.08558660820000003,0.01419110691,0.27352034640999995,0.009460737938,0.0009581399219999991,0.5967,-0.4554,-0.022372663469575116,-0.07675776165721226,0.04008447704915663,0.01603109951010584,0.01581774058451846,True,True,0.0,False,0.0,False
2012-10-09,0.5108695652,0.3638941399000001,0.4489603025,0.10761188190000004,0.02551984877,0.09073724007,0.02221172023,0.015122873349,1.0811,0.3701,0.0015124109046480427,-0.05469958652936513,0.06493425600173897,0.045066790439141746,0.0164119068312716,True,True,0.0,False,0.0,False
2012-10-10,0.6718602455,0.59333612062,0.5472143532,0.1427782985,0.03352219075,0.36039068645,0.02171860246,0.024556823841,1.0527,0.3882,0.007491442389926828,-0.04961030339757022,0.07066762062139653,0.06881055839270989,0.016426538197594213,True,True,0.0,False,0.0,False
2012-10-11,0.4027384325,0.24370115080000002,0.4239848914,0.1937962122,0.03682719547,0.26759642627,0.009915014164,-0.0037706866359999997,0.9671,0.056499999999999995,-0.00332586306128424,-0.06073154179185658,0.0581389180349301,0.028520747312679395,0.01661317903276821,True,True,0.0,False,0.0,False
2012-10-12,0.4376770538,0.18177525969999997,0.4220963173,0.23132853590000002,0.02360717658,0.016525023605,0.008498583569,0.0,0.8255,0.09630000000000005,-0.0027730060443730276,-0.05388251008833089,0.05772386427960763,0.009820767460915203,0.014008894050579401,True,True,0.0,False,0.0,False
2012-10-15,0.3740530303,0.13516939739999997,0.3641098485,0.1520172647,-0.002840909091,-0.017032016001,-0.003787878788,-0.013248616726,0.747,0.0857,-0.007316592692534707,-0.05459966177034814,0.05234048395387081,0.011783664861036991,0.013943031342922779,True,True,0.0,False,0.0,False
2012-10-16,0.4330969267,-0.07777263850000005,0.3829787234,0.1840184209,0.01843971631,-0.007080132459999999,0.008983451537,-0.013228268692999999,0.73255,0.16885000000000006,-0.004444350898526572,-0.05244282077710716,0.054741298722870146,-0.009571442764117477,0.013937289708150105,True,True,0.0,False,0.0,False
2012-10-17,0.508979206,-0.1628810395,0.3983931947,0.2716193063,0.01370510397,-0.01981708678,0.008979206049,-0.012739396411,0.6891,0.039100000000000024,-0.0019756266038617465,-0.050691876785449286,0.05669030294155686,-0.013054768268538242,0.013885167976320854,True,True,0.0,False,0.0,False
2012-10-18,0.7736294896,0.3708910571,0.5359168242,0.3410135679,0.04725897921,0.010431783740000006,0.01843100189,0.008515987725999999,1.0735,0.22789999999999988,0.0143751361936999,-0.03022426262323119,0.07346719694469583,0.0144860742275994,0.014139831729188954,True,True,0.0,False,0.0,False
2012-10-19,0.7904672015,0.35279014770000006,0.5356300142,0.2575374741,0.04530438886,0.021697212280000003,0.008494572912,-4.010657000000015e-06,0.83405,-0.013250000000000095,0.012668157358519894,-0.03146223637948509,0.07124947075182342,0.012787464601101695,0.014110284836281769,True,True,0.0,False,0.0,False
2012-10-22,0.8135913167,0.4395382864,0.571024068,0.29997392610000007,0.03492213308,0.037763042171,0.007550731477,0.011338610265,0.79445,0.19774999999999998,0.016972909555573734,-0.02744846373588572,0.07568889684513458,0.022187127880454183,0.0127494661423904,True,True,0.0,False,0.0,False
2012-10-23,0.7012252592,0.2681283325,0.5018850141,0.05292471159999995,0.04335532516,0.02491560885,0.008953817154,-2.9634383000000375e-05,0.9181,-0.16299999999999992,0.0052829220589512005,-0.039018687916333006,0.06289167096986081,0.007727366186248252,0.01293980085894245,True,True,0.0,False,0.0,False
2012-10-24,0.6413402548,0.1323610488,0.4832468145,-0.06396753869999999,0.01274185937,-0.0009632445999999996,0.009910335064,0.0009311290150000005,0.80335,-0.24934999999999996,0.0038256872378499285,-0.0407147152352797,0.061015782970398114,0.004093422658275614,0.012892497190694309,True,True,0.0,False,0.0,False
2012-10-25,0.5167531855,-0.25687630409999995,0.4218971213,-0.002087770099999997,0.01557338367,-0.03168559554,0.0108541765,-0.00757682539,0.89135,-0.07574999999999998,-0.0042229415946822835,-0.04872744060468859,0.05215332232748793,-0.019855170868631422,0.011565778112443156,True,True,0.0,False,0.0,False
2012-10-26,0.2309142319,-0.5595529696000001,0.2525918944,-0.1695044229,-0.089066918,-0.13437130685999998,-0.001885014138,-0.01037958705,0.9259,0.10039999999999993,-0.023127702393020644,-0.06737224444960399,0.031531270197610484,-0.037076518251475066,0.012444388438429375,True,True,0.0,False,0.0,False
2012-10-29,0.2143193594,-0.5992719572999999,0.2463495054,-0.1177603431,-0.1012717852,-0.13619391828,0.0,-0.007550731477,0.5489,-0.19809999999999994,-0.026341203166641125,-0.0708893253030336,0.027641209175370163,-0.04466689933370349,0.012392731681311374,True,True,0.0,False,0.0,False
2012-10-30,0.223268959,-0.4779563002,0.2562411682,-0.12673755520000002,-0.05322656618,-0.09658189134,0.001884126236,-0.007069690918,0.56595,-0.16660000000000008,-0.024559613625740773,-0.06949499558321537,0.029183405081934843,-0.03171373603592931,0.012345030729253761,True,True,0.0,False,0.0,False
2012-10-31,0.2492931197,-0.3920471351,0.2709707823,-0.12742241240000002,-0.06550424128,-0.07824610065,0.003770028275,-0.006140306789000001,0.5724,-0.11670000000000003,-0.018985835825938824,-0.06461672773520666,0.03457900455843865,-0.02491647988303014,0.01170064422613217,True,True,0.0,False,0.0,False
2012-11-01,0.4170593779,-0.09969380760000007,0.3831291235,-0.15278770069999997,0.03722902922,0.02165564555,0.01319509896,0.0023409224600000004,0.9666,-0.10689999999999988,-0.0007190090925541792,-0.04722272495175672,0.053817610399033766,0.001581792345495936,0.010906427415956791,True,True,0.0,False,0.0,False
2012-11-02,0.4670433145,0.23612908259999998,0.4114877589,-0.1241422553,0.04096045198,0.13002736998,0.008474576271,0.010359590408999999,0.7868,-0.0472499999999999,0.0039508069094083,-0.04293680472692507,0.058558044840508305,0.0262006353309292,0.010237287651300461,True,True,0.0,False,0.0,False
2012-11-05,0.4189443921,0.20462503270000001,0.4104618285,-0.16056223950000004,0.02968897267,0.13096075787,0.008953817154,0.008953817154,0.7537,-0.04074999999999995,0.0015569882930261958,-0.04572178164153495,0.05547772607763468,0.027087777965426163,0.010123281133558763,True,True,0.0,False,0.0,False
2012-11-06,0.3391427226,0.11587376360000001,0.3598681112,-0.14201690289999996,-0.03250117758,0.0207253886,0.008949599623,0.007065473387,0.79255,-0.12555000000000005,-0.0032514086555340826,-0.05097162524649346,0.04967114589606414,0.019906792815511887,0.008694979098704921,True,True,0.0,False,0.0,False
2012-11-07,0.3513895431,0.10209642339999997,0.3612812058,-0.1219656087,0.001884126236,0.067388367516,0.0127178521,0.008947823825,0.62665,-0.17669999999999997,-0.004111794577339234,-0.05246520350666195,0.04801917631797448,0.012990957384904744,0.00858373504401765,True,True,0.0,False,0.0,False
2012-11-08,0.162593985,-0.2544653929,0.2279135338,-0.1939835875,-0.1480263158,-0.18525534502000002,0.005169172932,-0.008025926028,0.8078,-0.08355000000000001,-0.023724684489650483,-0.072291020072905,0.02609086716829423,-0.026310760948700218,0.009357338677287788,True,True,0.0,False,0.0,False
2012-11-09,0.1542078044,-0.3128355101,0.2251998119,-0.027392082500000026,-0.2110954396,-0.25205589157999997,0.005171603197,-0.0033029730739999996,0.5786,-0.34729999999999994,-0.025017050922339412,-0.06864724717811121,0.023466332663300005,-0.03315048461276915,0.009356507390378965,True,True,0.0,False,0.0,False
2012-11-12,0.2249411765,-0.1940032156,0.2724705882,0.026121082799999973,-0.08282352941,-0.11251250208,0.01458823529,0.005634418136,0.56725,0.018349999999999977,-0.01861058809553595,-0.053289987727962784,0.029382785859084715,-0.02472334524341313,0.009453298447817412,True,True,0.0,False,0.0,False
2012-11-13,0.1321109544,-0.2070317682,0.197461213,-0.058779955199999984,-0.2444757875,-0.21197460992,0.001880582981,-0.007069016641999999,0.6349,0.06895000000000007,-0.03565566037279633,-0.0708263378822952,0.010315049443849755,-0.0374937394498136,0.010147825859088263,True,True,0.0,False,0.0,False
2012-11-14,0.1434619003,-0.20792764279999998,0.1999059266,-0.07106485569999998,-0.285042333,-0.28692645923599996,0.006585136406,-0.006132715693999999,0.528,-0.044399999999999995,-0.03132945231194284,-0.06753311586221111,0.013895856674726037,-0.03255982372682775,0.010187462380225998,True,True,0.0,False,0.0,False
2012-11-15,0.09539473684,-0.06719924816,0.1527255639,-0.2304035596,-0.3322368421,-0.18421052629999998,0.004229323308,-0.0009398496240000005,0.5616,-0.405,-0.0448655922251352,-0.0815554167632081,0.00017112985602119046,-0.02674405286731729,0.009688933409853539,True,True,0.0,False,0.0,False
