index_id,index_name,signal_id,threshold_level,event_type,lead_window_days,event_count,matched_event_count,event_recall,evaluable_trigger_days,hit_signal_days,signal_precision,unconditional_window_event_rate,precision_lift,conditional_baseline_days,conditional_window_event_rate,conditional_precision_lift,median_nearest_lead_days
sse_composite,上证指数,four_industry_top1_onset,medium,top,5,10,5,0.5,106,5,0.04716981132075472,0.05319148936170213,0.8867924528301887,468,0.0641025641025641,0.7358490566037738,3.0
sse_composite,上证指数,four_industry_top1_onset,medium,top,10,10,7,0.7,105,9,0.08571428571428572,0.09795191451469279,0.8750649350649351,464,0.09482758620689655,0.903896103896104,4.0
sse_composite,上证指数,four_industry_top1_onset,medium,top,20,10,8,0.8,105,18,0.17142857142857143,0.18867924528301888,0.9085714285714285,454,0.1960352422907489,0.874478330658106,4.5
sse_composite,上证指数,four_industry_top1_onset,medium,bottom,0,10,0,0.0,106,0,0.0,0.0088261253309797,0.0,470,0.00851063829787234,0.0,
sse_composite,上证指数,four_industry_top1_onset,medium,bottom,5,10,2,0.2,106,2,0.018867924528301886,0.05319148936170213,0.35471698113207545,468,0.06837606837606838,0.27594339622641506,3.0
sse_composite,上证指数,four_industry_top1_onset,medium,bottom,10,10,4,0.4,105,5,0.047619047619047616,0.09795191451469279,0.4861471861471861,464,0.1400862068965517,0.33992673992673994,5.0
sse_composite,上证指数,four_industry_top1_onset,medium,bottom,20,10,9,0.9,105,16,0.1523809523809524,0.18508535489667566,0.8233009708737865,454,0.2775330396475771,0.5490551776266063,13.0
sse_composite,上证指数,four_industry_top1_onset,large,top,0,2,0,0.0,106,0,0.0,0.00176522506619594,0.0,470,0.002127659574468085,0.0,
sse_composite,上证指数,four_industry_top1_onset,large,top,5,2,1,0.5,106,1,0.009433962264150943,0.010638297872340425,0.8867924528301887,468,0.01282051282051282,0.7358490566037735,5.0
sse_composite,上证指数,four_industry_top1_onset,large,top,10,2,1,0.5,105,1,0.009523809523809525,0.019590382902938557,0.4861471861471862,464,0.01293103448275862,0.7365079365079366,5.0
sse_composite,上证指数,four_industry_top1_onset,large,top,20,2,1,0.5,105,1,0.009523809523809525,0.03773584905660377,0.25238095238095243,454,0.028634361233480177,0.33260073260073264,5.0
sse_composite,上证指数,four_industry_top1_onset,large,bottom,0,3,0,0.0,106,0,0.0,0.00264783759929391,0.0,470,0.002127659574468085,0.0,
sse_composite,上证指数,four_industry_top1_onset,large,bottom,5,3,1,0.3333333333333333,106,1,0.009433962264150943,0.015957446808510637,0.5911949685534591,468,0.021367521367521368,0.4415094339622641,2.0
sse_composite,上证指数,four_industry_top1_onset,large,bottom,10,3,1,0.3333333333333333,105,1,0.009523809523809525,0.029385574354407838,0.3240981240981241,464,0.04956896551724138,0.19213250517598346,2.0
sse_composite,上证指数,four_industry_top1_onset,large,bottom,20,3,3,1.0,105,5,0.047619047619047616,0.05660377358490566,0.8412698412698412,454,0.1013215859030837,0.4699792960662526,16.0
sse_composite,上证指数,four_industry_top1_exit,small,top,0,26,2,0.07692307692307693,106,2,0.018867924528301886,0.02294792586054722,0.8222060957910013,663,0.021116138763197588,0.8935309973045821,0.0
sse_composite,上证指数,four_industry_top1_exit,small,top,5,25,9,0.36,105,9,0.08571428571428572,0.13297872340425532,0.6445714285714286,660,0.12575757575757576,0.6815834767641996,4.0
sse_composite,上证指数,four_industry_top1_exit,small,top,10,25,13,0.52,104,16,0.15384615384615385,0.2404274265360641,0.63988603988604,659,0.2473444613050076,0.6219915054270883,5.0
sse_composite,上证指数,four_industry_top1_exit,small,top,20,25,20,0.8,104,42,0.40384615384615385,0.44294699011680144,0.9117256982368545,659,0.4400606980273141,0.9177055702917772,8.5
sse_composite,上证指数,four_industry_top1_exit,small,bottom,0,26,3,0.11538461538461539,106,3,0.02830188679245283,0.02294792586054722,1.233309143686502,663,0.024132730015082957,1.1727594339622642,0.0
sse_composite,上证指数,four_industry_top1_exit,small,bottom,5,26,6,0.23076923076923078,105,9,0.08571428571428572,0.1374113475177305,0.623778801843318,660,0.12272727272727273,0.6984126984126984,0.5
sse_composite,上证指数,four_industry_top1_exit,small,bottom,10,26,13,0.5,104,18,0.17307692307692307,0.24309884238646481,0.7119611158072696,659,0.23520485584218512,0.7358560794044665,7.0
sse_composite,上证指数,four_industry_top1_exit,small,bottom,20,26,20,0.7692307692307693,104,34,0.3269230769230769,0.44025157232704404,0.7425824175824176,659,0.4233687405159332,0.7721946512269093,8.5
sse_composite,上证指数,four_industry_top1_exit,medium,top,0,10,2,0.2,106,2,0.018867924528301886,0.0088261253309797,2.137735849056604,663,0.007541478129713424,2.50188679245283,0.0
sse_composite,上证指数,four_industry_top1_exit,medium,top,5,10,3,0.3,105,3,0.02857142857142857,0.05319148936170213,0.5371428571428571,660,0.045454545454545456,0.6285714285714286,0.0
sse_composite,上证指数,four_industry_top1_exit,medium,top,10,10,5,0.5,104,7,0.0673076923076923,0.09795191451469279,0.6871503496503496,659,0.10015174506828528,0.6720571095571095,5.0
sse_composite,上证指数,four_industry_top1_exit,medium,top,20,10,9,0.9,104,20,0.19230769230769232,0.18867924528301888,1.0192307692307692,659,0.18361153262518967,1.047361729179911,10.0
sse_composite,上证指数,four_industry_top1_exit,medium,bottom,0,10,1,0.1,106,1,0.009433962264150943,0.0088261253309797,1.068867924528302,663,0.00904977375565611,1.042452830188679,0.0
sse_composite,上证指数,four_industry_top1_exit,medium,bottom,5,10,3,0.3,105,5,0.047619047619047616,0.05319148936170213,0.8952380952380952,660,0.04242424242424243,1.1224489795918366,2.0
sse_composite,上证指数,four_industry_top1_exit,medium,bottom,10,10,6,0.6,104,8,0.07692307692307693,0.09795191451469279,0.7853146853146853,659,0.06828528072837632,1.1264957264957267,5.0
sse_composite,上证指数,four_industry_top1_exit,medium,bottom,20,10,9,0.9,104,17,0.16346153846153846,0.18508535489667566,0.8831684092606422,659,0.12139605462822459,1.346514423076923,7.0
