date,signal_id,model_id,direction,version,fold_id,calibration_start_year,calibration_end_year,test_year,raw_value,pred_score,pred_probability_today,probability_status,alert_eligible,threshold,entry_probability,exit_probability,cooldown_days,raw_triggered,triggered,universe_size,valid_count,truth_intensity,actual_in_strict_lobe_today,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2019-01-02,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,4.987851413436227,4.987851413436227,0.04987851413436227,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,43.196137300917904,1,,,,inactive,False,False,False,False,,2
2019-01-03,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,5.469974858578517,5.469974858578517,0.05469974858578517,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,57.54614596853727,1,,,,inactive,False,False,False,False,,2
2019-01-04,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,3.432653378027935,3.432653378027935,0.03432653378027935,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,100.0,1,,,,inactive,False,False,False,False,,2
2019-01-07,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.9338909102188111,0.9338909102188111,0.009338909102188112,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-08,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.8672079586866648,0.8672079586866648,0.008672079586866648,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-09,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.7672809777073696,0.7672809777073696,0.007672809777073695,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-10,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.7577242504598966,0.7577242504598966,0.007577242504598966,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-11,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.5621998961047293,0.5621998961047293,0.005621998961047293,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-14,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.7102428800639717,0.7102428800639717,0.007102428800639718,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-15,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.4994278944348368,0.4994278944348368,0.004994278944348368,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-16,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.4685729970443964,0.4685729970443964,0.004685729970443964,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-17,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.8424203050484349,0.8424203050484349,0.00842420305048435,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-18,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.6025502690519493,0.6025502690519493,0.006025502690519493,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-21,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.4480956689193183,0.4480956689193183,0.004480956689193183,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-22,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.8579691418232803,0.8579691418232803,0.008579691418232803,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-23,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.8339562159716282,0.8339562159716282,0.008339562159716282,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-24,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.720150378459498,0.720150378459498,0.00720150378459498,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-25,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,1.0938877355192065,1.0938877355192065,0.010938877355192065,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-28,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,1.8214434385438572,1.8214434385438572,0.01821443438543857,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-29,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,6.5618027428894345,6.5618027428894345,0.06561802742889435,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-30,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,5.5658624991957835,5.5658624991957835,0.05565862499195783,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-31,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,12.314317826923919,12.314317826923919,0.12314317826923919,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-01,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,3.050320973369894,3.050320973369894,0.030503209733698942,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-11,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,1.1913666263069085,1.1913666263069085,0.011913666263069084,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-12,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.6611741001954816,0.6611741001954816,0.006611741001954816,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-13,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.3500475931061141,0.3500475931061141,0.0035004759310611412,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-14,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.26301995199779704,0.26301995199779704,0.00263019951997797,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-15,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.33753309029404277,0.33753309029404277,0.0033753309029404275,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-18,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.13416676828240146,0.13416676828240146,0.0013416676828240145,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-19,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.10732010036976643,0.10732010036976643,0.0010732010036976643,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-20,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.1384051720582132,0.1384051720582132,0.001384051720582132,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-21,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.13881070611580795,0.13881070611580795,0.0013881070611580794,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-22,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.11556029942497661,0.11556029942497661,0.0011556029942497662,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-25,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.03479841533345616,0.03479841533345616,0.0003479841533345616,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-26,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.03282372773647465,0.03282372773647465,0.0003282372773647465,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-27,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.07693534469859292,0.07693534469859292,0.0007693534469859292,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-28,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.08581264851774419,0.08581264851774419,0.0008581264851774418,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-01,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.0893363464009881,0.0893363464009881,0.000893363464009881,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-04,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.05239574808752505,0.05239574808752505,0.0005239574808752505,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-05,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.05579845868681016,0.05579845868681016,0.0005579845868681016,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-06,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.02847148009624973,0.02847148009624973,0.0002847148009624973,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-07,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.021875295935601825,0.021875295935601825,0.00021875295935601825,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-08,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.09094284118019914,0.09094284118019914,0.0009094284118019914,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-11,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.06757356430773974,0.06757356430773974,0.0006757356430773973,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-12,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.036115335082909525,0.036115335082909525,0.0003611533508290953,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-13,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.07116182788115034,0.07116182788115034,0.0007116182788115034,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-14,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.1952755508053321,0.1952755508053321,0.001952755508053321,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-15,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.1252266569466718,0.1252266569466718,0.0012522665694667178,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-18,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.0668674075210767,0.0668674075210767,0.0006686740752107669,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-19,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.07559185700584711,0.07559185700584711,0.0007559185700584712,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-20,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.07929079581658101,0.07929079581658101,0.0007929079581658101,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-21,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.06410059481600523,0.06410059481600523,0.0006410059481600524,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-22,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.07191299192402406,0.07191299192402406,0.0007191299192402407,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-25,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.1117252655440682,0.1117252655440682,0.001117252655440682,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-26,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.29296287555757944,0.29296287555757944,0.0029296287555757943,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-27,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.3099582317923978,0.3099582317923978,0.003099582317923978,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-28,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.43890170240852505,0.43890170240852505,0.0043890170240852506,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-29,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.30203595518244586,0.30203595518244586,0.0030203595518244588,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-01,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.098659409135829,0.098659409135829,0.00098659409135829,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-02,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.08808298381255672,0.08808298381255672,0.0008808298381255672,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-03,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.082700337249973,0.082700337249973,0.0008270033724997299,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-04,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.06649485339069686,0.06649485339069686,0.0006649485339069686,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-08,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.0994941750214565,0.0994941750214565,0.000994941750214565,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-09,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.12582114244006418,0.12582114244006418,0.0012582114244006418,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-10,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.12700805912276736,0.12700805912276736,0.0012700805912276736,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-11,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.23229475496357715,0.23229475496357715,0.0023229475496357715,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-12,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.2983954417019012,0.2983954417019012,0.002983954417019012,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-15,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.34830445944907895,0.34830445944907895,0.0034830445944907897,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-16,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.21577860021894257,0.21577860021894257,0.002157786002189426,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-17,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.1642668781637183,0.1642668781637183,0.0016426687816371828,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-18,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.20897050168676876,0.20897050168676876,0.0020897050168676877,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-19,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.18813825461962813,0.18813825461962813,0.0018813825461962814,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-22,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.25754231750034284,0.25754231750034284,0.0025754231750034287,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-23,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.5842805480412556,0.5842805480412556,0.0058428054804125565,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-24,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,0.513598131979534,0.513598131979534,0.00513598131979534,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-25,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,1.3966124200028838,1.3966124200028838,0.013966124200028837,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-26,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,2.0651544446096106,2.0651544446096106,0.020651544446096105,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-29,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,3.811911710440402,3.811911710440402,0.03811911710440402,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-30,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,2.9765560663211437,2.9765560663211437,0.029765560663211437,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-06,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,8.00918590730665,8.00918590730665,0.0800918590730665,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-07,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,5.916577567642649,5.916577567642649,0.05916577567642649,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-08,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,6.39707541334751,6.39707541334751,0.0639707541334751,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-09,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,5.919740635924412,5.919740635924412,0.059197406359244115,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-10,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,5.251739083135586,5.251739083135586,0.05251739083135586,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-13,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,4.296087780456409,4.296087780456409,0.04296087780456409,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-14,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,4.556977145421125,4.556977145421125,0.04556977145421125,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-15,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,3.4926808990606317,3.4926808990606317,0.034926808990606316,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-16,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,2.914592009244127,2.914592009244127,0.02914592009244127,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-17,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,6.226255354919977,6.226255354919977,0.062262553549199774,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-20,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,8.261311139776682,8.261311139776682,0.08261311139776682,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-21,ml_today_calibrated_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2019,2016,2018,2019,3.7694466930617954,3.7694466930617954,0.037694466930617954,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
