signal_id,direction,version,event_kind,index_id,index_name,horizon,outcome_name,event_count,event_mean,event_median,event_q25,event_q75,baseline_count,baseline_mean,mean_difference,hac_lag,hac_standard_error,ci95_lower,ci95_upper,hac_p_value,local_fdr_q_value,global_fdr_q_value,inference_eligible
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,5,max_down,140,-0.021221915345312637,-0.01394446646692793,-0.03274783833482628,-0.006031595580129029,3402,-0.02206268833866,0.0008407729933473591,5,0.0020808608754971487,-0.003237714322627052,0.00491926030932177,0.6861755429795322,0.8822256981165414,0.8645811841542106,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,5,max_up,140,0.01677770666916538,0.011255977627918412,0.004580083785152567,0.02278393719928329,3402,0.019741056562847175,-0.002963349893681792,5,0.0016194213443160913,-0.006137415728541331,0.00021071594117774706,0.06726759248127422,0.35315486052668965,0.34817118276984443,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,5,terminal_return,140,0.00013476604024518937,0.0023930192710786002,-0.01644581006328885,0.01644258173468216,3402,0.0017718655759555153,-0.0016370995357103235,5,0.0027035145447447517,-0.0069359880434100366,0.003661788971989389,0.5448169781805079,0.7800788551220909,0.8153649475477797,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,10,max_down,140,-0.031915896974702006,-0.022299296802240576,-0.04578571157184555,-0.008252792047767493,3397,-0.03175722817977791,-0.00015866879492408727,10,0.0033632079056025773,-0.0067505562899051385,0.006433218700056964,0.9623715101874987,0.9966027166635828,0.9830460973277168,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,10,max_up,140,0.025770590442286155,0.017749556796142874,0.005878375867775565,0.03324855822673273,3397,0.02945631112028525,-0.0036857206779990874,10,0.0027845882831536383,-0.009143513712980219,0.0017720723569820433,0.18563119654483864,0.5084680601010798,0.49764959073722703,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,10,terminal_return,140,-0.00034431097501173727,0.0020106766443463986,-0.025101617672442372,0.0217369701527923,3397,0.0035284676193709204,-0.0038727785943826532,10,0.004683012058900663,-0.013051482229827953,0.005305925041062648,0.4082458216566924,0.6506969746860614,0.703456188849796,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,20,max_down,140,-0.050064994039401345,-0.037932613016643135,-0.06588862791823086,-0.01601121871785957,3387,-0.04501281127631661,-0.005052182763084723,20,0.005369927520325636,-0.015577240702922969,0.005472875176753524,0.346792571019527,0.6506969746860614,0.6826435662167541,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,20,max_up,140,0.036586288550261685,0.02158575935010154,0.010837904789179065,0.041099040666042475,3387,0.04467193901073132,-0.008085650460469655,20,0.004699325940706859,-0.0172963293042551,0.0011250283833157872,0.08532381034239714,0.37808480534321925,0.3628294254449939,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,all_a,全A,20,terminal_return,140,-0.005340417374287771,0.00011974540214376717,-0.04446753049420024,0.028963885274129242,3387,0.0071474456074464504,-0.012487862981734233,20,0.007367277814204096,-0.026927727497574258,0.0019520015341057944,0.09006699888262855,0.37808480534321925,0.3660787696519741,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,5,max_down,140,-0.02465845459221105,-0.01644394743928368,-0.03460924716437527,-0.006344417420280302,3404,-0.02682406793839535,0.002165613346184306,5,0.002460642059024379,-0.002657245089503477,0.006988471781872089,0.37880463942200476,0.6506969746860614,0.6917302111184435,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,5,max_up,140,0.018785428449155525,0.012581784143650632,0.0045342530896138045,0.026753117162141182,3404,0.023666315454976588,-0.00488088700582105,5,0.0018019256350000651,-0.008412661250421177,-0.0013491127612209222,0.006754613959589558,0.19313332780152248,0.3013696002637769,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,5,terminal_return,140,-1.1113294260187541e-05,0.004129578716879023,-0.016778917481939493,0.018525369415926474,3404,0.0027633301982110912,-0.002774443492471303,5,0.003129293047788255,-0.008907857866136282,0.0033589708811936772,0.37529218101593304,0.6506969746860614,0.6917302111184435,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,10,max_down,140,-0.03882793130495394,-0.026750136788878776,-0.05241593909259609,-0.008852561273031911,3399,-0.03900085588528257,0.00017292458032862063,10,0.004059799467232912,-0.007784282375447887,0.008130131536105128,0.9660248874949998,0.9966027166635828,0.9830460973277168,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,10,max_up,140,0.029298822585516967,0.01957821882261812,0.008169768076137618,0.03650327222651395,3399,0.036212794012791746,-0.006913971427274788,10,0.0033416234221223416,-0.013463553334634577,-0.00036438951991499876,0.038541802527366886,0.2697926176915682,0.32375114122988186,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,10,terminal_return,140,-0.0012362078662043713,-9.034217091241636e-05,-0.03006557480297342,0.02496318153218574,3399,0.005563211066489419,-0.006799418932693787,10,0.005641315994799605,-0.01785639828250101,0.004257560417113438,0.2280915617810666,0.5563877725172245,0.5561689207901088,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,20,max_down,140,-0.06202316521160167,-0.04388921232238496,-0.08573165784721523,-0.018728300827020372,3389,-0.05575824442333147,-0.006264920788270179,20,0.00673485235063347,-0.01946523139551178,0.006935389818971421,0.35225515688170517,0.6506969746860614,0.6826435662167541,True
all_a_ma20_breadth_price_divergence_top,top,breadth_price_divergence_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,20,max_up,140,0.044772674145285525,0.0245464739335437,0.009919356834648896,0.05624626715332387,3389,0.055488657510742584,-0.010715983365457054,20,0.006438133444706452,-0.023334724917081696,0.001902758186167591,0.09602153786494458,0.37808480534321925,0.36662769002978834,True
