above_count_ma120,above_count_ma20,above_count_ma60,base_valid_count,base_valid_missing_industry_count,breadth_ma120,breadth_ma20,breadth_ma60,close_missing_count,date,four_industry_present_count,four_industry_top1_ids,four_industry_top1_triggered,insufficient_history_count_ma120,insufficient_history_count_ma20,insufficient_history_count_ma60,paused_count,paused_status_missing_count,ranked_industry_count_ma20,st_count,st_status_missing_count,target_bank_breadth_ma20,target_bank_expected_name,target_bank_industry_code,target_bank_industry_name,target_bank_is_top1_ma20,target_bank_mapping_count,target_bank_rank_ma20,target_bank_valid_count_ma20,target_coal_breadth_ma20,target_coal_expected_name,target_coal_industry_code,target_coal_industry_name,target_coal_is_top1_ma20,target_coal_mapping_count,target_coal_rank_ma20,target_coal_valid_count_ma20,target_nonferrous_breadth_ma20,target_nonferrous_expected_name,target_nonferrous_industry_code,target_nonferrous_industry_name,target_nonferrous_is_top1_ma20,target_nonferrous_mapping_count,target_nonferrous_rank_ma20,target_nonferrous_valid_count_ma20,target_steel_breadth_ma20,target_steel_expected_name,target_steel_industry_code,target_steel_industry_name,target_steel_is_top1_ma20,target_steel_mapping_count,target_steel_rank_ma20,target_steel_valid_count_ma20,top1_industry_codes_ma20,top1_industry_names_ma20,top1_tie_count_ma20,universe_size,valid_count_ma120,valid_count_ma20,valid_count_ma60
1105,587,726,2241,0,0.4933035714,0.2619366354,0.3241071429,0,2013-11-14,2,,False,1,0,1,99,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.1558441558,有色金属,801050,有色金属I,False,1,17,77,0.1,钢铁,801040,钢铁I,False,1,22,30,801100,信息设备I,1,2342,2240,2241,2240
1281,965,934,2240,0,0.5721304154,0.4308035714,0.4171505136,0,2013-11-15,2,,False,1,0,1,100,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2207792208,有色金属,801050,有色金属I,False,1,22,77,0.2333333333,钢铁,801040,钢铁I,False,1,21,30,801220,信息服务I,1,2342,2239,2240,2239
1483,1646,1191,2233,0,0.6644265233,0.737124944,0.5336021505,0,2013-11-18,2,,False,1,0,1,107,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6103896104,有色金属,801050,有色金属I,False,1,20,77,0.9,钢铁,801040,钢铁I,False,1,2,30,801190,金融服务I,1,2342,2232,2233,2232
1502,1778,1227,2234,0,0.6726377071,0.7958818263,0.5494849978,0,2013-11-19,2,steel,True,1,0,1,106,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.5974025974,有色金属,801050,有色金属I,False,1,23,77,0.9666666667,钢铁,801040,钢铁I,True,1,1,30,801040,钢铁I,1,2342,2233,2234,2233
1573,1935,1317,2234,0,0.7044334975,0.8661593554,0.5897895208,0,2013-11-20,2,steel,True,1,0,1,106,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.7662337662,有色金属,801050,有色金属I,False,1,21,77,1,钢铁,801040,钢铁I,True,1,1,30,801040,钢铁I,1,2342,2233,2234,2233
1545,1860,1267,2231,0,0.6928251121,0.8337068579,0.568161435,0,2013-11-21,2,steel,True,1,0,1,109,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6623376623,有色金属,801050,有色金属I,False,1,23,77,0.9655172414,钢铁,801040,钢铁I,True,1,1,29,801040,钢铁I,1,2342,2230,2231,2230
1519,1802,1194,2228,0,0.6820835204,0.8087971275,0.5361472833,0,2013-11-22,2,,False,1,0,1,112,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6973684211,有色金属,801050,有色金属I,False,1,20,76,0.9285714286,钢铁,801040,钢铁I,False,1,2,28,801010,农林牧渔I,1,2342,2227,2228,2227
1510,1741,1193,2225,0,0.6789568345,0.7824719101,0.5364208633,0,2013-11-25,2,steel,True,1,0,1,115,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.5714285714,有色金属,801050,有色金属I,False,1,22,77,0.9642857143,钢铁,801040,钢铁I,True,1,1,28,801040,钢铁I,1,2342,2224,2225,2224
1542,1722,1238,2226,0,0.6930337079,0.7735849057,0.5564044944,0,2013-11-26,2,,False,1,0,1,114,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.5324675325,有色金属,801050,有色金属I,False,1,22,77,0.7586206897,钢铁,801040,钢铁I,False,1,15,29,801010,农林牧渔I,1,2342,2225,2226,2225
1644,1887,1376,2226,0,0.7388764045,0.8477088949,0.6184269663,0,2013-11-27,2,,False,1,0,1,114,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.64,有色金属,801050,有色金属I,False,1,21,75,0.8620689655,钢铁,801040,钢铁I,False,1,14,29,801100,信息设备I,1,2342,2225,2226,2225
1726,2016,1488,2222,0,0.7771274201,0.9072907291,0.6699684827,0,2013-11-28,2,,False,1,0,1,118,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9333333333,有色金属,801050,有色金属I,False,1,12,75,0.9655172414,钢铁,801040,钢铁I,False,1,7,29,801120,食品饮料I,1,2342,2221,2222,2221
1767,2023,1563,2222,0,0.7955875732,0.9104410441,0.7037370554,0,2013-11-29,2,,False,1,0,1,118,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.8783783784,有色金属,801050,有色金属I,False,1,20,74,0.9655172414,钢铁,801040,钢铁I,False,1,4,29,801100,信息设备I,1,2342,2221,2222,2221
1320,845,855,2223,0,0.5940594059,0.3801169591,0.3847884788,0,2013-12-02,2,,False,1,0,1,117,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3648648649,有色金属,801050,有色金属I,False,1,12,74,0.4137931034,钢铁,801040,钢铁I,False,1,7,29,801190,金融服务I,1,2342,2222,2223,2222
1489,1234,1096,2227,0,0.6689128482,0.5541086664,0.4923629829,0,2013-12-03,2,,False,1,0,1,113,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.5526315789,有色金属,801050,有色金属I,False,1,14,76,0.7931034483,钢铁,801040,钢铁I,False,1,2,29,801190,金融服务I,1,2342,2226,2227,2226
1614,1533,1274,2229,0,0.7244165171,0.6877523553,0.5718132855,0,2013-12-04,2,steel,True,1,0,1,111,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.7631578947,有色金属,801050,有色金属I,False,1,8,76,0.9310344828,钢铁,801040,钢铁I,True,1,1,29,801040,钢铁I,1,2342,2228,2229,2228
1620,1514,1274,2229,0,0.7271095153,0.6792283535,0.5718132855,0,2013-12-05,2,,False,1,0,1,111,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.7763157895,有色金属,801050,有色金属I,False,1,8,76,0.8666666667,钢铁,801040,钢铁I,False,1,3,30,801190,金融服务I,1,2342,2228,2229,2228
1615,1455,1278,2230,0,0.7245401525,0.6524663677,0.5733512786,0,2013-12-06,2,,False,1,0,1,110,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.7368421053,有色金属,801050,有色金属I,False,1,9,76,0.8666666667,钢铁,801040,钢铁I,False,1,2,30,801190,金融服务I,1,2342,2229,2230,2229
1680,1544,1373,2225,0,0.7553956835,0.6939325843,0.6173561151,0,2013-12-09,2,steel,True,1,0,1,115,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.7402597403,有色金属,801050,有色金属I,False,1,11,77,0.9,钢铁,801040,钢铁I,True,1,1,30,801040,钢铁I,1,2342,2224,2225,2224
1684,1513,1394,2230,0,0.755495738,0.6784753363,0.6253925527,0,2013-12-10,2,steel,True,1,0,1,110,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.7051282051,有色金属,801050,有色金属I,False,1,12,78,0.9,钢铁,801040,钢铁I,True,1,1,30,801040,钢铁I,1,2342,2229,2230,2229
1593,1124,1217,2234,0,0.7133900582,0.503133393,0.5450067174,0,2013-12-11,2,,False,1,0,1,106,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.4615384615,有色金属,801050,有色金属I,False,1,15,78,0.6666666667,钢铁,801040,钢铁I,False,1,4,30,801010,农林牧渔I,1,2342,2233,2234,2233
1632,1136,1261,2229,0,0.7324955117,0.509645581,0.565978456,0,2013-12-12,2,,False,1,0,1,111,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3461538462,有色金属,801050,有色金属I,False,1,21,78,0.6,钢铁,801040,钢铁I,False,1,5,30,801110,家用电器I,1,2342,2228,2229,2228
1654,1183,1314,2230,0,0.7420367878,0.5304932735,0.5895020188,0,2013-12-13,2,,False,1,0,1,110,0,23,2,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3205128205,有色金属,801050,有色金属I,False,1,21,78,0.5333333333,钢铁,801040,钢铁I,False,1,12,30,801110,家用电器I,1,2342,2229,2230,2229
1548,826,1130,2290,0,0.6762778506,0.36069869,0.4936653561,0,2013-12-16,2,,False,1,0,1,112,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2023809524,有色金属,801050,有色金属I,False,1,21,84,0.2666666667,钢铁,801040,钢铁I,False,1,16,30,801110,家用电器I,1,2405,2289,2290,2289
1500,693,1057,2289,0,0.6555944056,0.3027522936,0.4619755245,0,2013-12-17,2,,False,1,0,1,113,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.1785714286,有色金属,801050,有色金属I,False,1,18,84,0.06666666667,钢铁,801040,钢铁I,False,1,23,30,801110,家用电器I,1,2405,2288,2289,2288
1494,705,1042,2286,0,0.6538293217,0.3083989501,0.4560175055,0,2013-12-18,2,,False,1,0,1,116,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2409638554,有色金属,801050,有色金属I,False,1,14,83,0.06666666667,钢铁,801040,钢铁I,False,1,23,30,801110,家用电器I,1,2405,2285,2286,2285
1426,545,931,2289,0,0.6232517483,0.2380952381,0.4067278287,0,2013-12-19,2,,False,1,0,0,113,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.1927710843,有色金属,801050,有色金属I,False,1,14,83,0.1333333333,钢铁,801040,钢铁I,False,1,18,30,801110,家用电器I,1,2405,2288,2289,2289
1233,379,770,2293,0,0.5379581152,0.165285652,0.3358046228,0,2013-12-20,2,,False,1,0,0,109,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.09638554217,有色金属,801050,有色金属I,False,1,15,83,0.06666666667,钢铁,801040,钢铁I,False,1,19,30,801150,医药生物I,1,2405,2292,2293,2293
1163,378,701,2290,0,0.5080821319,0.1650655022,0.3061135371,0,2013-12-23,2,,False,1,0,0,112,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.07228915663,有色金属,801050,有色金属I,False,1,19,83,0.03333333333,钢铁,801040,钢铁I,False,1,22,30,801150,医药生物I,1,2405,2289,2290,2290
1226,485,792,2296,0,0.534204793,0.2112369338,0.3449477352,0,2013-12-24,2,,False,1,0,0,106,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.0843373494,有色金属,801050,有色金属I,False,1,20,83,0,钢铁,801040,钢铁I,False,1,23,29,801150,医药生物I,1,2405,2295,2296,2296
1334,775,945,2296,0,0.5812636166,0.337543554,0.4115853659,0,2013-12-25,2,,False,1,0,0,106,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.1445783133,有色金属,801050,有色金属I,False,1,19,83,0.06896551724,钢铁,801040,钢铁I,False,1,22,29,801150,医药生物I,1,2405,2295,2296,2296
1134,579,769,2297,0,0.493902439,0.2520679147,0.3347845015,0,2013-12-26,2,,False,1,0,0,105,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.1219512195,有色金属,801050,有色金属I,False,1,17,82,0.06666666667,钢铁,801040,钢铁I,False,1,22,30,801150,医药生物I,1,2405,2296,2297,2297
1290,870,939,2297,0,0.5618466899,0.3787548977,0.4087940792,0,2013-12-27,2,,False,1,0,0,105,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.243902439,有色金属,801050,有色金属I,False,1,14,82,0.1,钢铁,801040,钢铁I,False,1,22,30,801080,电子I,1,2405,2296,2297,2297
1331,962,1007,2300,0,0.5789473684,0.4182608696,0.437826087,0,2013-12-30,2,,False,1,0,0,102,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3086419753,有色金属,801050,有色金属I,False,1,14,81,0.1,钢铁,801040,钢铁I,False,1,22,30,801080,电子I,1,2405,2299,2300,2300
1349,995,1038,2296,0,0.5877995643,0.4333623693,0.4520905923,0,2013-12-31,2,,False,1,0,0,106,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3292682927,有色金属,801050,有色金属I,False,1,14,82,0.06451612903,钢铁,801040,钢铁I,False,1,23,31,801080,电子I,1,2405,2295,2296,2296
1387,1140,1104,2298,0,0.603831084,0.4960835509,0.4804177546,0,2014-01-02,2,,False,1,0,0,104,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3580246914,有色金属,801050,有色金属I,False,1,16,81,0.1290322581,钢铁,801040,钢铁I,False,1,22,31,801080,电子I,1,2405,2297,2298,2298
1301,1052,1063,2291,0,0.5681222707,0.4591881275,0.4639895242,0,2014-01-03,2,,False,1,0,0,111,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3086419753,有色金属,801050,有色金属I,False,1,14,81,0.09677419355,钢铁,801040,钢铁I,False,1,23,31,801080,电子I,1,2405,2290,2291,2291
1045,665,833,2291,0,0.4563318777,0.2902662593,0.3635966827,0,2014-01-06,2,,False,1,0,0,111,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2469135802,有色金属,801050,有色金属I,False,1,8,81,0.03225806452,钢铁,801040,钢铁I,False,1,23,31,801080,电子I,1,2405,2290,2291,2291
1096,748,879,2296,0,0.4775599129,0.3257839721,0.3828397213,0,2014-01-07,2,,False,1,0,0,106,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2839506173,有色金属,801050,有色金属I,False,1,8,81,0.03225806452,钢铁,801040,钢铁I,False,1,23,31,801080,电子I,1,2405,2295,2296,2296
1105,871,937,2292,0,0.4821116928,0.380017452,0.4088132635,0,2014-01-08,2,,False,0,0,0,110,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2716049383,有色金属,801050,有色金属I,False,1,10,81,0.06451612903,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2292,2292,2292
987,685,815,2294,0,0.4302528335,0.2986050567,0.3552746295,0,2014-01-09,2,,False,0,0,0,108,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2073170732,有色金属,801050,有色金属I,False,1,9,82,0.06451612903,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2294,2294,2294
865,536,664,2289,0,0.377894277,0.2341633901,0.2900830057,0,2014-01-10,2,,False,0,0,0,113,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2317073171,有色金属,801050,有色金属I,False,1,9,82,0.06451612903,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2289,2289,2289
833,518,644,2287,0,0.364391951,0.2264975951,0.2815916047,0,2014-01-13,2,,False,1,0,0,115,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.256097561,有色金属,801050,有色金属I,False,1,8,82,0.03225806452,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2286,2287,2287
945,725,785,2285,0,0.4137478109,0.3172866521,0.3435448578,0,2014-01-14,2,,False,1,0,0,117,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2716049383,有色金属,801050,有色金属I,False,1,11,81,0.03225806452,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2284,2285,2285
992,845,852,2286,0,0.4341356674,0.3696412948,0.3727034121,0,2014-01-15,2,,False,1,0,0,116,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3086419753,有色金属,801050,有色金属I,False,1,11,81,0.03225806452,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2285,2286,2286
984,860,861,2281,0,0.4315789474,0.3770276195,0.3774660237,0,2014-01-16,2,,False,1,0,0,121,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.4444444444,有色金属,801050,有色金属I,False,1,7,81,0.09677419355,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2280,2281,2281
929,778,802,2283,0,0.4070990359,0.3407796759,0.3512921594,0,2014-01-17,2,,False,1,0,0,119,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.3333333333,有色金属,801050,有色金属I,False,1,7,81,0.03225806452,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2282,2283,2283
894,674,772,2285,0,0.3914185639,0.2949671772,0.3378555799,0,2014-01-20,2,,False,1,0,0,117,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.2771084337,有色金属,801050,有色金属I,False,1,7,83,0.09677419355,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2284,2285,2285
966,839,845,2290,0,0.4220183486,0.3663755459,0.3689956332,0,2014-01-21,2,,False,1,0,0,112,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.313253012,有色金属,801050,有色金属I,False,1,10,83,0.09677419355,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2289,2290,2290
1114,1328,1027,2294,0,0.4858264283,0.5789014821,0.4476896251,0,2014-01-22,2,,False,1,0,0,109,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.4939759036,有色金属,801050,有色金属I,False,1,14,83,0.1612903226,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2293,2294,2294
1135,1423,1074,2296,0,0.4945533769,0.6197735192,0.4677700348,0,2014-01-23,2,,False,1,0,0,107,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.4642857143,有色金属,801050,有色金属I,False,1,17,84,0.1290322581,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2295,2296,2296
1221,1736,1187,2298,0,0.5315629081,0.7554395126,0.5165361184,0,2014-01-24,2,,False,1,0,0,105,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6547619048,有色金属,801050,有色金属I,False,1,17,84,0.3225806452,钢铁,801040,钢铁I,False,1,22,31,801220,信息服务I,1,2405,2297,2298,2298
1193,1550,1138,2298,0,0.5193730953,0.6744995648,0.4952132289,0,2014-01-27,2,,False,1,0,0,105,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6265060241,有色金属,801050,有色金属I,False,1,14,83,0.1935483871,钢铁,801040,钢铁I,False,1,23,31,801220,信息服务I,1,2405,2297,2298,2298
1161,1583,1131,2299,0,0.5052219321,0.6885602436,0.4919530231,0,2014-01-28,2,,False,1,0,0,104,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6265060241,有色金属,801050,有色金属I,False,1,15,83,0.3333333333,钢铁,801040,钢铁I,False,1,22,30,801220,信息服务I,1,2405,2298,2299,2299
1211,1704,1169,2297,0,0.5274390244,0.7418371789,0.5089246844,0,2014-01-29,2,,False,1,0,0,106,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6626506024,有色金属,801050,有色金属I,False,1,17,83,0.4666666667,钢铁,801040,钢铁I,False,1,21,30,801220,信息服务I,1,2405,2296,2297,2297
1178,1571,1131,2300,0,0.5123966942,0.6830434783,0.4917391304,0,2014-01-30,2,,False,1,0,0,103,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.6144578313,有色金属,801050,有色金属I,False,1,17,83,0.3333333333,钢铁,801040,钢铁I,False,1,22,30,801220,信息服务I,1,2405,2299,2300,2300
1271,1820,1235,2298,0,0.553330431,0.7919930374,0.5374238468,0,2014-02-07,2,,False,1,0,0,105,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.686746988,有色金属,801050,有色金属I,False,1,18,83,0.5333333333,钢铁,801040,钢铁I,False,1,20,30,801220,信息服务I,1,2405,2297,2298,2298
1430,2139,1508,2288,0,0.6252732838,0.9348776224,0.6590909091,0,2014-02-10,2,,False,1,0,0,115,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9277108434,有色金属,801050,有色金属I,False,1,16,83,0.8666666667,钢铁,801040,钢铁I,False,1,19,30,801170|801230,交通运输I|综合I,2,2405,2287,2288,2288
1462,2167,1554,2288,0,0.6392654132,0.9471153846,0.6791958042,0,2014-02-11,2,,False,1,0,0,115,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9518072289,有色金属,801050,有色金属I,False,1,13,83,0.9,钢铁,801040,钢铁I,False,1,21,30,801170|801230,交通运输I|综合I,2,2405,2287,2288,2288
1583,2188,1694,2291,0,0.6912663755,0.9550414666,0.7394151026,0,2014-02-12,2,,False,1,0,0,112,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9523809524,有色金属,801050,有色金属I,False,1,13,84,0.9,钢铁,801040,钢铁I,False,1,22,30,801170|801230,交通运输I|综合I,2,2405,2290,2291,2291
1459,2096,1571,2284,0,0.6390713973,0.9176882662,0.6878283713,0,2014-02-13,2,,False,1,0,0,119,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9523809524,有色金属,801050,有色金属I,False,1,9,84,0.8965517241,钢铁,801040,钢铁I,False,1,16,29,801230,综合I,1,2405,2283,2284,2284
1598,2136,1736,2279,0,0.7014925373,0.9372531812,0.7617376042,0,2014-02-14,2,,False,1,0,0,124,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9642857143,有色金属,801050,有色金属I,False,1,10,84,0.9310344828,钢铁,801040,钢铁I,False,1,16,29,801090|801170|801210|801230,交运设备I|交通运输I|休闲服务I|综合I,4,2405,2278,2279,2279
1689,2183,1851,2272,0,0.7437252312,0.9608274648,0.8147007042,0,2014-02-17,2,,False,1,0,0,131,0,23,4,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9638554217,有色金属,801050,有色金属I,False,1,13,83,0.9655172414,钢铁,801040,钢铁I,False,1,12,29,801130|801170|801210|801230,纺织服装I|交通运输I|休闲服务I|综合I,4,2405,2271,2272,2272
1657,2115,1797,2271,0,0.7299559471,0.9313077939,0.7912813738,0,2014-02-18,2,,False,1,0,0,131,0,23,5,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9638554217,有色金属,801050,有色金属I,False,1,10,83,0.9655172414,钢铁,801040,钢铁I,False,1,8,29,801130|801210|801230,纺织服装I|休闲服务I|综合I,3,2405,2270,2271,2271
1710,2125,1872,2273,0,0.7526408451,0.9348878135,0.8235811703,0,2014-02-19,2,steel,True,1,0,0,129,0,23,5,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9638554217,有色金属,801050,有色金属I,False,1,8,83,1,钢铁,801040,钢铁I,True,1,1,29,801040|801130|801170|801210|801230,钢铁I|纺织服装I|交通运输I|休闲服务I|综合I,5,2405,2272,2273,2273
1599,1983,1749,2268,0,0.7053374504,0.8743386243,0.7711640212,0,2014-02-20,2,steel,True,1,0,0,134,0,23,5,0,,银行,,,False,0,,0,,煤炭,,,False,0,,0,0.9277108434,有色金属,801050,有色金属I,False,1,6,83,1,钢铁,801040,钢铁I,True,1,1,29,801040|801230,钢铁I|综合I,2,2405,2267,2268,2268
1534,1809,1622,2273,0,0.6751760563,0.7958644963,0.7135943687,0,2014-02-21,3,,False,1,0,0,129,0,28,5,0,0.5,银行,801780,银行I,False,1,27,16,,煤炭,,,False,0,,0,0.8795180723,有色金属,801050,有色金属I,False,1,5,83,0.8620689655,钢铁,801040,钢铁I,False,1,8,29,801230,综合I,1,2405,2272,2273,2273
1468,1503,1536,2271,0,0.6466960352,0.6618229855,0.6763540291,0,2014-02-24,3,,False,1,0,0,131,0,28,5,0,0.1875,银行,801780,银行I,False,1,27,16,,煤炭,,,False,0,,0,0.6024096386,有色金属,801050,有色金属I,False,1,17,83,0.4137931034,钢铁,801040,钢铁I,False,1,24,29,801210,休闲服务I,1,2405,2270,2271,2271
1236,731,1200,2271,0,0.5444933921,0.3218846323,0.5284015852,0,2014-02-25,3,,False,1,0,0,131,0,28,5,0,0.1875,银行,801780,银行I,False,1,22,16,,煤炭,,,False,0,,0,0.2048192771,有色金属,801050,有色金属I,False,1,20,83,0.2666666667,钢铁,801040,钢铁I,False,1,15,30,801150,医药生物I,1,2405,2270,2271,2271
1275,771,1218,2270,0,0.5619215513,0.3396475771,0.5365638767,0,2014-02-26,3,,False,1,0,0,132,0,28,5,0,0.125,银行,801780,银行I,False,1,26,16,,煤炭,,,False,0,,0,0.421686747,有色金属,801050,有色金属I,False,1,5,83,0.2666666667,钢铁,801040,钢铁I,False,1,17,30,801150,医药生物I,1,2405,2269,2270,2270
1193,663,1119,2277,0,0.5241652021,0.2911725955,0.4914361001,0,2014-02-27,3,,False,1,0,0,125,0,28,5,0,0.1875,银行,801780,银行I,False,1,20,16,,煤炭,,,False,0,,0,0.3253012048,有色金属,801050,有色金属I,False,1,9,83,0.2666666667,钢铁,801040,钢铁I,False,1,14,30,801730,电气设备I,1,2405,2276,2277,2277
1266,747,1223,2281,0,0.5552631579,0.3274879439,0.5361683472,0,2014-02-28,3,,False,1,0,0,121,0,28,5,0,0.125,银行,801780,银行I,False,1,26,16,,煤炭,,,False,0,,0,0.4096385542,有色金属,801050,有色金属I,False,1,7,83,0.3,钢铁,801040,钢铁I,False,1,15,30,801210,休闲服务I,1,2405,2280,2281,2281
1410,1033,1424,2278,0,0.6192358366,0.4534679543,0.6251097454,0,2014-03-03,3,,False,1,0,0,124,0,28,5,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.5,有色金属,801050,有色金属I,False,1,9,82,0.3,钢铁,801040,钢铁I,False,1,21,30,801160,公用事业I,1,2405,2277,2278,2278
1415,1056,1434,2284,0,0.6197985107,0.4623467601,0.6278458844,0,2014-03-04,3,,False,1,0,0,118,0,28,5,0,0.1875,银行,801780,银行I,False,1,26,16,,煤炭,,,False,0,,0,0.5365853659,有色金属,801050,有色金属I,False,1,7,82,0.4333333333,钢铁,801040,钢铁I,False,1,16,30,801730,电气设备I,1,2405,2283,2284,2284
1403,958,1410,2286,0,0.6140043764,0.4190726159,0.6167979003,0,2014-03-05,3,,False,1,0,0,116,0,28,5,0,0.0625,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.4197530864,有色金属,801050,有色金属I,False,1,13,81,0.3666666667,钢铁,801040,钢铁I,False,1,17,30,801210,休闲服务I,1,2405,2285,2286,2286
1382,909,1416,2278,0,0.6069389548,0.3990342406,0.6215978929,0,2014-03-06,3,,False,1,0,0,124,0,28,5,0,0.1875,银行,801780,银行I,False,1,26,16,,煤炭,,,False,0,,0,0.3417721519,有色金属,801050,有色金属I,False,1,20,79,0.3666666667,钢铁,801040,钢铁I,False,1,16,30,801210,休闲服务I,1,2405,2277,2278,2278
1348,809,1378,2278,0,0.5920070268,0.3551360843,0.6049165935,0,2014-03-07,3,,False,1,0,0,124,0,28,5,0,0.0625,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.4074074074,有色金属,801050,有色金属I,False,1,9,81,0.275862069,钢铁,801040,钢铁I,False,1,18,29,801210,休闲服务I,1,2405,2277,2278,2278
