date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,index_id,index_name,index_close,index_close_high_60,breadth_ma20,breadth_ma20_high_60,index_price_distance_from_high_60,breadth_distance_from_high_60,breadth_price_divergence,comparison_available,index_price_valid_count_60,above_count_ma20,valid_count_ma20,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2016-06-29,all_a_ma20_breadth_price_divergence_top,top,0.12982052149779322,False,2701,2446,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4648.7998046875,4802.240234375,0.81316435,0.9700996678,0.031951843764323806,0.16177236526211702,0.12982052149779322,True,60,1989,2446,,,,inactive,False,False,False,False,,2
2016-06-30,all_a_ma20_breadth_price_divergence_top,top,0.1373769827946446,False,2701,2451,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4650.6201171875,4802.240234375,0.8062015504,0.9700996678,0.03157278890426707,0.16894977169891168,0.1373769827946446,True,60,1976,2451,,,,inactive,False,False,False,False,,2
2016-07-01,all_a_ma20_breadth_price_divergence_top,top,0.14453967424972214,False,2701,2456,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4644.60986328125,4802.240234375,0.7956026059,0.9671381032,0.03282434101597276,0.1773640152656949,0.14453967424972214,True,60,1954,2456,,,,inactive,False,False,False,False,,2
2016-07-04,all_a_ma20_breadth_price_divergence_top,top,0.04147633722842303,False,2701,2455,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4725.52001953125,4802.240234375,0.900203666,0.9550748752,0.015975921882161903,0.057452259110584936,0.04147633722842303,True,60,2210,2455,,,,inactive,False,False,False,False,,2
2016-07-05,all_a_ma20_breadth_price_divergence_top,top,0.024474557976756017,False,2701,2458,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4740.6298828125,4802.240234375,0.9194467046,0.9550748752,0.012829502181395669,0.037304060158151686,0.024474557976756017,True,60,2260,2458,,,,inactive,False,False,False,False,,2
2016-07-06,all_a_ma20_breadth_price_divergence_top,top,0.029623651963055386,False,2701,2458,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4759.22021484375,4802.240234375,0.9182262002,0.9550748752,0.008958323080821229,0.038581975043876615,0.029623651963055386,True,60,2257,2458,,,,inactive,False,False,False,False,,2
2016-07-07,all_a_ma20_breadth_price_divergence_top,top,0.030999426079093895,False,2701,2459,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4759.85986328125,4802.240234375,0.9170394469,0.9550748752,0.008825125155211166,0.03982455123430506,0.030999426079093895,True,60,2255,2459,,,,inactive,False,False,False,False,,2
2016-07-08,all_a_ma20_breadth_price_divergence_top,top,0.03318947590342303,False,2701,2459,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4741.75,4802.240234375,0.9113460756,0.9550748752,0.012596253294869242,0.04578572919829227,0.03318947590342303,True,60,2241,2459,,,,inactive,False,False,False,False,,2
2016-07-11,all_a_ma20_breadth_price_divergence_top,top,0.10693815573422227,False,2701,2455,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4738.81005859375,4802.240234375,0.8403258656,0.9550748752,0.013208455363646565,0.12014661109786884,0.10693815573422227,True,60,2063,2455,,,,inactive,False,False,False,False,,2
2016-07-12,all_a_ma20_breadth_price_divergence_top,top,0.1251299723228233,False,2701,2463,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4808.27001953125,4808.27001953125,0.8355663825,0.9550748752,0.0,0.1251299723228233,0.1251299723228233,True,60,2058,2463,,,,inactive,False,False,False,False,,2
2016-07-13,all_a_ma20_breadth_price_divergence_top,top,0.09645574173512717,False,2701,2459,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4835.89990234375,4835.89990234375,0.8629524197,0.9550748752,0.0,0.09645574173512717,0.09645574173512717,True,60,2122,2459,,,,inactive,False,False,False,False,,2
2016-07-14,all_a_ma20_breadth_price_divergence_top,top,0.09883256857765577,False,2700,2462,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4836.22998046875,4836.22998046875,0.8606823721,0.9550748752,0.0,0.09883256857765577,0.09883256857765577,True,60,2119,2462,,,,inactive,False,False,False,False,,2
2016-07-15,all_a_ma20_breadth_price_divergence_top,top,0.14310390108880744,False,2700,2464,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4824.85009765625,4836.22998046875,0.8161525974,0.9550748752,0.0023530483162417237,0.14545694940504916,0.14310390108880744,True,60,2011,2464,,,,inactive,False,False,False,False,,2
2016-07-18,all_a_ma20_breadth_price_divergence_top,top,0.2169164617659426,True,2700,2468,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4803.759765625,4836.22998046875,0.7414910859,0.9550748752,0.006713951771293303,0.2236304135372359,0.2169164617659426,True,60,1830,2468,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000035,35,1,onset,True,False,False,False,,2
2016-07-19,all_a_ma20_breadth_price_divergence_top,top,0.19301459236155294,False,2700,2470,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4808.1298828125,4836.22998046875,0.7651821862,0.9550748752,0.005810331140109759,0.1988249235016627,0.19301459236155294,True,60,1890,2470,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000035,35,,exit,False,False,True,True,short_episode_exit,2
2016-07-20,all_a_ma20_breadth_price_divergence_top,top,0.2026878868554427,True,2700,2470,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4801.60986328125,4836.22998046875,0.7546558704,0.9550748752,0.007158492736555999,0.2098463795919987,0.2026878868554427,True,60,1864,2470,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000036,36,1,onset,True,False,False,False,,2
2016-07-21,all_a_ma20_breadth_price_divergence_top,top,0.22676787945575239,True,2700,2472,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4816.64990234375,4836.22998046875,0.7346278317,0.9550748752,0.0040486242804983474,0.23081650373625073,0.22676787945575239,True,60,1816,2472,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000036,36,2,continuation,False,True,False,True,nth_active_day,2
2016-07-22,all_a_ma20_breadth_price_divergence_top,top,0.36996941200324407,True,2700,2474,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4775.5,4836.22998046875,0.5897332255,0.9550748752,0.012557297877480944,0.382526709880725,0.36996941200324407,True,60,1459,2474,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000036,36,3,continuation,False,True,False,False,,2
2016-07-25,all_a_ma20_breadth_price_divergence_top,top,0.40572986450283954,True,2700,2473,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4781.75,4836.22998046875,0.5568135867,0.9550748752,0.011264968930089991,0.41699483343292953,0.40572986450283954,True,60,1377,2473,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000036,36,4,continuation,False,True,False,False,,2
2016-07-26,all_a_ma20_breadth_price_divergence_top,top,0.28536149654541765,True,2700,2479,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4840.169921875,4840.169921875,0.6825332795,0.9550748752,0.0,0.28536149654541765,0.28536149654541765,True,60,1692,2479,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000036,36,5,continuation,False,True,False,False,,2
2016-07-27,all_a_ma20_breadth_price_divergence_top,top,0.7315509053705456,False,2700,2483,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4683.7998046875,4840.169921875,0.2255336287,0.9550748752,0.032306741232531966,0.7638576466030775,0.7315509053705456,True,60,560,2483,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000036,36,,exit,False,False,True,False,,2
2016-07-28,all_a_ma20_breadth_price_divergence_top,top,0.7245696329596686,False,2700,2488,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4682.33984375,4840.169921875,0.2319131833,0.9550748752,0.032608375464607486,0.7571780084242761,0.7245696329596686,True,60,577,2488,,,,inactive,False,False,False,False,,2
2016-07-29,all_a_ma20_breadth_price_divergence_top,top,0.7415939149735211,False,2700,2488,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4652.7099609375,4840.169921875,0.209807074,0.9550748752,0.03873003716053036,0.7803239521340515,0.7415939149735211,True,60,522,2488,,,,inactive,False,False,False,False,,2
2016-08-01,all_a_ma20_breadth_price_divergence_top,top,0.8060168302797619,False,2700,2491,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4595.009765625,4840.169921875,0.1368928141,0.9550748752,0.05065114659342973,0.8566679768731916,0.8060168302797619,True,60,341,2491,,,,inactive,False,False,False,False,,2
2016-08-02,all_a_ma20_breadth_price_divergence_top,top,0.7781732780751679,False,2700,2497,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4627.02978515625,4840.169921875,0.1698037645,0.9550748752,0.04403567233362404,0.8222089504087919,0.7781732780751679,True,60,424,2497,,,,inactive,False,False,False,False,,2
2016-08-03,all_a_ma20_breadth_price_divergence_top,top,0.7457623857553233,False,2700,2494,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4641.8798828125,4840.169921875,0.2036888532,0.9550748752,0.04096757805264939,0.7867299638079727,0.7457623857553233,True,60,508,2494,,,,inactive,False,False,False,False,,2
2016-08-04,all_a_ma20_breadth_price_divergence_top,top,0.7375721066392605,False,2700,2494,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4665.22998046875,4840.169921875,0.2161186848,0.9550748752,0.03614334707870781,0.7737154537179683,0.7375721066392605,True,60,539,2494,,,,inactive,False,False,False,False,,2
2016-08-05,all_a_ma20_breadth_price_divergence_top,top,0.7320328725591192,False,2700,2497,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4653.33984375,4840.169921875,0.2190628755,0.9550748752,0.038599900652377395,0.7706327732114966,0.7320328725591192,True,60,547,2497,,,,inactive,False,False,False,False,,2
2016-08-08,all_a_ma20_breadth_price_divergence_top,top,0.6651209836547254,False,2700,2501,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4702.56982421875,4840.169921875,0.2926829268,0.9550748752,0.028428774170586535,0.6935497578253119,0.6651209836547254,True,60,732,2501,,,,inactive,False,False,False,False,,2
2016-08-09,all_a_ma20_breadth_price_divergence_top,top,0.5954135875544132,True,2700,2504,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4743.89013671875,4840.169921875,0.3674121406,0.9550748752,0.019891819235749675,0.6153054067901629,0.5954135875544132,True,60,920,2504,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000037,37,1,onset,True,False,False,False,,2
2016-08-10,all_a_ma20_breadth_price_divergence_top,top,0.6066525139377162,False,2700,2507,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4727.330078125,4840.169921875,0.3534104507,0.9550748752,0.023313198828004755,0.629965712765721,0.6066525139377162,True,60,886,2507,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000037,37,,exit,False,False,True,True,short_episode_exit,2
2016-08-11,all_a_ma20_breadth_price_divergence_top,top,0.7004098532511179,False,2700,2506,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4680.31982421875,4840.169921875,0.2545889864,0.9550748752,0.03302572021982375,0.7334355734709417,0.7004098532511179,True,60,638,2506,,,,inactive,False,False,False,False,,2
2016-08-12,all_a_ma20_breadth_price_divergence_top,top,0.5974401511110745,True,2700,2510,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4745.2099609375,4840.169921875,0.3657370518,0.9550748752,0.01961913785471281,0.6170592889657873,0.5974401511110745,True,60,918,2510,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000038,38,1,onset,True,False,False,False,,2
2016-08-15,all_a_ma20_breadth_price_divergence_top,top,0.3229959596993909,True,2700,2507,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4866.18017578125,4866.18017578125,0.6465895493,0.9550748752,0.0,0.3229959596993909,0.3229959596993909,True,60,1621,2507,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000038,38,2,continuation,False,True,False,True,nth_active_day,2
2016-08-16,all_a_ma20_breadth_price_divergence_top,top,0.19561395336766363,False,2700,2507,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4875.1201171875,4875.1201171875,0.7682489031,0.9550748752,0.0,0.19561395336766363,0.19561395336766363,True,60,1926,2507,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000038,38,,exit,False,False,True,False,,2
2016-08-17,all_a_ma20_breadth_price_divergence_top,top,0.13491014227865428,False,2700,2509,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4881.81005859375,4881.81005859375,0.8262255879,0.9550748752,0.0,0.13491014227865428,0.13491014227865428,True,60,2073,2509,,,,inactive,False,False,False,False,,2
2016-08-18,all_a_ma20_breadth_price_divergence_top,top,0.133493224123985,False,2700,2509,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4876.93017578125,4881.81005859375,0.826624153,0.9550748752,0.0009996052189514826,0.1344928293429365,0.133493224123985,True,60,2074,2509,,,,inactive,False,False,False,False,,2
2016-08-19,all_a_ma20_breadth_price_divergence_top,top,0.11272887539571619,False,2700,2510,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4882.43017578125,4882.43017578125,0.8474103586,0.9550748752,0.0,0.11272887539571619,0.11272887539571619,True,60,2127,2510,,,,inactive,False,False,False,False,,2
2016-08-22,all_a_ma20_breadth_price_divergence_top,top,0.2704288275492599,True,2700,2513,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4831.47998046875,4882.43017578125,0.6868284918,0.9550748752,0.010435417093158428,0.2808642446424183,0.2704288275492599,True,60,1726,2513,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000039,39,1,onset,True,False,False,False,,2
2016-08-23,all_a_ma20_breadth_price_divergence_top,top,0.23329441945822094,True,2700,2513,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4839.35986328125,4882.43017578125,0.7238360525,0.9550748752,0.008821490722723535,0.24211591018094447,0.23329441945822094,True,60,1819,2513,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000039,39,2,continuation,False,True,False,True,nth_active_day,2
2016-08-24,all_a_ma20_breadth_price_divergence_top,top,0.18533715797822614,False,2700,2514,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4839.6201171875,4882.43017578125,0.7696897375,0.9550748752,0.008768186549006796,0.19410534452723294,0.18533715797822614,True,60,1935,2514,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000039,39,,exit,False,False,True,False,,2
2016-08-25,all_a_ma20_breadth_price_divergence_top,top,0.3590403860888943,True,2700,2505,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4808.0,4882.43017578125,0.5976047904,0.9550748752,0.015244493643852275,0.3742848797327466,0.3590403860888943,True,60,1497,2505,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,1,onset,True,False,False,False,,2
2016-08-26,all_a_ma20_breadth_price_divergence_top,top,0.3207606986800827,True,2700,2503,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4817.56982421875,4882.43017578125,0.6360367559,0.9550748752,0.013284440171665413,0.33404513885174814,0.3207606986800827,True,60,1592,2503,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,2,continuation,False,True,False,True,nth_active_day,2
2016-08-29,all_a_ma20_breadth_price_divergence_top,top,0.31728675461608336,True,2700,2497,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4824.7998046875,4882.43017578125,0.6407689227,0.9550748752,0.011803624223776676,0.32909037883986003,0.31728675461608336,True,60,1600,2497,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,3,continuation,False,True,False,False,,2
2016-08-30,all_a_ma20_breadth_price_divergence_top,top,0.32970606317030926,True,2700,2502,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4827.81005859375,4882.43017578125,0.6294964029,0.9550748752,0.011187075948046687,0.34089313911835595,0.32970606317030926,True,60,1575,2502,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,4,continuation,False,True,False,False,,2
2016-08-31,all_a_ma20_breadth_price_divergence_top,top,0.33844304144421145,True,2700,2500,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4840.0,4882.43017578125,0.6112,0.9361790303,0.008690380456789715,0.34713342190100116,0.33844304144421145,True,60,1528,2500,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,5,continuation,False,True,False,False,,2
2016-09-01,all_a_ma20_breadth_price_divergence_top,top,0.46793682302448225,True,2700,2507,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4803.14013671875,4882.43017578125,0.4742720383,0.9194467046,0.016239871581944842,0.4841766946064271,0.46793682302448225,True,60,1189,2507,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,6,continuation,False,True,False,False,,2
2016-09-02,all_a_ma20_breadth_price_divergence_top,top,0.5438284987659551,True,2700,2506,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4799.6201171875,4882.43017578125,0.4038308061,0.9194467046,0.01696082803283494,0.56078932679879,0.5438284987659551,True,60,1012,2506,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,7,continuation,False,True,False,False,,2
2016-09-05,all_a_ma20_breadth_price_divergence_top,top,0.5191980338256618,True,2700,2513,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4817.080078125,4882.43017578125,0.4297652209,0.9194467046,0.013384748025770388,0.5325827818514322,0.5191980338256618,True,60,1080,2513,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,8,continuation,False,True,False,False,,2
2016-09-06,all_a_ma20_breadth_price_divergence_top,top,0.32492311089598247,True,2700,2512,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4873.56982421875,4882.43017578125,0.6190286624,0.9194467046,0.0018147420943059878,0.32673785299028846,0.32492311089598247,True,60,1555,2512,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,9,continuation,False,True,False,False,,2
2016-09-07,all_a_ma20_breadth_price_divergence_top,top,0.3383288493433759,True,2700,2509,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4873.10986328125,4882.43017578125,0.6066161817,0.9194467046,0.0019089494707436039,0.34023779881411953,0.3383288493433759,True,60,1522,2509,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,10,continuation,False,True,False,False,,2
2016-09-08,all_a_ma20_breadth_price_divergence_top,top,0.31769664607920767,True,2700,2509,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4883.97998046875,4883.97998046875,0.6273415703,0.9194467046,0.0,0.31769664607920767,0.31769664607920767,True,60,1574,2509,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,11,continuation,False,True,False,False,,2
2016-09-09,all_a_ma20_breadth_price_divergence_top,top,0.44422951717121173,True,2700,2503,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4852.06982421875,4883.97998046875,0.5049940072,0.9194467046,0.006533637807200288,0.450763154978412,0.44422951717121173,True,60,1264,2503,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,12,continuation,False,True,False,False,,2
2016-09-12,all_a_ma20_breadth_price_divergence_top,top,0.7224587457808901,False,2700,2495,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4735.6201171875,4883.97998046875,0.227254509,0.9194467046,0.03037683689829762,0.7528355826791877,0.7224587457808901,True,60,567,2495,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000040,40,,exit,False,False,True,False,,2
2016-09-13,all_a_ma20_breadth_price_divergence_top,top,0.6714700401227843,False,2700,2493,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4753.89990234375,4883.97998046875,0.2775772162,0.9194467046,0.02663403180299595,0.6981040719257803,0.6714700401227843,True,60,692,2493,,,,inactive,False,False,False,False,,2
2016-09-14,all_a_ma20_breadth_price_divergence_top,top,0.6842595579860068,False,2700,2486,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4726.5,4883.97998046875,0.2606596943,0.9194467046,0.032244190414072005,0.7165037484000788,0.6842595579860068,True,60,648,2486,,,,inactive,False,False,False,False,,2
2016-09-19,all_a_ma20_breadth_price_divergence_top,top,0.6034754224318429,False,2700,2483,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4772.18017578125,4883.97998046875,0.3435360451,0.9194467046,0.022891126731598432,0.6263665491634414,0.6034754224318429,True,60,853,2483,,,,inactive,False,False,False,False,,2
2016-09-20,all_a_ma20_breadth_price_divergence_top,top,0.5892272722345916,False,2700,2489,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4768.6201171875,4883.97998046875,0.3559662515,0.9194467046,0.023620052445460282,0.6128473246800519,0.5892272722345916,True,60,886,2489,,,,inactive,False,False,False,False,,2
2016-09-21,all_a_ma20_breadth_price_divergence_top,top,0.5699286318972304,False,2700,2486,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4779.2099609375,4883.97998046875,0.3757039421,0.9194467046,0.021451770881582233,0.5913804027788127,0.5699286318972304,True,60,934,2486,,,,inactive,False,False,False,False,,2
2016-09-22,all_a_ma20_breadth_price_divergence_top,top,0.5086836646785668,True,2700,2485,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4810.080078125,4883.97998046875,0.4378269618,0.9194467046,0.015131082158255982,0.5238147468368228,0.5086836646785668,True,60,1088,2485,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000041,41,1,onset,True,False,False,False,,2
2016-09-23,all_a_ma20_breadth_price_divergence_top,top,0.5258360646672633,True,2700,2483,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4790.89990234375,4883.97998046875,0.4184454289,0.9194467046,0.019058243174057132,0.5448943078413204,0.5258360646672633,True,60,1039,2483,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000041,41,2,continuation,False,True,False,True,nth_active_day,2
2016-09-26,all_a_ma20_breadth_price_divergence_top,top,0.7001173085725092,False,2700,2486,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4699.25,4883.97998046875,0.2409493162,0.9194467046,0.03782365636376339,0.7379409649362726,0.7001173085725092,True,60,599,2486,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000041,41,,exit,False,False,True,False,,2
2016-09-27,all_a_ma20_breadth_price_divergence_top,top,0.6574543794085798,False,2700,2489,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4730.5,4883.97998046875,0.2860586581,0.9194467046,0.031425186237970526,0.6888795656465503,0.6574543794085798,True,60,712,2489,,,,inactive,False,False,False,False,,2
2016-09-28,all_a_ma20_breadth_price_divergence_top,top,0.6434843476708488,False,2700,2494,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4720.990234375,4883.97998046875,0.2971130714,0.9194467046,0.0333723206781259,0.6768566683489747,0.6434843476708488,True,60,741,2494,,,,inactive,False,False,False,False,,2
2016-09-29,all_a_ma20_breadth_price_divergence_top,top,0.5913672453953451,False,2700,2493,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4738.009765625,4883.97998046875,0.3477737665,0.9182262002,0.029887553885865836,0.621254799281211,0.5913672453953451,True,60,867,2493,,,,inactive,False,False,False,False,,2
2016-09-30,all_a_ma20_breadth_price_divergence_top,top,0.5485563446062942,False,2700,2496,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4757.39990234375,4883.97998046875,0.390224359,0.9170394469,0.025917403148907114,0.5744737477552013,0.5485563446062942,True,60,974,2496,,,,inactive,False,False,False,False,,2
2016-10-10,all_a_ma20_breadth_price_divergence_top,top,0.2765777847114974,True,2700,2496,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4837.64013671875,4883.97998046875,0.6506410256,0.9113460756,0.009488131387785148,0.28606591609928256,0.2765777847114974,True,60,1624,2496,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000042,42,1,onset,True,False,False,False,,2
2016-10-11,all_a_ma20_breadth_price_divergence_top,top,0.14406773452443544,False,2700,2496,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4864.43994140625,4883.97998046875,0.7351762821,0.8629524197,0.004000843398343501,0.14806857792277894,0.14406773452443544,True,60,1835,2496,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000042,42,,exit,False,False,True,True,short_episode_exit,2
2016-10-12,all_a_ma20_breadth_price_divergence_top,top,0.15573750765654115,False,2700,2510,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4862.14990234375,4883.97998046875,0.7247011952,0.8629524197,0.004469731287249257,0.1602072389437904,0.15573750765654115,True,60,1819,2510,,,,inactive,False,False,False,False,,2
2016-10-13,all_a_ma20_breadth_price_divergence_top,top,0.11597922379080405,False,2700,2509,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4868.10986328125,4883.97998046875,0.7600637704,0.8629524197,0.0032494230629456222,0.11922864685374968,0.11597922379080405,True,60,1907,2509,,,,inactive,False,False,False,False,,2
2016-10-14,all_a_ma20_breadth_price_divergence_top,top,0.1287925206363334,False,2700,2513,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4865.169921875,4883.97998046875,0.7465181058,0.8606823721,0.0038513791352488003,0.1326438997715822,0.1287925206363334,True,60,1876,2513,,,,inactive,False,False,False,False,,2
2016-10-17,all_a_ma20_breadth_price_divergence_top,top,0.26305040642943633,True,2700,2515,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4822.990234375,4883.97998046875,0.613916501,0.8474103586,0.012487714187537802,0.27553812061697414,0.26305040642943633,True,60,1544,2515,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000043,43,1,onset,True,False,False,False,,2
2016-10-18,all_a_ma20_breadth_price_divergence_top,top,0.02961918195272817,False,2700,2510,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4892.02978515625,4892.02978515625,0.822310757,0.8474103586,0.0,0.02961918195272817,0.02961918195272817,True,60,2064,2510,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000043,43,,exit,False,False,True,True,short_episode_exit,2
2016-10-19,all_a_ma20_breadth_price_divergence_top,top,0.06077116214332068,False,2700,2511,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4886.2001953125,4892.02978515625,0.7949024293,0.8474103586,0.001191650521310872,0.06196281266463155,0.06077116214332068,True,60,1996,2511,,,,inactive,False,False,False,False,,2
2016-10-20,all_a_ma20_breadth_price_divergence_top,top,0.03705501163790004,False,2700,2511,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4895.330078125,4895.330078125,0.8160095579,0.8474103586,0.0,0.03705501163790004,0.03705501163790004,True,60,2049,2511,,,,inactive,False,False,False,False,,2
2016-10-21,all_a_ma20_breadth_price_divergence_top,top,0.14456967176017588,False,2700,2511,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4887.91015625,4895.330078125,0.7236160892,0.8474103586,0.0015157143147825902,0.14608538607495847,0.14456967176017588,True,60,1817,2511,,,,inactive,False,False,False,False,,2
