episode_id,signal_id,direction,version,episode_number,onset_date,last_active_date,exit_date,active_days,status,capped_confirmation_n,capped_confirmation_date,capped_confirmation_reason,confirmation_status,series_start_date,series_end_date
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000001,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,1,2019-08-06,2019-08-06,2019-08-07,1,closed,2,2019-08-07,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000002,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,2,2020-02-03,2020-02-04,2020-02-05,2,closed,2,2020-02-04,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000003,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,3,2020-09-25,2020-09-28,2020-09-29,2,closed,2,2020-09-28,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000004,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,4,2021-01-29,2021-01-29,2021-02-01,1,closed,2,2021-02-01,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000005,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,5,2021-02-04,2021-02-04,2021-02-05,1,closed,2,2021-02-05,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000006,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,6,2021-07-28,2021-07-28,2021-07-29,1,closed,2,2021-07-29,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000007,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,7,2021-10-28,2021-10-28,2021-10-29,1,closed,2,2021-10-29,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000008,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,8,2022-01-25,2022-02-07,2022-02-08,5,closed,2,2022-01-26,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000009,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,9,2022-03-08,2022-03-09,2022-03-10,2,closed,2,2022-03-09,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000010,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,10,2022-03-14,2022-03-17,2022-03-18,4,closed,2,2022-03-15,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000011,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,11,2022-04-11,2022-04-12,2022-04-13,2,closed,2,2022-04-12,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000012,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,12,2022-04-15,2022-04-18,2022-04-19,2,closed,2,2022-04-18,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000013,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,13,2022-04-21,2022-04-29,2022-05-05,7,closed,2,2022-04-22,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000014,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,14,2022-09-15,2022-10-12,2022-10-13,15,closed,2,2022-09-16,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000015,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,15,2022-12-22,2022-12-23,2022-12-26,2,closed,2,2022-12-23,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000016,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,16,2023-10-23,2023-10-23,2023-10-24,1,closed,2,2023-10-24,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000017,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,17,2024-01-02,2024-12-31,2025-01-02,242,closed,2,2024-01-03,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000018,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,18,2025-01-03,2025-01-06,2025-01-07,2,closed,2,2025-01-06,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000019,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,19,2025-04-07,2025-04-09,2025-04-10,3,closed,2,2025-04-08,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000020,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,20,2026-03-19,2026-03-27,2026-03-30,7,closed,2,2026-03-20,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000021,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,21,2026-03-31,2026-03-31,2026-04-01,1,closed,2,2026-04-01,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000022,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,22,2026-04-02,2026-04-07,2026-04-08,3,closed,2,2026-04-03,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000023,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,23,2026-06-01,2026-06-01,2026-06-02,1,closed,2,2026-06-02,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000024,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,24,2026-06-04,2026-06-11,2026-06-12,6,closed,2,2026-06-05,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000025,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,25,2026-06-26,2026-06-29,2026-06-30,2,closed,2,2026-06-29,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000026,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,26,2026-07-07,2026-07-14,2026-07-15,6,closed,2,2026-07-08,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::bottom::all_a_ml_today_walk_forward_v1::000027,ml_today_elastic_net,bottom,all_a_ml_today_walk_forward_v1,27,2026-07-16,2026-08-03,2026-08-04,13,closed,2,2026-07-17,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::top::all_a_ml_today_walk_forward_v1::000001,ml_today_elastic_net,top,all_a_ml_today_walk_forward_v1,1,2019-02-12,2019-04-25,2019-04-26,52,closed,2,2019-02-13,nth_active_day,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::top::all_a_ml_today_walk_forward_v1::000002,ml_today_elastic_net,top,all_a_ml_today_walk_forward_v1,2,2019-06-21,2019-06-21,2019-06-24,1,closed,2,2019-06-24,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::top::all_a_ml_today_walk_forward_v1::000003,ml_today_elastic_net,top,all_a_ml_today_walk_forward_v1,3,2019-07-01,2019-07-01,2019-07-02,1,closed,2,2019-07-02,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::top::all_a_ml_today_walk_forward_v1::000004,ml_today_elastic_net,top,all_a_ml_today_walk_forward_v1,4,2019-08-19,2019-08-19,2019-08-20,1,closed,2,2019-08-20,short_episode_exit,confirmed,2019-01-02,2026-08-14
ml_today_elastic_net::top::all_a_ml_today_walk_forward_v1::000005,ml_today_elastic_net,top,all_a_ml_today_walk_forward_v1,5,2019-08-27,2019-08-28,2019-08-29,2,closed,2,2019-08-28,nth_active_day,confirmed,2019-01-02,2026-08-14
