date,signal_id,model_id,direction,version,fold_id,validation_year,test_year,raw_value,pred_score,pred_probability_today,threshold,raw_triggered,triggered,universe_size,valid_count,truth_intensity,actual_in_strict_lobe_today,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2019-01-02,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.6706746830504886,1.6706746830504886,0.016706746830504885,8.923183710783126,False,False,1,1,43.196137300917904,1,,,,inactive,False,False,False,False,,2
2019-01-03,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.8543762588121162,1.8543762588121162,0.01854376258812116,8.923183710783126,False,False,1,1,57.54614596853727,1,,,,inactive,False,False,False,False,,2
2019-01-04,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.0529832285148872,1.0529832285148872,0.010529832285148873,8.923183710783126,False,False,1,1,100.0,1,,,,inactive,False,False,False,False,,2
2019-01-07,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.23420870546585604,0.23420870546585604,0.0023420870546585603,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-08,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.20954167127462095,0.20954167127462095,0.0020954167127462094,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-09,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.17333683732301042,0.17333683732301042,0.0017333683732301043,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-10,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.17448409560885744,0.17448409560885744,0.0017448409560885745,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-11,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.10825485283421628,0.10825485283421628,0.0010825485283421628,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-14,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.1414536761483063,0.1414536761483063,0.0014145367614830631,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-15,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.08751283280856466,0.08751283280856466,0.0008751283280856466,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-16,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.0793049243781724,0.0793049243781724,0.000793049243781724,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-17,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.16136533686367632,0.16136533686367632,0.0016136533686367633,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-18,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.09723967652440497,0.09723967652440497,0.0009723967652440497,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-21,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.06736385254317005,0.06736385254317005,0.0006736385254317005,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-22,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.1404026842396111,0.1404026842396111,0.001404026842396111,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-23,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.13651378498216266,0.13651378498216266,0.0013651378498216267,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-24,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.11865976556339863,0.11865976556339863,0.0011865976556339863,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-25,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.19027095874194117,0.19027095874194117,0.0019027095874194118,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-28,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.35559828247627345,0.35559828247627345,0.0035559828247627343,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-29,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.4610092883639956,1.4610092883639956,0.014610092883639956,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-30,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.3672384659699321,1.3672384659699321,0.01367238465969932,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-01-31,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,3.1371315587816437,3.1371315587816437,0.03137131558781644,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-01,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.7360404852852094,0.7360404852852094,0.007360404852852094,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-11,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.25076144217376,0.25076144217376,0.0025076144217376,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-12,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.11997965459123469,0.11997965459123469,0.001199796545912347,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-13,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.059559850551122916,0.059559850551122916,0.0005955985055112291,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-14,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.03857041924594028,0.03857041924594028,0.00038570419245940275,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-15,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.05770645706375026,0.05770645706375026,0.0005770645706375026,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-18,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.020119459942214528,0.020119459942214528,0.00020119459942214527,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-19,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.015952509458638985,0.015952509458638985,0.00015952509458638984,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-20,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.019127130784032612,0.019127130784032612,0.0001912713078403261,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-21,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.019540510065286735,0.019540510065286735,0.00019540510065286734,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-22,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.015270908824727912,0.015270908824727912,0.00015270908824727912,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-25,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.004819230000050255,0.004819230000050255,4.819230000050255e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-26,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.004574068335235828,0.004574068335235828,4.574068335235829e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-27,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.009023885564712729,0.009023885564712729,9.023885564712729e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-02-28,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.01001163724309791,0.01001163724309791,0.0001001163724309791,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-01,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.010127834566381418,0.010127834566381418,0.00010127834566381418,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-04,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.007331449839841475,0.007331449839841475,7.331449839841475e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-05,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.00759021718266257,0.00759021718266257,7.59021718266257e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-06,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.0033937944639410426,0.0033937944639410426,3.3937944639410426e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-07,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.002623567056374696,0.002623567056374696,2.623567056374696e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-08,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.010631679615697925,0.010631679615697925,0.00010631679615697924,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-11,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.008282304727016987,0.008282304727016987,8.282304727016988e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-12,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.004426658340839439,0.004426658340839439,4.4266583408394395e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-13,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.009779589694166544,0.009779589694166544,9.779589694166544e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-14,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.02956418902061998,0.02956418902061998,0.0002956418902061998,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-15,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.01573362225578274,0.01573362225578274,0.00015733622255782742,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-18,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.007314417801706729,0.007314417801706729,7.314417801706729e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-19,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.00932807623262546,0.00932807623262546,9.32807623262546e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-20,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.009407288715253993,0.009407288715253993,9.407288715253994e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-21,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.00721043372901674,0.00721043372901674,7.21043372901674e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-22,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.008364379678458017,0.008364379678458017,8.364379678458017e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-25,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.014649959585486354,0.014649959585486354,0.00014649959585486355,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-26,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.05043178436552129,0.05043178436552129,0.0005043178436552129,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-27,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.053081678023646106,0.053081678023646106,0.0005308167802364611,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-28,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.08423526568023276,0.08423526568023276,0.0008423526568023277,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-03-29,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.04873032229694981,0.04873032229694981,0.0004873032229694981,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-01,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.013368812901721261,0.013368812901721261,0.0001336881290172126,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-02,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.012799546410244183,0.012799546410244183,0.00012799546410244183,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-03,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.01131877006161141,0.01131877006161141,0.0001131877006161141,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-04,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.00979759375726501,0.00979759375726501,9.79759375726501e-05,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-08,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.014944071578579252,0.014944071578579252,0.00014944071578579251,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-09,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.01627137295808036,0.01627137295808036,0.0001627137295808036,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-10,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.016986539564938587,0.016986539564938587,0.00016986539564938587,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-11,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.03505207885376973,0.03505207885376973,0.00035052078853769727,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-12,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.04862901094014797,0.04862901094014797,0.00048629010940147964,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-15,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.06491823089299244,0.06491823089299244,0.0006491823089299244,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-16,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.031242625137529925,0.031242625137529925,0.00031242625137529925,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-17,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.023266594951159063,0.023266594951159063,0.00023266594951159062,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-18,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.033314426313738404,0.033314426313738404,0.00033314426313738407,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-19,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.028472826514980953,0.028472826514980953,0.00028472826514980954,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-22,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.0475397500181176,0.0475397500181176,0.000475397500181176,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-23,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.11689080798749289,0.11689080798749289,0.001168908079874929,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-24,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.09876478870566921,0.09876478870566921,0.0009876478870566921,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-25,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.3436001869070321,0.3436001869070321,0.003436001869070321,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-26,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.5167756215475654,0.5167756215475654,0.005167756215475654,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-29,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.0281141931525892,1.0281141931525892,0.010281141931525892,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-04-30,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.8416075331875932,0.8416075331875932,0.008416075331875932,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-06,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.2362850140088186,2.2362850140088186,0.022362850140088188,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-07,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.036580170783374,2.036580170783374,0.02036580170783374,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-08,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.2122924199272114,2.2122924199272114,0.022122924199272115,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-09,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.1321992128117553,2.1321992128117553,0.021321992128117553,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-10,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.8232063635213565,1.8232063635213565,0.018232063635213566,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-13,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.453406105692998,1.453406105692998,0.01453406105692998,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-14,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.6724645474847395,1.6724645474847395,0.016724645474847394,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-15,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.234412775989619,1.234412775989619,0.012344127759896191,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-16,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.0946571069268707,1.0946571069268707,0.010946571069268706,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-17,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.4286438599738567,2.4286438599738567,0.02428643859973857,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-20,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,3.4767893267862635,3.4767893267862635,0.034767893267862636,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-21,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.5014100370158,1.5014100370158,0.015014100370157999,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-22,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.5167889139123907,1.5167889139123907,0.015167889139123907,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-23,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.9070393851185967,2.9070393851185967,0.02907039385118597,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-24,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.9135300832472106,2.9135300832472106,0.029135300832472105,8.923183710783126,False,False,1,1,85.784505804234,1,,,,inactive,False,False,False,False,,2
2019-05-27,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.1421827057473035,1.1421827057473035,0.011421827057473036,8.923183710783126,False,False,1,1,100.0,1,,,,inactive,False,False,False,False,,2
2019-05-28,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.8782544735091186,0.8782544735091186,0.008782544735091186,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-29,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.5795889541053986,0.5795889541053986,0.005795889541053986,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-30,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.7626394988794358,0.7626394988794358,0.007626394988794359,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-05-31,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.5905245504060317,0.5905245504060317,0.005905245504060317,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-06-03,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.3569632669424152,1.3569632669424152,0.013569632669424153,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-06-04,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,2.891257636970282,2.891257636970282,0.02891257636970282,8.923183710783126,False,False,1,1,25.75841198147189,1,,,,inactive,False,False,False,False,,2
2019-06-05,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,1.7486801668925023,1.7486801668925023,0.017486801668925023,8.923183710783126,False,False,1,1,10.431671819343212,1,,,,inactive,False,False,False,False,,2
2019-06-06,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,6.075871139704389,6.075871139704389,0.06075871139704389,8.923183710783126,False,False,1,1,100.0,1,,,,inactive,False,False,False,False,,2
2019-06-10,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,3.0432410552438687,3.0432410552438687,0.03043241055243869,8.923183710783126,False,False,1,1,89.1816852711343,1,,,,inactive,False,False,False,False,,2
2019-06-11,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.5854366592421988,0.5854366592421988,0.005854366592421988,8.923183710783126,False,False,1,1,17.3583449531186,1,,,,inactive,False,False,False,False,,2
2019-06-12,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.5399417941056054,0.5399417941056054,0.005399417941056054,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-06-13,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.44633393081405054,0.44633393081405054,0.0044633393081405055,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-06-14,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.8226841369497297,0.8226841369497297,0.008226841369497298,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2019-06-17,ml_today_elastic_net,elastic_net,bottom,all_a_ml_today_walk_forward_v1,wf_2019,2018,2019,0.9247122734554923,0.9247122734554923,0.009247122734554924,8.923183710783126,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
