signal_id,direction,version,event_kind,episode_id,event_date,index_id,index_name,horizon,event_date_available,available_future_bars,complete_window,window_end_date,close,terminal_return,max_up,max_down
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,all_a,全A,5,True,5,True,2013-07-05,2557.199951171875,0.024741913319001663,0.038984022880403035,-0.010069607575348027
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,all_a,全A,10,True,10,True,2013-07-12,2557.199951171875,0.0448225087502343,0.06933366659375806,-0.015063358465026377
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,all_a,全A,20,True,20,True,2013-07-26,2557.199951171875,0.045201818433343144,0.07558659578963378,-0.015063358465026377
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,cni2000,国证2000,5,True,5,True,2013-07-05,3004.22,0.04137180366284765,0.06140695421773379,-0.004826543994780663
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,cni2000,国证2000,10,True,10,True,2013-07-12,3004.22,0.059486322572914085,0.07417898822323288,-0.005765223585489698
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,cni2000,国证2000,20,True,20,True,2013-07-26,3004.22,0.10173689010791498,0.12714781207767745,-0.005765223585489698
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi1000,中证1000,5,True,5,True,2013-07-05,3602.11,0.04281379524778517,0.06586417405354084,-0.005471792921371121
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi1000,中证1000,10,True,10,True,2013-07-12,3602.11,0.06304360499818151,0.07840682266782517,-0.005471792921371121
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi1000,中证1000,20,True,20,True,2013-07-26,3602.11,0.10183475796130592,0.12878562842334085,-0.005471792921371121
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi300,沪深300,5,True,5,True,2013-07-05,2200.64,0.011910171586447582,0.023352297513450804,-0.015581830740148295
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi300,沪深300,10,True,10,True,2013-07-12,2200.64,0.033958303039115956,0.06842554893121999,-0.023106914352188368
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi300,沪深300,20,True,20,True,2013-07-26,2200.64,0.010619637923513281,0.06842554893121999,-0.023106914352188368
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi500,中证500,5,True,5,True,2013-07-05,3235.98,0.041888392388086615,0.059332875975747656,-0.00782452301930181
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi500,中证500,10,True,10,True,2013-07-12,3235.98,0.058455243851939676,0.07865314371535059,-0.00782452301930181
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,2013-06-28,csi500,中证500,20,True,20,True,2013-07-26,3235.98,0.07978417666363824,0.10476578965259375,-0.00782452301930181
