signal_id,direction,version,event_kind,index_id,index_name,horizon,outcome_name,event_count,event_mean,event_median,event_q25,event_q75,baseline_count,baseline_mean,mean_difference,hac_lag,hac_standard_error,ci95_lower,ci95_upper,hac_p_value,local_fdr_q_value,global_fdr_q_value,inference_eligible
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,5,max_down,23,-0.02614993683893385,-0.01690543018498447,-0.0300616092773619,-0.010728545926180333,3399,-0.022009857924705393,-0.004140078914228448,5,0.005897405460924847,-0.015698993617641148,0.007418835789184253,0.4826685591323061,0.6670375499065933,0.8219852610080319,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,5,max_up,23,0.012729567424978428,0.00798040999234284,0.0038574065494758614,0.01550346444760009,3399,0.01964199078715067,-0.006912423362172237,5,0.003021758468404127,-0.012835069960244326,-0.0009897767641001481,0.022163744791624942,0.1188587411711734,0.37067173593978875,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,5,terminal_return,23,-0.008814816796710126,-0.002628351423821673,-0.017681606442803255,0.005823917239570209,3399,0.0017474456522244843,-0.0105622624489346,5,0.006906974684630789,-0.024099932830810945,0.002975407932941746,0.12621068116215572,0.39756364566079055,0.7581995419589198,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,10,max_down,23,-0.03375324150813828,-0.024500784582444646,-0.04506129733152803,-0.012626070539617118,3394,-0.031830069205983046,-0.0019231723021552306,10,0.006314093201185739,-0.014298794976479278,0.010452450372168817,0.7606829425267855,0.8441459514997619,0.9010366390708238,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,10,max_up,23,0.01855160523869679,0.010257640600227047,0.006291826913473186,0.018658503060345888,3394,0.029397216283227258,-0.010845611044530464,10,0.004288058076287109,-0.019250204874053198,-0.0024410172150077306,0.011430352485278765,0.10287317236750888,0.3200498695878054,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,10,terminal_return,23,-0.0035206037206001266,0.0019551140280249513,-0.022154495171063937,0.01770906957686924,3394,0.00341404088960618,-0.006934644610206318,10,0.007221573994280212,-0.021088929638995533,0.007219640418582897,0.3369204767594613,0.6242938245837077,0.8219852610080319,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,20,max_down,23,-0.042564426842538895,-0.03597818098556338,-0.05513802033738596,-0.01932264534257222,3384,-0.045317606294698914,0.0027531794521600136,20,0.007038589151717029,-0.011042455285205362,0.01654881418952539,0.6956826566810825,0.79687286128924,0.896178393132075,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,20,max_up,23,0.026448316457475477,0.016483048887655505,0.007878146613314985,0.03216521162817809,3384,0.044555200582376796,-0.018106884124901346,20,0.0056465330811371625,-0.029174088963930186,-0.007039679285872508,0.0013425482904164637,0.028193514098745737,0.11277405639498295,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,all_a,全A,20,terminal_return,23,-0.004024365026504143,-0.0007459927365814911,-0.029561336569140784,0.020840680747596707,3384,0.006871235304496731,-0.010895600331000852,20,0.008589408430094184,-0.02773084085398545,0.00593964019198375,0.2046221208182566,0.4392672947823317,0.8056996007218853,True
limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,capped_confirmation,cni2000,国证2000,5,max_down,23,-0.03306223730261696,-0.014536563749695919,-0.035663344926037344,-0.010223911292307042,3401,-0.0266999064638295,-0.0063623308387874625,5,0.009092976201100054,-0.02418456419294357,0.011459902515368645,0.4841163669938615,0.6670375499065933,0.8219852610080319,True
