signal_id,direction,version,event_kind,index_id,index_name,horizon,outcome_name,event_count,event_mean,event_median,event_q25,event_q75,baseline_count,baseline_mean,mean_difference,hac_lag,hac_standard_error,ci95_lower,ci95_upper,hac_p_value,local_fdr_q_value,global_fdr_q_value,inference_eligible
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,5,max_down,55,-0.017223813934507653,-0.0116555284720532,-0.024767595791691688,-0.005674721903279445,3487,-0.022105254978510805,0.004881441044003159,5,0.002443621841192439,9.194223526597881e-05,0.00967093985274034,0.04575728801788695,0.4143207394149192,0.7495880155688863,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,5,max_up,55,0.027334980146219275,0.01766623081850427,0.005090305367743353,0.03127891432201013,3487,0.01950230268208981,0.007832677464129467,5,0.006119855222274659,-0.004162238771528864,0.019827593699787798,0.2005875056382129,0.5265422023003089,0.7495880155688863,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,5,terminal_return,55,0.008226401924851873,0.008807310037558747,-0.010910559935409292,0.018843632105939867,3487,0.0016043308945133741,0.0066220710303384975,5,0.005074457658809012,-0.0033238659809271646,0.01656800804160416,0.19189930416271986,0.5265422023003089,0.7495880155688863,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,10,max_down,54,-0.03102807520188755,-0.02269805675501274,-0.044045063077093244,-0.0065244787167725304,3483,-0.03177491060644901,0.0007468354045614689,10,0.004367544399614085,-0.007813551618682137,0.009307222427805075,0.8642264098858383,0.9686156722601967,0.9430830514837656,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,10,max_up,54,0.03869291099297932,0.02940947720432996,0.01013658247150151,0.05208210720352324,3483,0.02916495961639626,0.009527951376583072,10,0.0062234728578409605,-0.0026700554247852098,0.02172595817795135,0.12577676214012987,0.46611388322518715,0.7495880155688863,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,10,terminal_return,54,0.004052195601645391,0.011385394613507627,-0.026785932943731328,0.032588628578995416,3483,0.0033646805638853057,0.0006875150377600751,10,0.00659684015815738,-0.01224229167222839,0.013617321747748538,0.9169956821687071,0.9686156722601967,0.9612190202874408,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,20,max_down,54,-0.043975727565097565,-0.04014908006159745,-0.06643065631578621,-0.008420808744031422,3473,-0.0452325947796963,0.001256867214598745,20,0.006445525142560053,-0.011376362064818958,0.013890096494016449,0.8453941850559787,0.9686156722601967,0.9343830466408186,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,20,max_up,54,0.051165053162426206,0.03579699671620007,0.014665332165479383,0.07367736187644575,3473,0.04424504029818964,0.0069200128642365735,20,0.007277206191540409,-0.0073433112711826275,0.021183336999655775,0.3416469448971067,0.6594239535135045,0.770067507728754,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,all_a,全A,20,terminal_return,54,0.009252661434267673,0.0068406038127512,-0.03391826653318694,0.047194131970414055,3473,0.0066113147487965405,0.002641346685471179,20,0.009653970207576001,-0.016280434921377783,0.02156312829232014,0.7843904069894744,0.9686156722601967,0.8909381192570032,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,5,max_down,55,-0.019793160403419798,-0.011899175479364477,-0.03032287909921222,-0.005689101937891128,3489,-0.026848004323020706,0.007054843919600909,5,0.003003852293042062,0.0011672934252384675,0.012942394413963351,0.01884419858321863,0.4143207394149192,0.7495880155688863,True
ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,capped_confirmation,cni2000,国证2000,5,max_up,55,0.03569172494181982,0.023757925072046104,0.007171819221949871,0.04151862857589905,3489,0.023280897942052736,0.012410826999767064,5,0.007167608657739893,-0.0016376859694031253,0.026459339968937255,0.08335982522499563,0.4143207394149192,0.7495880155688863,True
