index_id,index_name,date,close,future_max_down_5d,future_max_up_5d,future_return_5d,future_max_down_10d,future_max_up_10d,future_return_10d,future_max_down_20d,future_max_up_20d,future_return_20d,future_max_down_60d,future_max_up_60d,future_return_60d
sse_composite,上证指数,2000-01-18,1426.62,0.009883500862177819,0.035552564803521536,0.03496376049683869,0.009883500862177819,0.17336081086764543,0.17106867981662965,0.009883500862177819,0.20184071441589224,0.20184071441589224,0.009883500862177819,0.2946825363446468,0.28517755253676524
sse_composite,上证指数,2000-01-19,1440.72,0.016908212560386326,0.028034593814203923,0.028034593814203923,0.016908212560386326,0.17517630073851964,0.17517630073851964,0.016908212560386326,0.1900785718251985,0.17839691265478375,0.016908212560386326,0.2820117718918318,0.27212088400244316
sse_composite,上证指数,2000-01-20,1466.86,-0.0012134764053829405,0.027200959873471264,0.027200959873471264,-0.0012134764053829405,0.15423421458080533,0.11847074703789051,-0.0012134764053829405,0.1688709215603399,0.16780742538483562,-0.0012134764053829405,0.259165837230547,0.23176717614496267
sse_composite,上证指数,2000-01-21,1465.08,0.007794796188604014,0.04771753078330199,0.04771753078330199,0.007794796188604014,0.15563655227018325,0.13856581210582353,0.007794796188604014,0.18629699402080435,0.18629699402080435,0.007794796188604014,0.26069566167035263,0.2533923062221859
sse_composite,上证指数,2000-01-24,1477.34,-0.0005685894919246204,0.1330770168004658,0.1330770168004658,-0.0005685894919246204,0.14604627235436674,0.135236303085275,-0.0005685894919246204,0.176452272327291,0.13791002748182546,-0.0005685894919246204,0.25023352782704045,0.24320061732573417
sse_composite,上证指数,2000-01-25,1476.5,0.0031222485607855788,0.13372163901117506,0.13150694209278702,0.0031222485607855788,0.14669827294276994,0.10551303758889263,0.0031222485607855788,0.17712157128344064,0.147842871655943,0.0031222485607855788,0.25094480189637647,0.2235895699288859
sse_composite,上证指数,2000-01-26,1481.11,0.01731809251169736,0.14312913963176266,0.14312913963176266,0.01731809251169736,0.14312913963176266,0.07684776957822193,0.01731809251169736,0.17345774452944074,0.16536246463800808,0.01731809251169736,0.24705119808792064,0.18335572644840714
sse_composite,上证指数,2000-01-27,1506.76,0.018735565053492165,0.12366933021848192,0.08885290291751846,0.018735565053492165,0.12366933021848192,0.08464519896997524,0.018735565053492165,0.15348164273009646,0.1497119647455467,0.018735565053492165,0.225822294194165,0.14420345642305343
sse_composite,上证指数,2000-01-28,1534.99,0.0688278099531594,0.10300392836435401,0.0867106626101799,0.03904911432647773,0.10300392836435401,0.06291897667085777,0.03904911432647773,0.13226796265773721,0.11078248066762653,0.03904911432647773,0.2032781972520994,0.12091935452348213
sse_composite,上证指数,2000-02-14,1673.94,-0.01989318613570379,0.011446049440242634,0.0019056835967836694,-0.04720001911657523,0.018465416920558697,0.018465416920558697,-0.04720001911657523,0.03828094196924625,0.03281479622925554,-0.04720001911657523,0.1033967764674959,0.018304120816755587
sse_composite,上证指数,2000-02-15,1670.67,-0.022972819288070156,0.013425751345268466,-0.022972819288070156,-0.04533510507760363,0.026276882927208867,0.026276882927208867,-0.04533510507760363,0.040313167771014013,0.008780908258363418,-0.04533510507760363,0.10555645339893571,0.03223856297174188
sse_composite,上证指数,2000-02-16,1693.1,-0.057982399149488995,-0.009432402102651838,-0.057982399149488995,-0.057982399149488995,0.01268088122379063,0.002740535113106235,-0.057982399149488995,0.02653121493119137,-0.00686905675978966,-0.057982399149488995,0.09091016478648628,0.019071525603922
sse_composite,上证指数,2000-02-17,1640.64,-0.027861078603471867,0.022241320460308245,-0.003864345621221066,-0.027861078603471867,0.04506168324556259,0.044110834796176945,-0.027861078603471867,0.05935488589818605,-0.02018724400234062,-0.027861078603471867,0.12579237370782126,0.07185610493465955
sse_composite,上证指数,2000-02-18,1668.09,-0.04385854480273843,0.005419371856434818,-0.021893303119136287,-0.04385854480273843,0.0419221984425302,0.0419221984425302,-0.04385854480273843,0.0419221984425302,-0.005689141473181891,-0.04385854480273843,0.10726639449909792,0.06578182232373564
sse_composite,上证指数,2000-02-21,1677.13,-0.049012300775730044,0.016528235736049002,0.016528235736049002,-0.049012300775730044,0.0363060704894671,0.002355213966716896,-0.049012300775730044,0.0363060704894671,0.013183235646610614,-0.049012300775730044,0.10129805083684618,0.08800748898415733
sse_composite,上证指数,2000-02-22,1632.29,-0.02288808973895562,0.05040770941438111,0.05040770941438111,-0.02288808973895562,0.06477402912472652,0.0382897646864222,-0.02288808973895562,0.06477402912472652,0.04780400541570429,-0.02288808973895562,0.13155137873784684,0.12239246702485462
sse_composite,上证指数,2000-02-23,1594.93,0.022972795044296612,0.07501269648197728,0.06446050923864988,0.022972795044296612,0.0897155361050328,0.08219796480096297,0.00789376336265546,0.0897155361050328,0.07869310878847346,0.00789376336265546,0.16336767130845864,0.16336767130845864
sse_composite,上证指数,2000-02-24,1634.3,-0.0016704399437067474,0.0491158294070857,0.0481612922963961,-0.0016704399437067474,0.06346448020559259,0.059988986110261155,-0.016386220400171347,0.06910603928287351,0.06910603928287351,-0.016386220400171347,0.15076791286789448,0.15076791286789448
sse_composite,上证指数,2000-02-25,1631.57,0.040556028855642134,0.06524390617625975,0.06524390617625975,0.030345005117770052,0.06524390617625975,0.045030246940063856,-0.01474040341511551,0.07089490490754313,0.060628719576849344,-0.01474040341511551,0.1526934179961632,0.15202534981643456
sse_composite,上证指数,2000-02-28,1704.85,-0.0139425755931607,0.0194562571487229,-0.0139425755931607,-0.0139425755931607,0.0194562571487229,0.014089216060063858,-0.05709006657477189,0.04168108631257894,0.04168108631257894,-0.05709006657477189,0.11372848051148199,0.11372848051148199
sse_composite,上证指数,2000-02-29,1714.57,-0.019532594178132134,0.01367689858098542,-0.01153642021031509,-0.019532594178132134,0.01367689858098542,-0.017048006205637622,-0.06243547944965788,0.04483339846142198,0.04483339846142198,-0.06243547944965788,0.10741468706439528,0.09500924430032032
sse_composite,上证指数,2000-03-01,1697.74,-0.009813045578239366,0.023725658817015605,0.016663328896061813,-0.009813045578239366,0.023725658817015605,-0.009583328424847104,-0.05314123481805222,0.055191018648320656,0.053636010225358355,-0.05314123481805222,0.11839268674826542,0.11592469989515464
sse_composite,上证指数,2000-03-02,1713.01,-0.018639704380009503,0.014600031523458679,0.011284230681665619,-0.06158166035224544,0.014600031523458679,-0.06158166035224544,-0.06158166035224544,0.057191726843392576,0.057191726843392576,-0.06158166035224544,0.11119024407329792,0.11119024407329792
sse_composite,上证指数,2000-03-03,1738.02,-0.03276141816549871,-0.0032680866733409975,-0.018975615930771794,-0.07508544205475198,-0.0032680866733409975,-0.04569567668956631,-0.07508544205475198,0.041978803466013126,0.0357878505425715,-0.07508544205475198,0.10254772672351287,0.10254772672351287
sse_composite,上证指数,2000-03-06,1681.08,0.008155471482618415,0.0304923025673971,0.02842815333000215,-0.04375758441002209,0.0304923025673971,0.010802579294263204,-0.04375758441002209,0.0772717538725105,0.0713350941061699,-0.04375758441002209,0.13989221214933267,0.12968448854307946
sse_composite,上证指数,2000-03-07,1694.79,-0.005575912059901267,0.022156137338549264,-0.005575912059901267,-0.05149310534048468,0.022156137338549264,0.009163377173573073,-0.05149310534048468,0.06855716637459519,0.038883873518253065,-0.05149310534048468,0.13615256167430778,0.13615256167430778
sse_composite,上证指数,2000-03-08,1726.03,-0.025816469006911813,0.0036557881380971935,-0.025816469006911813,-0.0686604520199533,0.0036557881380971935,-0.003238645909978355,-0.0686604520199533,0.049216989275968626,0.02616408753034416,-0.0686604520199533,0.1210871189956142,0.1210871189956142
sse_composite,上证指数,2000-03-09,1732.34,-0.07205283027581189,-0.002003070990683087,-0.07205283027581189,-0.07205283027581189,0.008601082928293646,0.008601082928293646,-0.07205283027581189,0.04539524573698017,0.04433309858341916,-0.07205283027581189,0.11700359051918219,0.11132918480205967
sse_composite,上证指数,2000-03-10,1705.04,-0.05719513911697083,0.013976211701778318,-0.0272368976680899,-0.05719513911697083,0.02475015248909118,0.014926336039037258,-0.05719513911697083,0.06735912353962381,0.06735912353962381,-0.05719513911697083,0.13488833106554687,0.11480082578707829
sse_composite,上证指数,2000-03-13,1728.87,-0.07019035555015696,-0.01713836205151331,-0.01713836205151331,-0.07019035555015696,0.027208523486439207,0.027208523486439207,-0.07019035555015696,0.05621590981392477,0.05621590981392477,-0.07019035555015696,0.11924551874924094,0.10624280599466718
sse_composite,上证指数,2000-03-14,1685.34,-0.046174659119228134,0.014821935039813994,0.014821935039813994,-0.046174659119228134,0.06295465603379746,0.06295465603379746,-0.046174659119228134,0.08349650515622953,0.08059501346909248,-0.046174659119228134,0.1503138832520441,0.1503138832520441
sse_composite,上证指数,2000-03-15,1681.47,-0.043979375189566294,0.023176149440667926,0.023176149440667926,-0.043979375189566294,0.06540110736438942,0.06383105259088762,-0.043979375189566294,0.08599023473508294,0.07484522471408939,-0.043979375189566294,0.15296139687297416,0.14916709783701165
sse_composite,上证指数,2000-03-16,1607.52,0.03177565442420627,0.08691649248531896,0.08691649248531896,0.03177565442420627,0.1265676321289937,0.1265676321289937,0.03177565442420627,0.13935751965760912,0.13935751965760912,0.03177565442420627,0.20824624265950042,0.20824624265950042
sse_composite,上证指数,2000-03-17,1658.6,0.02450259254793208,0.05344266248643437,0.04334378391414462,0.02450259254793208,0.09187266369227065,0.08538526468105645,0.02450259254793208,0.10554684673821302,0.10554684673821302,0.02450259254793208,0.17103581333654905,0.16178704931870258
sse_composite,上证指数,2000-03-20,1699.24,0.006520562133659702,0.045120171370730544,0.045120171370730544,0.006520562133659702,0.06575880982086102,0.059885595913467204,0.006520562133659702,0.07910595324968805,0.05638403050775631,0.0031425813893268817,0.14302864810150417,0.1270921117676138
sse_composite,上证指数,2000-03-21,1710.32,0.005917021376116827,0.047429720754011084,0.047429720754011084,0.005917021376116827,0.05885448337153276,0.029450629122035776,0.005917021376116827,0.07211515973618976,0.060322044997427327,-0.0033560971046353583,0.13562374292530066,0.10817858646335199
sse_composite,上证指数,2000-03-22,1720.44,0.005841528911208815,0.04126851270605192,0.03973402152937622,0.005841528911208815,0.05262607240008377,0.029498267884959573,0.005841528911208815,0.06580874659970704,0.0629315756434401,-0.009218571993211078,0.12894375857338813,0.11200041849759357
sse_composite,上证指数,2000-03-23,1747.24,-0.009586547927016298,0.03648039193241903,0.03648039193241903,-0.009586547927016298,0.03648039193241903,0.035427302488496126,-0.009586547927016298,0.05710720908404121,0.05710720908404121,-0.02441564982486666,0.11162748105583664,0.09538472104576368
sse_composite,上证指数,2000-03-24,1730.49,0.02624690116672168,0.04651283740443457,0.040294945362296275,0.01745170443053712,0.05166166808245065,0.05166166808245065,0.01745170443053712,0.06733930851955217,0.06389519731405557,-0.014972637807788569,0.1223873007067362,0.12085016382643055
sse_composite,上证指数,2000-03-27,1775.91,0.0072582506996412555,0.019747622345726912,0.01412796819658646,-0.008570254123238197,0.028239043645229778,0.028239043645229778,-0.008570254123238197,0.04004144354162076,0.03461887145181897,-0.040165323693205246,0.09725718082560486,0.09725718082560486
sse_composite,上证指数,2000-03-28,1791.44,-0.017164962264993533,0.010907426427901656,-0.017164962264993533,-0.017164962264993533,0.01932523556468535,0.016595587906935272,-0.017164962264993533,0.031025320412628954,0.023455990711382935,-0.048486134059750885,0.08774505425802714,0.08454092796856161
sse_composite,上证指数,2000-03-29,1788.8,-0.015714445438282598,0.01239937388193213,-0.009844588550983802,-0.015714445438282598,0.02082960644007148,0.010353309481216488,-0.015714445438282598,0.032546958855098396,0.024580724508050045,-0.047081842576028654,0.08935040250447246,0.08870751341681582
sse_composite,上证指数,2000-03-30,1810.98,-0.027769494969574482,-0.0010160244729372492,-0.0010160244729372492,-0.027769494969574482,0.011352969110647315,0.011352969110647315,-0.027769494969574482,0.019900827176445812,-0.002291576936244488,-0.058752719522026764,0.07600856994555438,0.06973020132745811
sse_composite,上证指数,2000-03-31,1800.22,-0.02195842730332953,0.01092644232371609,0.01092644232371609,-0.02195842730332953,0.018575507437979866,0.018575507437979866,-0.02195842730332953,0.025996822610569792,0.020053104620546325,-0.053126840052882485,0.0824399240092879,0.0710357622957194
sse_composite,上证指数,2000-04-03,1801.0,-0.022382009994447505,0.01391449194891714,0.01391449194891714,-0.022382009994447505,0.018134369794558625,-0.003303720155469203,-0.022382009994447505,0.025552470849528053,0.019783453636868398,-0.053536923931149394,0.08197112715158261,0.052543031649083805
sse_composite,上证指数,2000-04-04,1760.69,0.005963571099966591,0.037127489790934165,0.03435016953580705,0.005963571099966591,0.041443979349005344,0.02998824324554583,0.005963571099966591,0.049031913624772105,0.026092043460234304,-0.0318681880399162,0.10674224309787639,0.08362630559610151
sse_composite,上证指数,2000-04-05,1771.19,0.020398714988228095,0.03097917219496482,0.020398714988228095,0.01347116910099988,0.035270072663011964,0.03247534143711284,-0.010450601008361593,0.04281302401210474,-0.010450601008361593,-0.03760748423376381,0.10018123408555835,0.07790807310339387
sse_composite,上证指数,2000-04-06,1809.14,-0.0010060028521839959,0.01238157356534031,0.01238157356534031,-0.007788230872127211,0.020938125297102372,0.020938125297102372,-0.04703892457189607,0.020938125297102372,-0.04703892457189607,-0.057795416606785666,0.0771029328852384,0.05163226726510928
sse_composite,上证指数,2000-04-07,1819.89,-0.006907010863294039,0.0075663913753027945,0.0075663913753027945,-0.013649176598585666,0.01490749440900263,0.011632571199358122,-0.054558242531142054,0.01490749440900263,-0.054558242531142054,-0.06336097236646177,0.07074053926336199,0.06203671650484366
sse_composite,上证指数,2000-04-10,1826.06,-0.016981917352113296,0.004161966200453504,-0.016981917352113296,-0.016981917352113296,0.011478264679145367,0.006204615401465441,-0.06652574395145838,0.011478264679145367,-0.06652574395145838,-0.06652574395145838,0.06712265752494462,0.0667886049746449
sse_composite,上证指数,2000-04-11,1821.17,-0.014342428219221826,0.006858228501457786,-0.004217069246693073,-0.014342428219221826,0.01419417187851768,0.006748408989825094,-0.06401928430624282,0.01419417187851768,-0.053064788020887765,-0.06401928430624282,0.07652772668119945,0.07652772668119945
sse_composite,上证指数,2000-04-12,1807.32,-0.006789057831485312,0.014574065467100494,0.011835203505743408,-0.006789057831485312,0.021966226235531128,0.014081623619502937,-0.05684660159794619,0.021966226235531128,-0.045332315251311206,-0.05684660159794619,0.09187636943098076,0.09187636943098076
sse_composite,上证指数,2000-04-13,1831.54,-0.01992312480207914,0.008451903862323418,0.008451903862323418,-0.01992312480207914,0.008451903862323418,-0.013491378839665003,-0.06931871539797108,0.008451903862323418,-0.03986262926280615,-0.06931871539797108,0.08062067986503174,0.08062067986503174
sse_composite,上证指数,2000-04-14,1833.66,-0.021056248159418978,0.007285974499089187,0.004035644557878637,-0.021056248159418978,0.007285974499089187,0.0014506506113456386,-0.07039472966635041,0.007285974499089187,-0.0304527556908043,-0.07039472966635041,0.08372871742853083,0.08372871742853083
sse_composite,上证指数,2000-04-17,1795.05,0.010272694353917755,0.028951839781621747,0.023587086710676664,0.006562491295507122,0.028951839781621747,0.02316370017548275,-0.05039971031447599,0.028951839781621747,0.016534358374418634,-0.05039971031447599,0.10703880114760045,0.10440934792902712
sse_composite,上证指数,2000-04-18,1813.49,0.00839265725203897,0.01848921141004367,0.011011916249882736,-0.0037827614158335576,0.01848921141004367,-0.0037827614158335576,-0.060055473148459604,0.01848921141004367,0.010245438353671643,-0.060055473148459604,0.09952632768860048,0.09952632768860048
sse_composite,上证指数,2000-04-19,1828.71,0.0022201442546931904,0.010012522488530129,0.0022201442546931904,-0.04157575558727189,0.010012522488530129,-0.04157575558727189,-0.06787844983622338,0.014644202744010792,0.014644202744010792,-0.06787844983622338,0.09280312351329623,0.09280312351329623
sse_composite,上证指数,2000-04-20,1847.02,-0.02175937456010224,-0.00322681941722347,-0.02175937456010224,-0.06658292817619738,-0.00322681941722347,-0.06658292817619738,-0.0771188184210242,0.01823477818323571,0.01823477818323571,-0.0771188184210242,0.0819698757999372,0.07825578499420693
sse_composite,上证指数,2000-04-21,1841.06,-0.018592549944054015,-0.00199341683595311,-0.0025746037608769257,-0.06542969810869825,-0.00199341683595311,-0.06542969810869825,-0.07413120702204168,0.021531074489696156,0.020939024257764505,-0.07413120702204168,0.0854724995383096,0.08433728395598195
sse_composite,上证指数,2000-04-24,1837.39,-0.016632288191402056,-0.00041363020371287806,-0.00041363020371287806,-0.07228187809882503,-0.00041363020371287806,-0.07228187809882503,-0.07228187809882503,0.03338975394445387,0.03338975394445387,-0.07228187809882503,0.0876406206630056,0.08263896069968801
sse_composite,上证指数,2000-04-25,1833.46,-0.014633534410349758,0.0017289714528814226,-0.014633534410349758,-0.07029332518844156,0.0017289714528814226,-0.05941225878939271,-0.07029332518844156,0.035604812758391224,0.024003796101360164,-0.07029332518844156,0.08997196557328757,0.08896294437838836
sse_composite,上证指数,2000-04-26,1832.77,-0.04369888202011163,0.0021061016930656873,-0.04369888202011163,-0.06994330985339137,0.0021061016930656873,-0.058588911865645965,-0.06994330985339137,0.03599469655221332,0.033708539533056525,-0.06994330985339137,0.09796100983756828,0.09796100983756828
sse_composite,上证指数,2000-04-27,1806.83,-0.045820580796201105,0.01649297388243509,-0.045820580796201105,-0.05659082481473077,0.01649297388243509,-0.026731900621530524,-0.05659082481473077,0.05349147401803167,0.05349147401803167,-0.05659082481473077,0.11374617423886035,0.11374617423886035
sse_composite,上证指数,2000-04-28,1836.32,-0.0630173390258778,0.0001688158926549388,-0.0630173390258778,-0.07174130870436524,0.0001688158926549388,-0.031857192646161936,-0.07174130870436524,0.043527271935174694,0.043527271935174694,-0.07174130870436524,0.09609980831227682,0.09609980831227682
sse_composite,上证指数,2000-05-08,1836.63,-0.07189798707415218,-0.016334264386403397,-0.07189798707415218,-0.07189798707415218,-0.006479258206606664,-0.006479258206606664,-0.07189798707415218,0.04335113768151455,0.034007938452491615,-0.07189798707415218,0.10176246712729276,0.10176246712729276
sse_composite,上证指数,2000-05-09,1806.63,-0.05648638625507174,-0.029862229676248075,-0.04544372671770103,-0.05648638625507174,0.014081466598030445,0.014081466598030445,-0.05648638625507174,0.06581867897687954,0.06581867897687954,-0.05648638625507174,0.12261503462247392,0.12261503462247392
sse_composite,上证指数,2000-05-10,1752.68,-0.02744368624050031,-0.015570440696533239,-0.015570440696533239,-0.02744368624050031,0.05865873975854119,0.05865873975854119,-0.02744368624050031,0.1040406691466782,0.1040406691466782,-0.02744368624050031,0.15861423648355655,0.15861423648355655
sse_composite,上证指数,2000-05-11,1724.04,-0.011287441126656028,0.020005336303102084,0.020005336303102084,-0.011287441126656028,0.09086796130020192,0.09086796130020192,-0.011287441126656028,0.12238115124939086,0.11667942739147596,-0.011287441126656028,0.18112108767778,0.18112108767778
sse_composite,上证指数,2000-05-12,1720.6,-0.009310705567825206,0.03325584098570267,0.03325584098570267,-0.009310705567825206,0.09304893641752887,0.09241543647564798,-0.009310705567825206,0.12462513076833659,0.10471928397070784,-0.009310705567825206,0.18348250610252248,0.17770545158665585
sse_composite,上证指数,2000-05-15,1704.58,0.011703762803740636,0.07048657147215165,0.07048657147215165,0.011703762803740636,0.1139048915275318,0.1139048915275318,0.011703762803740636,0.13519459338957396,0.12200659399969505,0.011703762803740636,0.1964296190263879,0.1964296190263879
sse_composite,上证指数,2000-05-16,1724.53,0.0004986865986675859,0.06235901955895229,0.06235901955895229,0.0004986865986675859,0.10101882831844033,0.08868503302349051,0.0004986865986675859,0.12417296306819825,0.12417296306819825,0.0004986865986675859,0.18867749473769657,0.18867749473769657
sse_composite,上证指数,2000-05-17,1725.39,0.019207251693819982,0.07540324216553929,0.07540324216553929,0.019207251693819982,0.10047003865792647,0.09804160218849067,0.019207251693819982,0.12361263250627386,0.11991491778670316,0.019207251693819982,0.19461686922956534,0.19461686922956534
sse_composite,上证指数,2000-05-18,1758.53,0.010969389205756963,0.06947279830312825,0.06947279830312825,0.010969389205756963,0.08242679965653132,0.08242679965653132,0.010969389205756963,0.10449068255872795,0.10449068255872795,0.010969389205756963,0.17481077945784262,0.17481077945784262
sse_composite,上证指数,2000-05-19,1777.82,0.02638624832660219,0.0578686256201415,0.057255515181514394,0.02638624832660219,0.07786502570563947,0.07786502570563947,0.02638624832660219,0.09250655296936694,0.08387800789731248,0.02638624832660219,0.16206365098828912,0.16021869480599826
sse_composite,上证指数,2000-05-22,1824.73,0.004022512919719556,0.040559425230034085,0.040559425230034085,0.004022512919719556,0.05015536545132693,0.04075123442920314,0.004022512919719556,0.06442048960668156,0.04957993785381953,0.004022512919719556,0.1378669720999821,0.1378669720999821
sse_composite,上证指数,2000-05-23,1832.07,0.012783354347814191,0.03639053092949518,0.024780712527359805,0.012783354347814191,0.05101879295005096,0.05101879295005096,0.012783354347814191,0.06015599840617436,0.034534706643305046,0.012783354347814191,0.13359205707205524,0.13359205707205524
sse_composite,上证指数,2000-05-24,1855.49,0.01184592749085156,0.023309206732453402,0.021051043120685176,0.01184592749085156,0.04286738273986934,0.04286738273986934,0.01184592749085156,0.046774706411783384,0.031064570544707903,0.01184592749085156,0.12286242448086493,0.12286242448086493
sse_composite,上证指数,2000-05-25,1880.7,-0.0017174456319455356,0.012112511298984385,0.012112511298984385,-0.0017174456319455356,0.028888179933003633,0.02366140266921901,-0.0017174456319455356,0.03274312755888764,0.01765300154197913,-0.0017174456319455356,0.11212846280640187,0.11212846280640187
sse_composite,上证指数,2000-05-26,1879.61,-0.001138534057597007,0.01949340554689538,0.01949340554689538,-0.001138534057597007,0.029484839940200347,0.011262974766041989,-0.001138534057597007,0.03334202307925582,0.03192683588616796,-0.001138534057597007,0.11277339448077006,0.11202855911598686
sse_composite,上证指数,2000-05-29,1898.74,-0.011202165646691964,0.009221905052824608,0.00018433276804619148,-0.011202165646691964,0.019112674721130762,0.007273244362050679,-0.011202165646691964,0.026275319422353727,0.026275319422353727,-0.011202165646691964,0.11057332757512883,0.11057332757512883
sse_composite,上证指数,2000-05-30,1877.47,0.009097349092129337,0.025603604851209383,0.025603604851209383,0.009097349092129337,0.0325970588078639,0.0325970588078639,0.009097349092129337,0.03790207033933979,0.03484476449690277,0.009097349092129337,0.1231550970188604,0.10505094622017919
sse_composite,上证指数,2000-05-31,1894.55,0.002396347417592537,0.021366551423821045,0.021366551423821045,0.002396347417592537,0.023287851996516284,0.01992029769602288,0.00041698556385427743,0.02854503708004552,0.02793803277823237,0.00041698556385427743,0.11302947929587503,0.08622628064711924
sse_composite,上证指数,2000-06-01,1903.48,-0.002306302141341199,0.016574904911005106,0.011410679387227729,-0.002306302141341199,0.02038371824237717,0.02038371824237717,-0.004276378002395664,0.023719713367096107,0.01774644335637876,-0.004276378002395664,0.10780780465253126,0.0880912854350977
sse_composite,上证指数,2000-06-02,1916.25,-0.008954990215264247,0.00980039138943245,-0.008073059360730661,-0.008954990215264247,0.013583822570123916,0.005578604044357505,-0.010911937377690806,0.016897586431833034,0.00618395303326813,-0.010911937377690806,0.10042530984996745,0.08894977168949758
sse_composite,上证指数,2000-06-05,1899.09,0.0008898998994255614,0.018924853482457316,0.007087605116134599,0.0008898998994255614,0.022742471394194164,0.008483010283872883,-0.0019746299543466073,0.026086178116887737,-0.0018219252378769424,-0.0019746299543466073,0.1103686502482768,0.10609818386701009
sse_composite,上证指数,2000-06-06,1925.54,-0.012858730537926966,0.006818866395920109,0.006818866395920109,-0.015683912045452164,0.008693665153671093,-0.015683912045452164,-0.015683912045452164,0.011991441361903776,-0.009145486460940822,-0.015683912045452164,0.09511617520280025,0.09344391703106658
sse_composite,上证指数,2000-06-07,1935.03,-0.017699983979576506,0.0018811077864426817,-0.0014159987183661737,-0.020511309902172092,0.0037467119372827096,-0.01131765398986051,-0.020511309902172092,0.007028314806488911,-0.013358966010862838,-0.020511309902172092,0.08974537862462095,0.0729239339958554
sse_composite,上证指数,2000-06-08,1925.2,-0.012684396426345335,0.008871805526698529,0.008871805526698529,-0.015510076875129952,0.008871805526698529,-0.0058695200498649625,-0.015510076875129952,0.012170164138790796,-0.011765011427384175,-0.015510076875129952,0.09530957822563879,0.04985975483066696
sse_composite,上证指数,2000-06-09,1900.78,0.006192194783194216,0.021833142183735,0.013762771072928004,-0.002861982975410071,0.021833142183735,0.020433716684729486,-0.002861982975410071,0.025173875987752448,0.01684045497111719,-0.002861982975410071,0.10938141184145467,0.052120708340786415
sse_composite,上证指数,2000-06-12,1912.55,0.0013855846905963531,0.015544691642048525,0.0013855846905963531,-0.008998457556665174,0.018864866278005987,0.018864866278005987,-0.008998457556665174,0.018864866278005987,0.01854592036809488,-0.008998457556665174,0.10255418159002394,0.051266633552063956
sse_composite,上证指数,2000-06-13,1938.67,-0.02235037422562902,0.0018621013375148543,-0.02235037422562902,-0.02235037422562902,0.005137542748379076,0.002176750039975861,-0.02235037422562902,0.011280929709543086,0.011280929709543086,-0.02235037422562902,0.08769929900395623,0.012957336730851532
