signal_id,direction,version,event_kind,aggregation,index_id,index_name,observation_unit,match_scope,timing_slice,region_form_slice,region_count,matched_region_count,missed_region_count,region_recall,episode_count,matched_episode_count,false_alarm_count,isolated_false_alarm_count,duplicate_alarm_count,unclassified_episode_count,episode_precision,median_lead_lag_days,q25_lead_lag_days,q75_lead_lag_days
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,all,all,36,7,29,0.19444444444444445,52,7,45,28,12,0,0.1346153846153846,-1.0,-4.0,0.5
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,all,multi_lobe,19,4,15,0.21052631578947367,25,4,21,10,10,0,0.16,-0.5,-5.25,1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,all,single_lobe,17,3,14,0.17647058823529413,27,3,24,18,2,0,0.1111111111111111,-1.0,-3.5,-0.5
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,confirmation,all,36,2,34,0.05555555555555555,22,2,20,13,3,0,0.09090909090909091,1.0,1.0,1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,confirmation,multi_lobe,19,2,17,0.10526315789473684,11,2,9,6,2,0,0.18181818181818182,1.0,1.0,1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,confirmation,single_lobe,17,0,17,0.0,11,0,11,7,1,0,0.0,,,
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,prediction,all,36,5,31,0.1388888888888889,30,5,25,15,9,0,0.16666666666666666,-2.0,-6.0,-1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,prediction,multi_lobe,19,2,17,0.10526315789473684,14,2,12,4,8,0,0.14285714285714285,-8.5,-11.75,-5.25
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,strict,prediction,single_lobe,17,3,14,0.17647058823529413,16,3,13,11,1,0,0.1875,-1.0,-3.5,-0.5
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,all,all,36,12,24,0.3333333333333333,52,12,40,28,12,0,0.23076923076923078,0.5,-3.0,1.0
