signal_id,direction,version,event_kind,index_id,index_name,horizon,outcome_name,event_count,event_mean,event_median,event_q25,event_q75,baseline_count,baseline_mean,mean_difference,hac_lag,hac_standard_error,ci95_lower,ci95_upper,hac_p_value,local_fdr_q_value,global_fdr_q_value,inference_eligible
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,5,max_down,51,-0.026140522088227848,-0.018507460973483325,-0.03932817728907295,-0.0065136680645027645,3371,-0.021975612283260008,-0.0041649098049678385,5,0.0034877040431850496,-0.011000809729610535,0.0026709901196748584,0.23241166990624812,0.5229262572890583,0.5976300083303523,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,5,max_up,51,0.02295724065300954,0.023891150506148318,0.007188110520508495,0.033616067989366116,3371,0.01954467145149693,0.0034125692015126133,5,0.002318422552608375,-0.0011315390015998014,0.007956677404625028,0.14103820954305196,0.5065426729726596,0.5940951526216623,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,5,terminal_return,51,0.005178819954610267,0.01115519953328703,-0.014687807122892416,0.02639248665876892,3371,0.0016234669735691383,0.003555352981041134,5,0.004149005624570042,-0.004576698043116149,0.011687404005198417,0.39149081971298055,0.649050569524152,0.7031774535256964,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,10,max_down,51,-0.03838267167166192,-0.03313891274352665,-0.0502216531405037,-0.010505200730622721,3366,-0.03174392845648808,-0.006638743215173832,10,0.004758195184992917,-0.01596480577775995,0.0026873193474122843,0.1629486125370613,0.5065426729726596,0.5940951526216623,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,10,max_up,51,0.03307692318951773,0.02758034153291211,0.012457084426302223,0.04371836834025811,3366,0.02926735469491917,0.0038095684945985636,10,0.0037093915490856106,-0.0034608389416092332,0.011079975930806361,0.3044174969852964,0.5811606760628386,0.6245100118443874,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,10,terminal_return,51,0.001223139509320717,0.005708805024773778,-0.029591925667999674,0.03145462156311296,3366,0.0033998516870986976,-0.002176712177777988,10,0.006619453277416192,-0.015150840601513725,0.01079741624595775,0.742279920348901,0.8125819590653037,0.8647661215740847,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,20,max_down,51,-0.058243760628345916,-0.03828195859610095,-0.06492929037167938,-0.01882255744440986,3356,-0.04510230325583846,-0.01314145737250746,20,0.009741676857435337,-0.03223514401308072,0.0059522292680658,0.1773390996401109,0.5065426729726596,0.5940951526216623,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,20,max_up,51,0.04907849650458556,0.03958407618366855,0.02301384407799789,0.06070621518952879,3356,0.044362367916433595,0.004716128588151963,20,0.006211545266085906,-0.007458500133376412,0.016890757309680336,0.4477017844520099,0.6923091687623436,0.7470483082319814,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,all_a,全A,20,terminal_return,51,-0.003001138072627091,0.010066245569402499,-0.02981064603126471,0.035999523180112236,3356,0.006946590559151169,-0.009947728631778265,20,0.010600278023010395,-0.03072427355687864,0.010828816293322111,0.34801815731718344,0.5925714570535826,0.6448571738524281,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,cni2000,国证2000,5,max_down,51,-0.031727763075391685,-0.026418663391221342,-0.046149223227511194,-0.008990309942329022,3373,-0.026667268729498768,-0.005060494345892912,5,0.004001406970144385,-0.012903252007375906,0.002782263315590082,0.20598651223440723,0.5065426729726596,0.5976300083303523,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,cni2000,国证2000,5,max_up,51,0.027625302370062877,0.026107733250451792,0.00631469619711944,0.044299907237928204,3373,0.023390914020883675,0.004234388349179209,5,0.0032896641254546357,-0.0022133533367118766,0.010682130035070295,0.1980317175405541,0.5065426729726596,0.5940951526216623,True
all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,capped_confirmation,cni2000,国证2000,5,terminal_return,51,0.008024959197687167,0.0033929717014755667,-0.016192076462697547,0.03471627175738767,3373,0.002545556463655319,0.00547940273403184,5,0.00526236738316359,-0.004834837336968796,0.015793642805032475,0.297762824749124,0.5811606760628386,0.6245100118443874,True
