signal_id,direction,version,event_kind,episode_id,event_date,index_id,index_name,horizon,event_date_available,available_future_bars,complete_window,window_end_date,close,terminal_return,max_up,max_down
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,all_a,全A,5,True,5,True,2020-02-18,4442.580078125,0.04457770835412456,0.044600239778317174,-0.0033899352018221807
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,all_a,全A,10,True,10,True,2020-02-25,4442.580078125,0.0768787580766912,0.07961583152385843,-0.0033899352018221807
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,all_a,全A,20,True,20,True,2020-03-10,4442.580078125,0.05751613140062806,0.08508338385501468,-0.0033899352018221807
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,cni2000,国证2000,5,True,5,True,2020-02-18,6143.17,0.07145496543315577,0.07145496543315577,-0.004609997769881025
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,cni2000,国证2000,10,True,10,True,2020-02-25,6143.17,0.1230586163169829,0.12497619307295738,-0.004609997769881025
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,cni2000,国证2000,20,True,20,True,2020-03-10,6143.17,0.10883468958208864,0.1322232658383211,-0.004609997769881025
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi1000,中证1000,5,True,5,True,2020-02-18,5623.26,0.07983447324150039,0.07983447324150039,-0.0037273752236247626
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi1000,中证1000,10,True,10,True,2020-02-25,5623.26,0.13939956537666753,0.14174873649804565,-0.0037273752236247626
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi1000,中证1000,20,True,20,True,2020-03-10,5623.26,0.10370318996453998,0.14174873649804565,-0.0037273752236247626
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi300,沪深300,5,True,5,True,2020-02-18,3952.46,0.02657838409496871,0.031623343436745666,-0.0029829523891450327
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi300,沪深300,10,True,10,True,2020-02-25,3952.46,0.04336286768240538,0.058692561088537154,-0.0029829523891450327
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi300,沪深300,20,True,20,True,2020-03-10,3952.46,0.03295922033366572,0.06663951058328244,-0.0061708404386129345
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi500,中证500,5,True,5,True,2020-02-18,5361.28,0.055869120806971484,0.055869120806971484,-0.0038778053002268553
ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,capped_confirmation,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-11,csi500,中证500,10,True,10,True,2020-02-25,5361.28,0.1000581950578967,0.10277209920019104,-0.0038778053002268553
