snapshot_id,snapshot_as_of_date,symbol,name,exchange,tdx_market,tdx_code,tdx_symbol,instrument_type,tracking_index_code,tracking_index_market_id,catalog_source,catalog_status,data_status,requested,active,has_local_daily,has_local_5m,has_local_1m,first_daily_date,last_daily_date,first_5m_datetime,last_5m_datetime,first_1m_datetime,last_1m_datetime,daily_records,min5_records,min1_records,price_coefficient,registry_source
snapshot-20260806T091453459470Z,2026-08-06,159001.XSHE,货币ETF易方达,XSHE,0,159001,sz159001,etf,,,specetfdata.txt,catalog,available,True,True,True,True,True,2014-10-20,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,2869,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159003.XSHE,招商快线ETF,XSHE,0,159003,sz159003,etf,,,specetfdata.txt,catalog,available,True,True,True,True,True,2014-10-20,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,2869,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159005.XSHE,快钱ETF汇添富,XSHE,0,159005,sz159005,etf,,,specetfdata.txt,catalog,available,True,True,True,True,True,2015-01-13,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,2810,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159007.XSHE,养殖ETF华泰柏瑞,XSHE,0,159007,sz159007,etf,931946,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-17,2026-08-06,2026-04-17 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,76,3648,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159008.XSHE,证券ETF景顺,XSHE,0,159008,sz159008,etf,399975,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-28,2026-08-06,2026-04-28 09:35,2026-08-06 15:00,2026-04-28 09:31,2026-08-06 15:00,69,3312,16560,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159009.XSHE,创业板新能源ETF,XSHE,0,159009,sz159009,etf,399266,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-14,2026-08-06,2026-04-14 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,79,3792,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159010.XSHE,港股通科技ETF博,XSHE,0,159010,sz159010,etf,HZ5506,27,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-13,2026-08-06,2026-05-13 09:35,2026-08-06 15:00,2026-05-13 09:31,2026-08-06 15:00,61,2928,14640,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159011.XSHE,养殖ETF华安,XSHE,0,159011,sz159011,etf,931946,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-16,2026-08-06,2026-06-16 09:35,2026-08-06 15:00,2026-06-16 09:31,2026-08-06 15:00,37,1776,8880,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159012.XSHE,科创创业50ETF鹏,XSHE,0,159012,sz159012,etf,931643,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-20,2026-08-06,2026-05-20 09:35,2026-08-06 15:00,2026-05-20 09:31,2026-08-06 15:00,56,2688,13440,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159013.XSHE,工业互联网ETF大,XSHE,0,159013,sz159013,etf,931495,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-28,2026-08-06,2026-04-28 09:35,2026-08-06 15:00,2026-04-28 09:31,2026-08-06 15:00,69,3312,16560,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159015.XSHE,恒生港股通科技ET,XSHE,0,159015,sz159015,etf,HZ5506,27,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-08,2026-08-06,2026-05-08 09:35,2026-08-06 15:00,2026-05-08 09:31,2026-08-06 15:00,64,3072,15360,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159016.XSHE,证券ETF广发,XSHE,0,159016,sz159016,etf,931412,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-14,2026-08-06,2026-05-14 09:35,2026-08-06 15:00,2026-05-14 09:31,2026-08-06 15:00,60,2880,14400,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159017.XSHE,石油ETF工银,XSHE,0,159017,sz159017,etf,399439,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-08,2026-08-06,2026-05-08 09:35,2026-08-06 15:00,2026-05-08 09:31,2026-08-06 15:00,64,3072,15360,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159018.XSHE,石油ETF广发,XSHE,0,159018,sz159018,etf,399439,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-27,2026-08-06,2026-04-27 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,70,3360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159019.XSHE,石油ETF华宝,XSHE,0,159019,sz159019,etf,399439,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-23,2026-08-06,2026-04-23 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,72,3456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159020.XSHE,养殖ETF易方达,XSHE,0,159020,sz159020,etf,931946,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-27,2026-08-06,2026-04-27 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,70,3360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159021.XSHE,大盘价值ETF华夏,XSHE,0,159021,sz159021,etf,399373,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-15,2026-08-06,2026-05-15 09:35,2026-08-06 15:00,2026-05-15 09:31,2026-08-06 15:00,59,2832,14160,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159022.XSHE,科创创业人工智能,XSHE,0,159022,sz159022,etf,932456,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-24,2026-08-06,2026-04-24 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,71,3408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159023.XSHE,养殖ETF万家,XSHE,0,159023,sz159023,etf,931946,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-15,2026-08-06,2026-06-15 09:35,2026-08-06 15:00,2026-06-15 09:31,2026-08-06 15:00,38,1824,9120,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159026.XSHE,石油ETF南方,XSHE,0,159026,sz159026,etf,399439,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-04-24,2026-08-06,2026-04-24 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,71,3408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159027.XSHE,畜牧养殖ETF大成,XSHE,0,159027,sz159027,etf,931946,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-15,2026-08-06,2026-05-15 09:35,2026-08-06 15:00,2026-05-15 09:31,2026-08-06 15:00,59,2832,14160,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159028.XSHE,港股汽车ETF天弘,XSHE,0,159028,sz159028,etf,HZ5554,27,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-14,2026-08-06,2026-05-14 09:35,2026-08-06 15:00,2026-05-14 09:31,2026-08-06 15:00,60,2880,14400,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159029.XSHE,有色ETF广发,XSHE,0,159029,sz159029,etf,931892,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-21,2026-08-06,2026-05-21 09:35,2026-08-06 15:00,2026-05-21 09:31,2026-08-06 15:00,55,2640,13200,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159030.XSHE,粮食ETF华夏,XSHE,0,159030,sz159030,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-12,2026-08-06,2026-05-12 09:35,2026-08-06 15:00,2026-05-12 09:31,2026-08-06 15:00,62,2976,14880,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159031.XSHE,粮食ETF博时,XSHE,0,159031,sz159031,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-01,2026-08-06,2026-06-01 09:35,2026-08-06 15:00,2026-06-01 09:31,2026-08-06 15:00,48,2304,11520,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159032.XSHE,工业有色ETF易方,XSHE,0,159032,sz159032,etf,H11059,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-13,2026-08-06,2026-05-13 09:35,2026-08-06 15:00,2026-05-13 09:31,2026-08-06 15:00,61,2928,14640,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159033.XSHE,粮食ETF国泰,XSHE,0,159033,sz159033,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-05,2026-08-06,2026-06-05 09:35,2026-08-06 15:00,2026-06-05 09:31,2026-08-06 15:00,44,2112,10560,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159035.XSHE,软件ETF天弘,XSHE,0,159035,sz159035,etf,930601,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-15,2026-08-06,2026-05-15 09:35,2026-08-06 15:00,2026-05-15 09:31,2026-08-06 15:00,59,2832,14160,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159036.XSHE,软件开发ETF华宝,XSHE,0,159036,sz159036,etf,932094,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-11,2026-08-06,2026-06-11 09:35,2026-08-06 15:00,2026-06-11 09:31,2026-08-06 15:00,40,1920,9600,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159037.XSHE,价值ETF鹏华,XSHE,0,159037,sz159037,etf,980081,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-11,2026-08-06,2026-06-11 09:35,2026-08-06 15:00,2026-06-11 09:31,2026-08-06 15:00,40,1920,9600,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159038.XSHE,粮食ETF易方达,XSHE,0,159038,sz159038,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-05-21,2026-08-06,2026-05-21 09:35,2026-08-06 15:00,2026-05-21 09:31,2026-08-06 15:00,55,2640,13200,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159039.XSHE,机器人ETF华安,XSHE,0,159039,sz159039,etf,980022,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-18,2026-08-06,2026-06-18 09:35,2026-08-06 15:00,2026-06-18 09:31,2026-08-06 15:00,35,1680,8400,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159040.XSHE,港股通互联网ETF,XSHE,0,159040,sz159040,etf,931637,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-26,2026-08-06,2026-06-26 09:35,2026-08-06 15:00,2026-06-26 09:31,2026-08-06 15:00,30,1440,7200,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159041.XSHE,农业ETF鹏华,XSHE,0,159041,sz159041,etf,000949,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-10,2026-08-06,2026-06-10 09:35,2026-08-06 15:00,2026-06-10 09:31,2026-08-06 15:00,41,1968,9840,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159042.XSHE,价值ETF汇添富,XSHE,0,159042,sz159042,etf,980081,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-09,2026-08-06,2026-06-09 09:35,2026-08-06 15:00,2026-06-09 09:31,2026-08-06 15:00,42,2016,10080,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159045.XSHE,稀有金属ETF大成,XSHE,0,159045,sz159045,etf,930632,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-24,2026-08-06,2026-06-24 09:35,2026-08-06 15:00,2026-06-24 09:31,2026-08-06 15:00,32,1536,7680,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159046.XSHE,绿电ETF天弘,XSHE,0,159046,sz159046,etf,399438,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-11,2026-08-06,2026-06-11 09:35,2026-08-06 15:00,2026-06-11 09:31,2026-08-06 15:00,40,1920,9600,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159048.XSHE,机器人ETF大成,XSHE,0,159048,sz159048,etf,980022,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-10,2026-08-06,2026-06-10 09:35,2026-08-06 15:00,2026-06-10 09:31,2026-08-06 15:00,41,1968,9840,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159049.XSHE,有色ETF工银,XSHE,0,159049,sz159049,etf,931892,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-08,2026-08-06,2026-07-08 09:35,2026-08-06 15:00,2026-07-08 09:31,2026-08-06 15:00,22,1056,5280,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159050.XSHE,机器人ETF广发,XSHE,0,159050,sz159050,etf,980022,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-09,2026-08-06,2026-06-09 09:35,2026-08-06 15:00,2026-06-09 09:31,2026-08-06 15:00,42,2016,10080,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159051.XSHE,医疗器械ETF易方,XSHE,0,159051,sz159051,etf,H30217,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-09,2026-08-06,2026-06-09 09:35,2026-08-06 15:00,2026-06-09 09:31,2026-08-06 15:00,42,2016,10080,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159052.XSHE,新能源电池ETF嘉,XSHE,0,159052,sz159052,etf,980027,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-11,2026-08-06,2026-06-11 09:35,2026-08-06 15:00,2026-06-11 09:31,2026-08-06 15:00,40,1920,9600,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159053.XSHE,稀有金属ETF华夏,XSHE,0,159053,sz159053,etf,930632,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-09,2026-08-06,2026-06-09 09:35,2026-08-06 15:00,2026-06-09 09:31,2026-08-06 15:00,42,2016,10080,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159055.XSHE,稀有金属ETF富国,XSHE,0,159055,sz159055,etf,930632,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-09,2026-08-06,2026-06-09 09:35,2026-08-06 15:00,2026-06-09 09:31,2026-08-06 15:00,42,2016,10080,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159056.XSHE,医疗器械ETF富国,XSHE,0,159056,sz159056,etf,H30217,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-09,2026-08-06,2026-06-09 09:35,2026-08-06 15:00,2026-06-09 09:31,2026-08-06 15:00,42,2016,10080,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159057.XSHE,医疗器械ETF鹏华,XSHE,0,159057,sz159057,etf,H30217,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-15,2026-08-06,2026-06-15 09:35,2026-08-06 15:00,2026-06-15 09:31,2026-08-06 15:00,38,1824,9120,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159059.XSHE,电力ETF大成,XSHE,0,159059,sz159059,etf,H30199,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-20,2026-08-06,2026-07-20 09:35,2026-08-06 15:00,2026-07-20 09:31,2026-08-06 15:00,14,672,3360,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159060.XSHE,粮食ETF浦银,XSHE,0,159060,sz159060,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-10,2026-08-06,2026-06-10 09:35,2026-08-06 15:00,2026-06-10 09:31,2026-08-06 15:00,41,1968,9840,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159061.XSHE,绿色电力ETF南方,XSHE,0,159061,sz159061,etf,399438,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-24,2026-08-06,2026-06-24 09:35,2026-08-06 15:00,2026-06-24 09:31,2026-08-06 15:00,32,1536,7680,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159062.XSHE,稀有金属ETF南方,XSHE,0,159062,sz159062,etf,930632,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-18,2026-08-06,2026-06-18 09:35,2026-08-06 15:00,2026-06-18 09:31,2026-08-06 15:00,35,1680,8400,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159063.XSHE,粮食ETF南方,XSHE,0,159063,sz159063,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-15,2026-08-06,2026-06-15 09:35,2026-08-06 15:00,2026-06-15 09:31,2026-08-06 15:00,38,1824,9120,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159065.XSHE,工程机械ETF景顺,XSHE,0,159065,sz159065,etf,931752,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-26,2026-08-06,2026-06-26 09:35,2026-08-06 15:00,2026-06-26 09:31,2026-08-06 15:00,30,1440,7200,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159066.XSHE,A股ETF建信,XSHE,0,159066,sz159066,etf,930903,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-06,2026-08-06,2026-07-06 09:35,2026-08-06 15:00,2026-07-06 09:31,2026-08-06 15:00,24,1152,5760,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159067.XSHE,绿色电力ETF鹏华,XSHE,0,159067,sz159067,etf,399438,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-13,2026-08-06,2026-07-13 09:35,2026-08-06 15:00,2026-07-13 09:31,2026-08-06 15:00,19,912,4560,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159068.XSHE,软件ETF华夏,XSHE,0,159068,sz159068,etf,H30202,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-08,2026-08-06,2026-07-08 09:35,2026-08-06 15:00,2026-07-08 09:31,2026-08-06 15:00,22,1056,5280,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159069.XSHE,创业板新能源ETF,XSHE,0,159069,sz159069,etf,399266,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-21,2026-08-06,2026-07-21 09:35,2026-08-06 15:00,2026-07-21 09:31,2026-08-06 15:00,13,624,3120,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159070.XSHE,工程机械ETF嘉实,XSHE,0,159070,sz159070,etf,931752,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-26,2026-08-06,2026-06-26 09:35,2026-08-06 15:00,2026-06-26 09:31,2026-08-06 15:00,30,1440,7200,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159071.XSHE,新能源电池ETF华,XSHE,0,159071,sz159071,etf,980027,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-06-18,2026-08-06,2026-06-18 09:35,2026-08-06 15:00,2026-06-18 09:31,2026-08-06 15:00,35,1680,8400,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159072.XSHE,粮食ETF景顺,XSHE,0,159072,sz159072,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-17,2026-08-06,2026-07-17 09:35,2026-08-06 15:00,2026-07-17 09:31,2026-08-06 15:00,15,720,3600,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159075.XSHE,工业互联网ETF华,XSHE,0,159075,sz159075,etf,931495,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-17,2026-08-06,2026-07-17 09:35,2026-08-06 15:00,2026-07-17 09:31,2026-08-06 15:00,15,720,3600,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159076.XSHE,创业板新能源ETF,XSHE,0,159076,sz159076,etf,399266,0,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-08,2026-08-06,2026-07-08 09:35,2026-08-06 15:00,2026-07-08 09:31,2026-08-06 15:00,22,1056,5280,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159078.XSHE,A股ETF富国,XSHE,0,159078,sz159078,etf,930903,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-08,2026-08-06,2026-07-08 09:35,2026-08-06 15:00,2026-07-08 09:31,2026-08-06 15:00,22,1056,5280,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159079.XSHE,价值ETF兴全,XSHE,0,159079,sz159079,etf,980081,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-08-03,2026-08-06,2026-08-03 09:35,2026-08-06 15:00,2026-08-03 09:31,2026-08-06 15:00,4,192,960,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159085.XSHE,价值ETF永赢,XSHE,0,159085,sz159085,etf,980081,102,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-20,2026-08-06,2026-07-20 09:35,2026-08-06 15:00,2026-07-20 09:31,2026-08-06 15:00,14,672,3360,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159086.XSHE,金融科技ETF广发,XSHE,0,159086,sz159086,etf,930986,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-30,2026-08-06,2026-07-30 09:35,2026-08-06 15:00,2026-07-30 09:31,2026-08-06 15:00,6,288,1440,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159087.XSHE,化工ETF万家,XSHE,0,159087,sz159087,etf,000813,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-08-03,2026-08-06,2026-08-03 09:35,2026-08-06 15:00,2026-08-03 09:31,2026-08-06 15:00,4,192,960,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159091.XSHE,港股通金融ETF易,XSHE,0,159091,sz159091,etf,H11146,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-16,2026-08-06,2026-07-16 09:35,2026-08-06 15:00,2026-07-16 09:31,2026-08-06 15:00,16,768,3840,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159093.XSHE,化工ETF汇添富,XSHE,0,159093,sz159093,etf,000813,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-30,2026-08-06,2026-07-30 09:35,2026-08-06 15:00,2026-07-30 09:31,2026-08-06 15:00,6,288,1440,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159099.XSHE,云计算ETF华宝,XSHE,0,159099,sz159099,etf,931469,62,specetfdata.txt,catalog,available,True,True,True,True,True,2026-07-30,2026-08-06,2026-07-30 09:35,2026-08-06 15:00,2026-07-30 09:31,2026-08-06 15:00,6,288,1440,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159100.XSHE,巴西ETF华夏,XSHE,0,159100,sz159100,etf,BOVESPA,12,specetfdata.txt,catalog,available,True,True,True,True,True,2025-11-13,2026-08-06,2025-11-13 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,178,8544,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159101.XSHE,港股通科技ETF华,XSHE,0,159101,sz159101,etf,987008,102,specetfdata.txt,catalog,available,True,True,True,True,True,2025-09-03,2026-08-06,2025-09-03 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,223,10704,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159102.XSHE,港股通生物科技ET,XSHE,0,159102,sz159102,etf,HZ5366,27,specetfdata.txt,catalog,available,True,True,True,True,True,2025-09-16,2026-08-06,2025-09-16 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,214,10272,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159103.XSHE,金融科技ETF汇添,XSHE,0,159103,sz159103,etf,930986,62,specetfdata.txt,catalog,available,True,True,True,True,True,2025-09-10,2026-08-06,2025-09-10 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,218,10464,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159105.XSHE,恒生生物科技ETF,XSHE,0,159105,sz159105,etf,HZ5366,27,specetfdata.txt,catalog,available,True,True,True,True,True,2025-11-03,2026-08-06,2025-11-03 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,186,8928,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159106.XSHE,民企300ETF前海开,XSHE,0,159106,sz159106,etf,931265,62,specetfdata.txt,catalog,available,True,True,True,True,True,2025-10-22,2026-08-06,2025-10-22 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,194,9312,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159107.XSHE,创业板软件ETF富,XSHE,0,159107,sz159107,etf,399264,0,specetfdata.txt,catalog,available,True,True,True,True,True,2025-09-22,2026-08-06,2025-09-22 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,210,10080,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159108.XSHE,工业软件ETF博时,XSHE,0,159108,sz159108,etf,980034,102,specetfdata.txt,catalog,available,True,True,True,True,True,2025-11-24,2026-08-06,2025-11-24 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,171,8208,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159109.XSHE,恒生50ETF景顺,XSHE,0,159109,sz159109,etf,HZ5556,27,specetfdata.txt,catalog,available,True,True,True,True,True,2025-10-10,2026-08-06,2025-10-10 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,202,9696,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159110.XSHE,科创债ETF万家,XSHE,0,159110,sz159110,etf,921130,62,specetfdata.txt,catalog,available,True,True,True,True,True,2025-09-24,2026-08-06,2025-09-24 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,208,9984,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159111.XSHE,科创债ETF天弘,XSHE,0,159111,sz159111,etf,932160,62,specetfdata.txt,catalog,available,True,True,True,True,True,2025-09-24,2026-08-06,2025-09-24 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,208,9984,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159112.XSHE,科创债ETF银华,XSHE,0,159112,sz159112,etf,932160,62,specetfdata.txt,catalog,available,True,True,True,True,True,2025-09-24,2026-08-06,2025-09-24 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,208,9984,16800,0.001,tdx_local_catalog
